,lat_deg,lon_deg,depth_km,x_local_km,y_local_km,utm_lon,utm_lat,x_pixel,y_pixel,z_pixel,zz_stress,xx_stress,yy_stress,xz_stress,xy_stress,yz_stress,sig_nn,tau_dd,tau_ss,tau_cs
0,31.6975,104.2813,1.6839,2.0,1.9444,431892.2080844385,3507131.102222435,1271.4556074069842,576.6415867810001,0.18389999999999995,34.537644478241994,27.137732122475516,40.708740751578326,-1.8963410405088645,-0.3870374184152632,-2.8453422314218355,39.109643656415685,0.8623174893388903,-5.746727053304755,-17.654722325881302
1,31.7134,104.2726,5.0518,2.0,5.8333,431079.4899678919,3508898.9468228174,1270.4975192441525,578.7256439108551,3.5518,39.85285681743427,26.311093340659298,34.69600625070879,4.2103997165256555,1.279964599584307,-4.907711971207319,39.51962932656039,-6.419678367027203,-2.6229378203863725,-16.776932742178488
2,31.7292,104.2639,8.4197,2.0,9.7222,430266.9829631685,3510655.7804450286,1269.5396799544974,580.7967205402979,6.919700000000001,40.369936231029136,27.3913267783676,33.85977515314342,6.042063938503249,1.8009758678979961,-3.163711314360188,38.280651619005695,-6.627031792322471,-1.0787156823411408,-16.25413912180904
3,31.7451,104.2552,11.7876,2.0,13.6111,429454.8361236843,3512423.77147335,1268.582265252464,582.880950289506,10.2876,39.9740349074599,28.91581645247493,34.70433179277385,7.421487274308056,1.6294933898897386,-2.8230456696714663,39.24217919882116,-6.117541415372669,-0.06064111667500072,-17.427465553874544
4,31.7609,104.2465,15.1554,2.0,17.5,428642.8989233109,3514180.751552252,1267.6250976874712,584.9521995721962,13.6554,40.110476150592014,30.35260518203745,35.63329542203111,8.75637560926635,1.3542601803625929,-3.2523509601795086,41.024690604846775,-6.120413279262577,0.7752159099224922,-18.445501725671186
5,31.7767,104.2378,18.5233,2.0,21.3889,427831.2464380824,3515937.8049175763,1266.6682657643269,587.0235352499749,17.0233,40.710868958171034,31.595253415593742,36.400814086971295,9.98178645389756,1.0919381249897884,-3.929361342929698,42.94466016475781,-6.490016068954718,1.4910878445515383,-19.107693191145586
6,31.7926,104.2291,21.8912,2.0,25.2778,427019.95742633205,3517706.0159531925,1265.7118623287843,589.108024358954,20.3912,41.61747712716756,32.64390324099857,37.00157364472952,11.086388365663456,0.8570721801724098,-4.664176074778734,44.79784490632264,-7.076303083343799,2.115680683987412,-19.49289824846858
7,31.8084,104.2204,25.2591,2.0,29.1667,426208.8758383769,3519463.2160809045,1264.7557034187153,591.1795330503564,23.7591,42.70924637952943,33.51892483488342,37.451957296241915,12.085628491387455,0.6578709296602555,-5.384736032670281,46.51118209117261,-7.792786896061104,2.667974145671769,-19.669864370320063
8,31.8243,104.2117,28.627,2.0,33.0556,425398.1599337192,3521231.5740550268,1263.799975601336,593.2641953805796,27.127,43.906723174427114,34.24640706422534,37.78332532291884,12.984022108200234,0.4957087896299626,-6.053990534764321,48.05940480444394,-8.576511761124431,3.1553298306618878,-19.69711672529446
9,31.6823,104.243,1.6839,6.0,1.9444,428250.9115622735,3505470.8738140175,1267.1629959538654,574.6843950397106,0.18389999999999995,35.99253849850718,26.943451859619934,42.5601406336735,3.4929742209609667,0.43183605015393767,-3.021399017434871,42.22808245996522,-0.6144191661221523,-4.476149257098847,-20.818727843760186
10,31.6981,104.2343,5.0518,6.0,5.8333,427438.5919133762,3507227.9251623754,1266.2053775321783,576.7557283397505,3.5518,40.67070755636049,27.969114076759805,36.16822425930284,6.09926594657379,1.2819678310682696,-4.993194402971701,41.61040920732843,-6.560495140692044,-1.7245370314177073,-18.182874351906573
11,31.714,104.2256,8.4197,6.0,9.7222,426626.63531739404,3508996.1339859283,1265.2481871023047,578.8402148409969,6.919700000000001,42.25946051168134,28.944448439230346,34.774278320505964,7.023082086258774,1.9910921580800798,-3.1341673911570913,39.75109006245074,-7.256811409929522,-0.5219184914208181,-16.575098336977852
12,31.7298,104.2169,11.7876,6.0,13.6111,425814.88536077813,3510753.331967465,1264.2912402731667,580.9117210023401,10.2876,42.104032446899645,30.18605478459691,35.496802516079605,8.186080813810102,1.7233068117526094,-2.6755152112437908,40.54317717336775,-6.785587726626252,0.42326764849136644,-17.5271302157824
13,31.7457,104.2082,15.1554,6.0,17.5,425003.50066355546,3512521.6876010173,1263.3347240369903,582.9963805733378,13.6554,42.28235643937868,31.41215836016599,36.35922724262504,9.45637820619088,1.3862258558583493,-3.057710185433945,42.241863248513496,-6.791043426069441,1.2264243707931914,-18.44422035879157
14,31.7615,104.1995,18.5233,6.0,21.3889,424192.32112883,3514279.032419574,1262.3784496605144,585.0680598362865,17.0233,42.84838833876085,32.49013313788253,37.073983333017935,10.648684380669284,1.0939880315297663,-3.7208381360589513,44.09285490569352,-7.154059952380875,1.9097598831627245,-19.05113620915253
15,31.7774,104.1908,21.8912,6.0,25.2778,423381.50906316814,3516047.535066887,1261.422608481912,587.152892717244,20.3912,43.69064225873225,33.405508745033224,37.634929661549016,11.716871430265368,0.8503140549121267,-4.460154048075745,45.88283727634341,-7.728371798518129,2.4908015542688364,-19.409861047228546
16,31.7932,104.1821,25.2591,6.0,29.1667,422570.9006799567,3517805.026925348,1260.4670074182286,589.224745320972,23.7591,44.70786189866983,34.1732522460964,38.054753986866395,12.671191959594061,0.6543304813807611,-5.19789729934498,47.53953849526508,-8.431102673457262,2.9918692036995616,-19.577507493764273
17,31.809,104.1733,28.627,6.0,33.0556,421751.1121800515,3519562.6643482004,1259.5005841999032,591.2967695260427,27.127,45.8331523933577,34.81334261371657,38.35971271295853,13.51990929876387,0.5022133875662302,-5.890292122116324,49.03594862472383,-9.203042918591404,3.4260040082960543,-19.601513043309588
18,31.6671,104.2047,1.6839,10.0,1.9444,424608.42230946897,3503811.91073186,1262.8689784276148,572.7286949522768,0.18389999999999995,31.952379340254204,27.249403930116692,39.42920949294326,2.585792666286162,-1.6458794490766295,-5.994580023035216,42.52552768805486,-0.4213277119543051,-3.218861558227962,-22.26899765562948
19,31.6829,104.196,5.0518,10.0,5.8333,423796.574473848,3505569.253198066,1261.9119162119555,574.800371442112,3.5518,42.949536131686706,29.15335374143863,37.716109997466404,7.152368158916985,1.4536093310342815,-4.87906447076751,43.48955933637797,-7.132872979364318,-1.43937464782449,-18.817082778134733
20,31.6988,104.1873,8.4197,10.0,9.7222,422985.0936777921,3507337.7532991995,1260.9552866878475,576.8852013214578,6.919700000000001,45.006881209447926,30.163702653255836,35.905721588948296,7.8996027794654315,2.065457059393404,-3.056472535712892,41.515388639966666,-8.124435429943503,-0.12057133041946244,-16.78390312908128
21,31.7146,104.1786,11.7876,10.0,13.6111,422173.81578854413,3509095.2426776458,1259.9988963642777,578.9570510015733,10.2876,44.73099998527829,31.332478042845587,36.42345978236646,8.944834443900449,1.7705763060841115,-2.475190287332814,42.01766306728929,-7.590080416049846,0.8560146796708494,-17.57239897847456
22,31.7304,104.1699,15.1554,10.0,17.5,421362.82268480014,3510852.8055695025,1259.042841765499,581.0289873443667,13.6554,44.79146167041974,32.40284242594974,37.18497845223743,10.142637892724375,1.4006871011239306,-2.8408782034004947,43.58321950148333,-7.558752974934773,1.6298834288513042,-18.417450434974807
23,31.7463,104.1612,18.5233,10.0,21.3889,420552.1999355871,3512621.526362176,1258.087223766183,583.1140773901193,17.0233,45.26280990621876,33.325992958065285,37.82476400305587,11.275545058652918,1.0832927198917668,-3.511535230980496,45.34223838015241,-7.901924926351077,2.2722269658969054,-18.983212347651154
24,31.7621,104.1524,21.8912,10.0,25.2778,419732.3075654609,3514379.3102183007,1257.1206780984776,585.1862742208295,20.3912,46.01199460803764,34.11004076968688,38.32357416619615,12.289761212725473,0.8309277172187931,-4.268012897013908,47.05179283111411,-8.461683060670762,2.8070717709131614,-19.31593508585141
25,31.778,104.1437,25.2591,10.0,29.1667,418922.2596817371,3516148.1791824927,1256.1657377902434,587.2715389413866,23.7591,46.925613972674746,34.77161565559427,38.69606366903396,13.18663308753824,0.6380941887623395,-5.025800351381655,48.63210830296605,-9.142588987252264,3.2566016995448948,-19.47398868384225
26,31.7938,104.135,28.627,10.0,33.0556,418112.41099044314,3517906.0374869974,1255.2110323037828,589.3438235369817,27.127,47.939720214637276,35.32649260786226,38.95784236438185,13.978072805942208,0.49666886750785755,-5.740554267815198,50.05314982592773,-9.889908711567749,3.640161686512803,-19.4933382195862
27,31.6518,104.1664,1.6839,14.0,1.9444,420964.65567583055,3502143.127801868,1258.5734550367465,570.7614185510151,0.18389999999999995,38.34138822790643,32.05867016783691,44.09270093078469,4.880962056887337,-0.09494341097734954,-9.141702063297435,50.05901967025349,-3.5828017993356003,-3.6588179014014948,-24.91453129496015
28,31.6677,104.1577,5.0518,14.0,5.8333,420153.36365404545,3503911.8457785444,1257.6170480527676,572.8465052770757,3.5518,46.86655425963456,30.959069065146853,38.085951672787445,8.248611130822802,1.6188636847759326,-3.6147919381602254,44.25250657375011,-8.271348915075134,-0.29115845081189917,-18.275032104245184
29,31.6835,104.149,8.4197,14.0,9.7222,419342.2715496868,3505669.5531370407,1256.6608767452371,574.9186119271067,6.919700000000001,47.841350600071515,31.570685781287388,37.073728919918906,8.500080992957475,2.21521257593048,-2.599478184076543,42.90706951309909,-8.797025288180112,0.24401026459977793,-16.94383291450727
30,31.6994,104.1403,11.7876,14.0,13.6111,418531.5515740629,3507438.4183814065,1255.7051441287222,577.0038722624759,10.2876,47.598358503844686,32.49098574822078,37.471239130215544,9.566113506888783,1.8356070290295454,-2.1902869145214297,43.50157791062861,-8.39316572667494,1.198281080032542,-17.62267401767854
31,31.7152,104.1316,15.1554,14.0,17.5,417721.030035444,3509196.273032465,1254.749645443433,579.0761525511366,13.6554,47.583609677677906,33.33842511740979,38.10842212620328,10.73063059793088,1.405152940856415,-2.5932445651652456,44.99373973694759,-8.380500301225606,1.9502024574203496,-18.39182201825901
32,31.731,104.1228,18.5233,14.0,21.3889,416901.32008414343,3510954.2776690223,1253.7833148236205,581.1486096530466,17.0233,47.93992126348822,34.092515412095324,38.645279303680226,11.804351096674319,1.058927029725214,-3.3005072814714604,46.66157824361448,-8.718061478462948,2.552103468248843,-18.91301453476737
33,31.7469,104.1141,21.8912,14.0,25.2778,416091.460699184,3512723.3649536427,1252.8285967307288,583.2341317447804,20.3912,48.546116810236974,34.74901480486499,39.06036160120518,12.752508760010484,0.7986293486752554,-4.088276635748872,48.27166023705152,-9.253137611937357,3.040281695663886,-19.223187701895
34,31.7627,104.1054,25.2591,14.0,29.1667,415281.7975148322,3514481.4416809482,1251.8741099326448,585.3066738322364,23.7591,49.31929563083395,35.31451888488301,39.36314715461944,13.590834628822144,0.6111475439951326,-4.871984030866028,49.756897361663114,-9.906602494838134,3.4460789371887834,-19.36527608440577
35,31.7785,104.0967,28.627,14.0,33.0556,414472.419971744,3516239.592261995,1250.9199598681798,587.3793029835756,27.127,50.1972297832372,35.79764221778595,39.57215021256544,14.328768777154673,0.4812998568641974,-5.607918576878832,51.09216163936665,-10.621410480735568,3.788176951145344,-19.378566729975176
