,lat_deg,lon_deg,depth_km,x_local_km,y_local_km,utm_lon,utm_lat
78,31.3812,103.7796,14.160600000000001,34.0,26.0,383955.20628917037,3472493.3374324469
79,31.401299999999999,103.7533,16.339200000000002,34.0,30.0,381479.48011764971,3474749.3439543797
80,31.421399999999998,103.7269,18.517700000000001,34.0,34.0,378995.31803189573,3477006.0861916672
81,31.233699999999999,103.90949999999999,1.0892999999999999,38.0,2.0,396146.09199431585,3456014.743406638
82,31.253900000000002,103.8832,3.2677999999999998,38.0,6.0,393663.90086315211,3458278.7151444177
83,31.274000000000001,103.8569,5.4463999999999997,38.0,10.0,391182.66475290677,3460532.2250318145
84,31.2941,103.8306,7.6249000000000002,38.0,14.0,388702.49379083625,3462786.357555626
85,31.3142,103.80419999999999,9.8034999999999997,38.0,18.0,386213.87258301344,3465041.2165854145
86,31.334299999999999,103.7779,11.982100000000001,38.0,22.0,383735.836081449,3467296.5985994809
87,31.354399999999998,103.7516,14.160600000000001,38.0,26.0,381258.86691495893,3469552.6051561977
88,31.374500000000001,103.7252,16.339200000000002,38.0,30.0,378773.45563505619,3471809.3470650706
89,31.394600000000001,103.69889999999999,18.517700000000001,38.0,34.0,376298.62531557586,3474066.6069171955
90,31.206900000000001,103.8814,1.0892999999999999,42.0,2.0,393439.76489849412,3453071.0206431518
91,31.226999999999997,103.85509999999999,3.2677999999999998,42.0,6.0,390957.29249248805,3455324.5343643688
92,31.247199999999999,103.8288,5.4463999999999997,42.0,10.0,388476.0013129728,3457589.7543104393
93,31.267299999999999,103.80249999999999,7.6249000000000002,42.0,14.0,385995.65970540245,3459844.5131720253
94,31.287400000000002,103.7762,9.8034999999999997,42.0,18.0,383516.38323689223,3462099.8955197772
95,31.307500000000001,103.7499,11.982100000000001,42.0,22.0,381038.17263718607,3464355.9019892523
96,31.3276,103.7235,14.160600000000001,42.0,26.0,378551.51373045193,3466612.6434456478
97,31.3477,103.6972,16.339200000000002,42.0,30.0,376075.43904113257,3468869.9023731798
98,31.367699999999999,103.6708,18.517700000000001,42.0,34.0,373590.78759031929,3471116.8176682917
99,31.180099999999999,103.8533,1.0892999999999999,46.0,2.0,390731.93866083224,3450127.9638969605
100,31.200199999999999,103.8271,3.2677999999999998,46.0,6.0,388258.82397692918,3452382.0021411651
101,31.220300000000002,103.8008,5.4463999999999997,46.0,10.0,385777.24272511422,3454636.7615578724
102,31.240500000000001,103.7745,7.6249000000000002,46.0,14.0,383296.84811746597,3456903.2281413684
103,31.2606,103.74809999999999,9.8034999999999997,46.0,18.0,380807.87604450318,3459159.3423754615
104,31.2806,103.7218,11.982100000000001,46.0,22.0,378329.36426631862,3461404.8910052995
105,31.300699999999999,103.6955,14.160600000000001,46.0,26.0,375852.04404823575,3463662.1487968578
106,31.320799999999998,103.6691,16.339200000000002,46.0,30.0,373366.27473849233,3465920.1471106685
107,31.340900000000001,103.64279999999999,18.517700000000001,46.0,34.0,370891.09042071737,3468178.6590588507
