,lat_deg,lon_deg,depth_km,x_local_km,y_local_km,utm_lon,utm_lat,x_pixel,y_pixel,z_pixel,zz_stress,xx_stress,yy_stress,xz_stress,xy_stress,yz_stress,sig_nn,tau_dd,tau_ss,tau_cs
0,32.2238,104.851,1.8794,2.0,2.0,485960.4394578586,3565252.4074896094,1335.1949672285837,645.158989618531,0.37939999999999996,30.219405001187326,21.96191513824801,38.65941305830486,-2.1622673199463938,-0.18395947486784,-2.176337569288035,29.594122698442412,-0.07696045347480851,-8.868358970813254,-8.887780719511252
1,32.2321,104.8402,5.6382,2.0,6.0,484944.1741903714,3566173.89685805,1333.9969236471102,646.2453048342286,4.1382,33.21245357063385,21.196478910351235,36.1720126100838,-1.0042384933530684,0.87547378848955,-2.221545558233905,28.22978700862484,-2.5537518023991272,-7.7061386299978665,-8.819607559759467
2,32.2403,104.8293,9.3969,2.0,10.0,483918.65555502,3567084.420435209,1332.7879715574627,647.3186928189352,7.8969000000000005,34.59073918091068,22.044841105159534,35.78385592835008,0.31270332732915035,0.6552411287805678,-3.058600291326135,29.833779658245213,-4.010378599018051,-7.061344094467325,-9.779570969678339
3,32.2485,104.8185,13.1557,2.0,14.0,482902.7414838129,3567995.033929268,1331.5903419903834,648.3921868038851,11.6557,35.455320304333,23.21037556563077,35.39736441017458,1.6861781698758458,0.29758762586759074,-3.602242052591856,31.554497699820505,-5.083228307873658,-6.195105044206354,-10.91905172607928
4,32.2568,104.8077,16.9145,2.0,18.0,481887.03020129283,3568916.8361243918,1330.3929514845931,649.4788708012502,15.4145,35.994337347827496,24.474335385199943,35.21865102992011,3.016986051629003,-0.039782153983692975,-4.136172139702412,33.32490626785506,-5.981290400184308,-5.385267348098127,-11.946531540788614
5,32.265,104.7969,20.6732,2.0,22.0,480871.4831628234,3569827.6576347337,1329.1957546010167,650.5526100101397,19.1732,36.47563161105911,25.723192473430235,35.14217257263764,4.2914612715482106,-0.31231163807590284,-4.724486511718953,35.061157359961165,-6.865302286544071,-4.650604347364748,-12.744499514664069
6,32.2732,104.7861,24.432,2.0,26.0,479856.1191524128,3570738.5832075486,1327.9987734835377,651.6264718950483,22.932,37.01621057745991,26.90544887589028,35.079939450922694,5.4946253156645115,-0.5158745732474739,-5.32318292772441,36.68733269045721,-7.764908753037876,-3.9659030612559896,-13.293328847599483
7,32.2814,104.7753,28.1908,2.0,30.0,478840.9382175458,3571649.6128847324,1326.8020081881346,652.7004565053667,26.6908,37.63457012537517,27.998838884348984,34.996119956685824,6.621976808226342,-0.6604071921549213,-5.88600056147522,38.167249710639894,-8.665711410755588,-3.315072484788722,-13.62218945732893
8,32.1971,104.8225,1.8794,6.0,2.0,483270.1295026732,3562296.8892689,1332.0234443230001,641.674820920131,0.37939999999999996,25.63876010548366,21.21594821863851,35.937787190859055,-0.37094076130682335,0.08262737407006183,0.22841472598861606,27.20575661464639,0.9988420779601466,-6.897829409175136,-9.353680941293671
9,32.2053,104.8117,5.6382,6.0,6.0,482253.78966355714,3563207.559866585,1330.8253128313477,642.7483822227732,4.1382,31.295395491470924,21.425902010416458,35.2531435277601,0.3205378759062371,1.1433991490801145,-1.7289947450233352,27.939816353823048,-2.616460290806459,-6.714881367891351,-9.55726118038685
10,32.2136,104.8009,9.3969,6.0,10.0,481237.65307342005,3564129.419035905,1329.6274209436083,643.8351333852502,7.8969000000000005,33.279462271061966,22.385432437721875,35.31701204280266,1.0144284276295896,0.8940245135563556,-2.453792436060032,29.527284878386958,-3.761455742049999,-6.346279042115173,-10.33912164428517
11,32.2218,104.7901,13.1557,6.0,14.0,480221.6798315585,3565040.2975389124,1328.4297216220807,644.908939781024,11.6557,34.4345927291663,23.57949500073531,35.22666675412828,2.0573156915874966,0.5207328245828269,-3.250051567034714,31.377457053788767,-4.816298874274918,-5.746491505050987,-11.328547888012135
12,32.23,104.7793,16.9145,6.0,18.0,479205.8894005906,3565951.2800490474,1327.232237810642,645.982868787572,15.4145,35.25709227143339,24.8314943282994,35.14657246744465,3.2344038794707863,0.16624490797936417,-3.9774565923557095,33.23900290273862,-5.7995929082357085,-5.074361343045064,-12.237272950800909
13,32.2382,104.7685,20.6732,6.0,22.0,478190.2818279925,3566862.366608335,1326.0349695652599,647.0569204544372,19.1732,35.955434036150244,26.060012346768406,35.10862948419501,4.435669253354168,-0.1269943624426541,-4.665079385793572,35.031889817236035,-6.754034657000992,-4.411238799541934,-12.952163461825432
