,lat_deg,lon_deg,depth_km,x_local_km,y_local_km,utm_lon,utm_lat
58,32.052999999999997,104.6306,9.3969000000000005,30.0,10.0,465128.17517122149,3546370.026768845
59,32.061199999999999,104.6198,13.1557,30.0,14.0,464111.83638213092,3547282.4913779264
60,32.069400000000002,104.60899999999999,16.9145,30.0,18.0,463095.67967018095,3548195.0601702789
61,32.077599999999997,104.59820000000001,20.673200000000001,30.0,22.0,462079.70508322865,3549107.733188211
62,32.085799999999999,104.5874,24.431999999999999,30.0,26.0,461063.91266916349,3550020.5104739997
63,32.094000000000001,104.5766,28.190799999999999,30.0,30.0,460048.30247591098,3550933.3920698771
64,32.009700000000002,104.62390000000001,1.8794,34.0,2.0,464478.97275371448,3541572.6629191772
65,32.018000000000001,104.6131,5.6382000000000003,34.0,6.0,463462.24590040458,3542496.2666630507
66,32.026200000000003,104.6023,9.3969000000000005,34.0,10.0,462445.66233796062,3543408.890167255
67,32.034399999999998,104.5915,13.1557,34.0,14.0,461429.26068211667,3544321.6178421881
68,32.0426,104.58069999999999,16.9145,34.0,18.0,460413.04098075524,3545234.449730251
69,32.050800000000002,104.5699,20.673200000000001,34.0,22.0,459397.003281796,3546147.3858738039
70,32.058999999999997,104.5591,24.431999999999999,34.0,26.0,458381.14763318741,3547060.4263151656
71,32.0672,104.54819999999999,28.190799999999999,34.0,30.0,457356.03531505604,3547973.6106081391
72,31.983000000000001,104.5956,1.8794,38.0,2.0,461795.07221449452,3538622.7884765975
73,31.991199999999999,104.5848,5.6382000000000003,38.0,6.0,460778.24392283958,3539535.5707191131
74,31.999400000000001,104.574,9.3969000000000005,38.0,10.0,459761.59736711084,3540448.4571199086
75,32.007599999999996,104.56319999999999,13.1557,38.0,14.0,458745.13259521726,3541361.447721466
76,32.015799999999999,104.55240000000001,16.9145,38.0,18.0,457728.84965510521,3542274.5425662352
77,32.024000000000001,104.5416,20.673200000000001,38.0,22.0,456712.74859474972,3543187.7416966199
78,32.032200000000003,104.5308,24.431999999999999,38.0,26.0,455696.82946217048,3544101.045154992
79,32.040399999999998,104.51990000000001,28.190799999999999,38.0,30.0,454671.65076897136,3545014.4949514763
80,31.956199999999999,104.5673,1.8794,42.0,2.0,459109.58291201852,3535662.5325153647
81,31.964400000000001,104.5565,5.6382000000000003,42.0,6.0,458092.69150007906,3536575.5774849025
82,31.9726,104.5457,9.3969000000000005,42.0,10.0,457075.98170119425,3537488.726642923
83,31.980799999999999,104.53489999999999,13.1557,42.0,14.0,456059.4535633357,3538401.9800319597
84,31.989000000000001,104.5241,16.9145,42.0,18.0,455043.10713450878,3539315.3376945071
85,31.997199999999999,104.5133,20.673200000000001,42.0,22.0,454026.94246275612,3540228.7996730208
86,32.005400000000002,104.5025,24.431999999999999,42.0,26.0,453010.95959615515,3541142.3660099208
87,32.013599999999997,104.49169999999999,28.190799999999999,42.0,30.0,451995.15858282184,3542056.0367475832
88,31.929400000000001,104.5391,1.8794,46.0,2.0,456431.9977568303,3532702.9381948519
89,31.9376,104.5283,5.6382000000000003,46.0,6.0,455415.04214144283,3533616.2448036517
90,31.945799999999998,104.51739999999999,9.3969000000000005,46.0,10.0,454388.8167808482,3534529.6977493302
91,31.954000000000001,104.50660000000001,13.1557,46.0,14.0,453372.22502648807,3535443.2137867818
92,31.962199999999999,104.4958,16.9145,46.0,18.0,452355.81485836807,3536356.8341282676
93,31.970400000000001,104.485,20.673200000000001,46.0,22.0,451339.58632459224,3537270.5588162895
94,31.9786,104.4742,24.431999999999999,46.0,26.0,450323.53947330319,3538184.3878933163
95,31.986799999999999,104.46339999999999,28.190799999999999,46.0,30.0,449307.67435267946,3539098.3214017753
96,31.9025,104.5108,1.8794,50.0,2.0,453743.36513014004,3529732.9982629716
97,31.910699999999999,104.5,5.6382000000000003,50.0,6.0,452726.3447778814,3530646.5672976887
98,31.918900000000001,104.4892,9.3969000000000005,50.0,10.0,451709.50579223048,3531560.240581525
99,31.927099999999999,104.47839999999999,13.1557,50.0,14.0,450692.84822128393,3532474.0181571129
100,31.935300000000002,104.4676,16.9145,50.0,18.0,449676.37211317196,3533387.9000670449
101,31.9435,104.4568,20.673200000000001,50.0,22.0,448660.07751606224,3534301.8863538713
102,31.951699999999999,104.446,24.431999999999999,50.0,26.0,447643.96447815723,3535215.9770601098
103,31.959900000000001,104.43510000000001,28.190799999999999,50.0,30.0,446618.58320117171,3536130.221542479
104,31.875699999999998,104.48260000000001,1.8794,54.0,2.0,451062.69221604877,3526774.7973817731
105,31.883900000000001,104.4718,5.6382000000000003,54.0,6.0,450045.60716082237,3527688.6277767178
106,31.892099999999999,104.461,9.3969000000000005,54.0,10.0,449028.70334914303,3528602.5624513822
107,31.900300000000001,104.45010000000001,13.1557,54.0,14.0,448002.5248943909,3529516.6494038454
108,31.9085,104.4393,16.9145,54.0,18.0,446985.98454514297,3530430.7937148819
109,31.916699999999999,104.4285,20.673200000000001,54.0,22.0,445969.62558407849,3531345.0424338258
110,31.924900000000001,104.4177,24.431999999999999,54.0,26.0,444953.44805946498,3532259.3956032433
111,31.9331,104.40689999999999,28.190799999999999,54.0,30.0,443937.45201960613,3533173.853265659
112,31.8489,104.4543,1.8794,58.0,2.0,448371.01919577114,3523817.3380487729
113,31.857099999999999,104.4435,5.6382000000000003,58.0,6.0,447353.87001696276,3524731.4306128719
114,31.865300000000001,104.4327,9.3969000000000005,58.0,10.0,446336.90195865271,3525645.6274877801
115,31.8735,104.42189999999999,13.1557,58.0,14.0,445320.1150690628,3526559.9287162242
116,31.881699999999999,104.4111,16.9145,58.0,18.0,444303.50939644827,3527474.3343408941
117,31.889900000000001,104.4003,20.673200000000001,58.0,22.0,443287.08498910052,3528388.8444044399
118,31.898099999999999,104.3895,24.431999999999999,58.0,26.0,442270.84189535084,3529303.4589494728
119,31.906300000000002,104.37869999999999,28.190799999999999,58.0,30.0,441254.78016356152,3530218.1780185662
120,31.822099999999999,104.42610000000001,1.8794,62.0,2.0,445687.26711205405,3520860.5266120788
121,31.830300000000001,104.4153,5.6382000000000003,62.0,6.0,444670.05272814335,3521774.8802581457
122,31.8385,104.4045,9.3969000000000005,62.0,10.0,443653.0193415815,3522689.3382460629
123,31.846699999999998,104.3937,13.1557,62.0,14.0,442636.16700065264,3523603.9006186053
124,31.854800000000001,104.38290000000001,16.9145,62.0,18.0,441619.4327448585,3524507.4831396365
125,31.863000000000003,104.3721,20.673200000000001,62.0,22.0,440602.94152246241,3525422.2543853321
126,31.871200000000002,104.3613,24.431999999999999,62.0,26.0,439586.63149024721,3526337.1301435842
127,31.8794,104.3505,28.190799999999999,62.0,30.0,438570.50269664137,3527252.1104570138
128,31.795200000000001,104.39790000000001,1.8794,66.0,2.0,443001.91759403038,3517893.323024007
129,31.8034,104.3871,5.6382000000000003,66.0,6.0,441984.63663802616,3518807.9375890004
130,31.811599999999999,104.3763,9.3969000000000005,66.0,10.0,440967.53655566194,3519722.6565269367
131,31.819800000000001,104.3655,13.1557,66.0,14.0,439950.61739528412,3520637.4798806421
132,31.827999999999999,104.35469999999999,16.9145,66.0,18.0,438933.87920527149,3521552.4076928999
133,31.836200000000002,104.3439,20.673200000000001,66.0,22.0,437917.32203404512,3522467.4400064601
134,31.8444,104.3331,24.431999999999999,66.0,26.0,436900.94593005354,3523382.5768640302
135,31.852599999999999,104.3223,28.190799999999999,66.0,30.0,435884.75094178889,3524297.8183082831
136,31.7684,104.3698,1.8794,70.0,2.0,440324.56144762842,3514937.8397874129
137,31.776599999999998,104.35899999999999,5.6382000000000003,70.0,6.0,439307.21395656141,3515852.7142081447
138,31.784800000000001,104.34820000000001,9.3969000000000005,70.0,10.0,438290.04721584183,3516767.6930330298
139,31.792999999999999,104.3374,13.1557,70.0,14.0,437273.06127387675,3517682.7763049412
140,31.801200000000001,104.3266,16.9145,70.0,18.0,436256.2561791084,3518597.9640667136
141,31.8093,104.31570000000001,20.673200000000001,70.0,22.0,435230.09687452117,3519502.231679684
142,31.817499999999999,104.3049,24.431999999999999,70.0,26.0,434213.65332848427,3520417.6294734213
143,31.825700000000001,104.2941,28.190799999999999,70.0,30.0,433197.3907747317,3521333.1318853982
144,31.741599999999998,104.3416,1.8794,74.0,2.0,437636.20539377158,3511983.0989755462
145,31.749700000000001,104.3308,5.6382000000000003,74.0,6.0,436618.7238161944,3512887.1499124891
146,31.757899999999999,104.31999999999999,9.3969000000000005,74.0,10.0,435601.48987625586,3513802.3894087924
147,31.766100000000002,104.3092,13.1557,74.0,14.0,434584.43661133357,3514717.7333837044
148,31.7743,104.2984,16.9145,74.0,18.0,433567.56406993204,3515633.1818801067
149,31.782499999999999,104.2876,20.673200000000001,74.0,22.0,432550.87230059545,3516548.7349408469
150,31.790700000000001,104.27679999999999,24.431999999999999,74.0,26.0,431534.36135189945,3517464.3926087311
151,31.7988,104.26600000000001,28.190799999999999,74.0,30.0,430517.95644415671,3518369.0706246947
152,31.714700000000001,104.3135,1.8794,78.0,2.0,434955.72270326939,3509017.9033772596
153,31.722899999999999,104.3027,5.6382000000000003,78.0,6.0,433938.24109893839,3509933.2980157584
154,31.731100000000001,104.2919,9.3969000000000005,78.0,10.0,432920.93999777117,3510848.7971215886
155,31.7393,104.2811,13.1557,78.0,14.0,431903.8194483007,3511764.4007377247
156,31.747399999999999,104.27030000000001,16.9145,78.0,18.0,430886.80521749391,3512669.024698135
157,31.755600000000001,104.2595,20.673200000000001,78.0,22.0,429870.04480000649,3513584.8374375394
158,31.7638,104.2486,24.431999999999999,78.0,26.0,428843.99504526495,3514500.8201931734
159,31.771999999999998,104.23779999999999,28.190799999999999,78.0,30.0,427827.59689523396,3515416.8432024457
