,lat_deg,lon_deg,depth_km,x_local_km,y_local_km,utm_lon,utm_lat,x_pixel,y_pixel,z_pixel,zz_stress,xx_stress,yy_stress,xz_stress,xy_stress,yz_stress,sig_nn,tau_dd,tau_ss,tau_cs
0,31.6313,104.1265,1.4993,2.0,2.05,417163.3497242899,3499900.442523476,1254.0922134336347,568.1175864837378,-0.0006999999999999229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,31.6482,104.1045,4.4978,2.0,6.15,415092.3066208343,3501790.5707678604,1251.65072499904,570.3458000061241,2.9978,50.335959989304456,34.12147776517393,40.12062441274944,7.7603360518551225,1.6209235584728197,-5.298850692542936,51.527630980373914,-8.201425580923232,-1.2020004716757846,-22.627538433095964
2,31.665,104.0826,7.4964,2.0,10.25,413031.4073964119,3503669.97046304,1249.2211948685967,572.5613659748406,5.9964,55.66338136108187,34.4910738042531,38.88438214319258,9.548288869923775,2.501789502577289,-1.1834278177994955,51.92849555225961,-11.370466600881581,2.351058701660115,-19.54611168239317
3,31.6818,104.0606,10.4949,2.0,14.35,410961.7788912147,3505549.8836171688,1246.7813740599836,574.7775372443762,8.9949,55.28503583933503,34.89116487971596,40.33917129462881,9.752522548732783,1.8965343977951368,-0.00797510604661058,51.90785662786332,-10.402143618274984,2.610171049636312,-20.420088819465242
4,31.6986,104.0386,13.4935,2.0,18.45,408892.903472586,3507430.232832979,1244.342441041751,576.994222573494,11.9935,55.4124402177131,35.615193024909466,41.61389262180206,10.500484680121337,1.14800606543425,-0.6622602051269868,53.87566848355284,-9.679582253715154,2.362397915495645,-22.361705163540233
5,31.7154,104.0166,16.492,2.0,22.55,406824.7815627659,3509311.018474064,1241.904396311667,579.211422390822,14.992,56.21666227697135,36.35185032541271,42.45409393937955,11.35686071431261,0.6546839940953284,-1.6568033445881607,56.22968985097914,-9.536261690792537,2.173774427152397,-23.95693550957364
6,31.7322,103.9946,19.4906,2.0,26.65,404757.4135846243,3511192.2409033445,1239.4672403682375,581.4291371241975,17.9906,57.32400332214472,37.0316225234525,43.050998397310124,12.151079440339736,0.35322600083102845,-2.648836404964488,58.49981262149492,-9.705969409787512,2.0405183964492952,-25.181744727082567
7,31.749,103.9726,22.4891,2.0,30.75,402690.7999616513,3513073.9004830667,1237.030973710704,583.6473672006605,20.9891,58.58924659721472,37.64531156572209,43.48686043337659,12.860490996652763,0.1842527832145168,-3.5803221733868127,60.61153060854021,-10.067100135083496,1.9439100306821153,-26.11385583058427
8,31.7658,103.9506,25.4877,2.0,34.85,400624.9411179656,3514955.997574802,1234.5955968390454,585.8661130464561,23.9877,59.936270638478064,38.19359108072166,43.7986631062107,13.478886982482136,0.11506110326195207,-4.4240694374194085,62.533137675979305,-10.55542769029682,1.8791924420429016,-26.79848260561948
9,31.7826,103.9286,28.4862,2.0,38.95,398559.83747831226,3516838.5325394487,1232.161110253981,588.0853750870365,26.9862,61.313292893714916,38.67433869618056,44.015664169539555,14.01428636198241,0.11951897043552988,-5.165003147035455,64.25671145585066,-11.125923866277677,1.8442555989219365,-27.276285052012526
10,31.6046,104.0982,1.4993,6.0,2.05,414455.0541701437,3496962.768747335,1250.899487863665,564.6544540471918,-0.0006999999999999229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,31.6214,104.0763,4.4978,6.0,6.15,412393.2722582956,3498842.2640326237,1248.4689171604118,566.8701327041217,2.9978,56.631650984503395,36.079386394478725,41.816625626465736,9.118740484114332,1.5427513145638003,-4.104911926666355,55.69207477037096,-10.399436006435362,0.11229097804543997,-23.015202625976862
12,31.6382,104.0543,7.4964,6.0,10.25,410322.7557012394,3500722.273040797,1246.0280494550248,569.0864169730153,5.9964,59.527012263126856,35.575807574174895,40.04664825620909,10.452907067086402,2.3146669930120587,-2.659057296487567,56.07947044067017,-12.7621651787744,1.9734923260879693,-20.733831869905117
13,31.655,104.0323,10.4949,6.0,14.35,408252.991298204,3502602.7178886277,1243.588068440668,571.3032150397535,8.9949,59.37865395581774,35.38556462962447,40.42159390344302,10.297641667467238,1.9981676451430894,-0.683949147316136,54.778934320095196,-12.399598379775863,2.673929210696066,-20.182726683128017
14,31.6718,104.0104,13.4935,6.0,18.45,406193.45913575287,3504483.512960551,1241.1601498971518,573.5204259748043,11.9935,58.70597985064468,35.90523324497122,41.64967855830145,10.635813760206224,1.2653658093770384,-0.7833315877014183,55.6205218376382,-11.305337245670103,2.4642303809521877,-21.80152740718853
15,31.6886,103.9884,16.492,6.0,22.55,404125.1986289033,3506364.828643098,1238.7219417793308,575.7382506415611,14.992,58.88255683401806,36.61442011074097,42.54443107631407,11.30626425123379,0.7430446691819073,-1.629328276352937,57.46599948036398,-10.813386293959784,2.2340013529034017,-23.437856837238222
