,lat_deg,lon_deg,depth_km,x_local_km,y_local_km,utm_lon,utm_lat
0,32.6006,105.381,1.9696,2.0312000000000001,2.0,535751.03630339564,3607074.8810483217
1,32.605400000000003,105.3762,5.9088000000000003,2.0312000000000001,6.0,535298.74429287587,3607605.3770192866
2,32.610199999999999,105.3715,9.8481000000000005,2.0312000000000001,10.0,534855.88271009771,3608135.9262625612
3,32.615000000000002,105.36669999999999,13.7873,2.0312000000000001,14.0,534403.68600576068,3608666.4627989209
4,32.619799999999998,105.36190000000001,17.726500000000001,2.0312000000000001,18.0,533951.53721788537,3609197.0198357622
5,32.624600000000001,105.35720000000001,21.665800000000001,2.0312000000000001,22.0,533508.81737369846,3609727.6289046952
6,32.629399999999997,105.3524,25.605,2.0312000000000001,26.0,533056.76394007634,3610258.2265357524
7,32.634099999999997,105.3476,29.5442,2.0312000000000001,30.0,532604.79471506609,3610777.759234976
8,32.577199999999998,105.34780000000001,1.9696,6.0937999999999999,2.0,532644.1870239866,3604470.2298938055
9,32.581899999999997,105.34299999999999,5.9088000000000003,6.0937999999999999,6.0,532191.98163699429,3604989.7788948505
10,32.5867,105.3383,9.8481000000000005,6.0937999999999999,10.0,531749.17286218458,3605520.4635868962
11,32.591500000000003,105.3335,13.7873,6.0937999999999999,14.0,531297.02651214297,3606051.1385270231
12,32.596299999999999,105.3287,17.726500000000001,6.0937999999999999,18.0,530844.92805980507,3606581.8339812299
13,32.601100000000002,105.324,21.665800000000001,6.0937999999999999,22.0,530402.260969372,3607112.5785394879
14,32.605899999999998,105.3192,25.605,6.0937999999999999,26.0,529950.2578343146,3607643.3146150457
15,32.610599999999998,105.31440000000001,29.5442,6.0937999999999999,30.0,529498.33540384984,3608162.9858294339
16,32.553699999999999,105.3146,1.9696,10.1562,2.0,529535.75098551018,3601855.4830892733
17,32.558399999999999,105.3098,5.9088000000000003,10.1562,6.0,529083.59230846132,3602375.1704899655
18,32.563200000000002,105.3051,9.8481000000000005,10.1562,10.0,528640.83613985439,3602905.990598991
19,32.567999999999998,105.30029999999999,13.7873,10.1562,14.0,528188.73994266707,3603436.8039089111
20,32.572800000000001,105.2955,17.726500000000001,10.1562,18.0,527736.69162444433,3603967.6377465669
21,32.577599999999997,105.2908,21.665800000000001,10.1562,22.0,527294.07708605891,3604498.5177625334
22,32.582299999999996,105.286,25.605,10.1562,26.0,526842.1538464037,3605018.3069210905
23,32.5871,105.2812,29.5442,10.1562,30.0,526390.24821538664,3605549.2019430655
24,32.530099999999997,105.2814,1.9696,14.2188,2.0,526425.71890467126,3599230.6396986987
25,32.5349,105.27670000000001,5.9088000000000003,14.2188,6.0,525982.96779721207,3599761.5750826299
26,32.539700000000003,105.2719,9.8481000000000005,14.2188,10.0,525530.8736990008,3600292.5061920555
27,32.544499999999999,105.2671,13.7873,14.2188,14.0,525078.82745295693,3600823.4578380706
28,32.549300000000002,105.2624,17.726500000000001,14.2188,18.0,524636.21789755276,3601354.4531555283
29,32.554000000000002,105.2576,21.665800000000001,14.2188,22.0,524184.29369715101,3601874.3602010831
30,32.558799999999998,105.25279999999999,25.605,14.2188,26.0,523732.39005854313,3602405.3730578115
31,32.563600000000001,105.24799999999999,29.5442,14.2188,30.0,523280.53430423152,3602936.4064704478
32,32.506599999999999,105.2483,1.9696,18.281199999999998,2.0,523323.42317848845,3596617.8910052897
33,32.511400000000002,105.2435,5.9088000000000003,18.281199999999998,6.0,522871.33102277934,3597148.939858112
34,32.516199999999998,105.23869999999999,9.8481000000000005,18.281199999999998,10.0,522419.28669244429,3597680.0092564328
35,32.521000000000001,105.23399999999999,13.7873,18.281199999999998,14.0,521976.68196219089,3598211.1198216858
36,32.525700000000001,105.22920000000001,17.726500000000001,18.281199999999998,18.0,521524.7566491905,3598731.1446971637
37,32.530500000000004,105.2244,21.665800000000001,18.281199999999998,22.0,521072.8548465186,3599262.2753327582
38,32.535299999999999,105.2197,25.605,18.281199999999998,26.0,520630.39117635484,3599793.44589407
39,32.540100000000002,105.2149,29.5442,18.281199999999998,30.0,520178.58459607506,3600324.6172425537
40,32.4831,105.21510000000001,1.9696,22.343800000000002,2.0,520210.11360606353,3594006.103930918
41,32.487900000000003,105.21040000000001,5.9088000000000003,22.343800000000002,6.0,519767.46623623749,3594537.3095523971
42,32.492699999999999,105.2056,9.8481000000000005,22.343800000000002,10.0,519315.47097144683,3595068.5167850503
43,32.497399999999999,105.2008,13.7873,22.343800000000002,14.0,518863.54439369356,3595588.6594334687
44,32.502200000000002,105.1961,17.726500000000001,22.343800000000002,18.0,518421.03798186843,3596119.9250634778
45,32.506999999999998,105.1913,21.665800000000001,22.343800000000002,22.0,517969.1851889661,3596651.1935744095
46,32.511800000000001,105.1865,25.605,22.343800000000002,26.0,517517.38023489993,3597182.4826639355
47,32.516500000000001,105.18170000000001,29.5442,22.343800000000002,30.0,517065.64202463132,3597702.7071601348
