   6.0924725e+01   6.0924725e+01   6.9628257e+01   6.9628257e+01  -5.6872038e+00  -1.0805687e+01  -1.0805687e+01  -5.6872038e+00  -3.0528223e+02   2.7843442e+02
   6.9628257e+01   6.9628257e+01   7.8331789e+01   7.8331789e+01  -5.6872038e+00  -1.0805687e+01  -1.0805687e+01  -5.6872038e+00  -4.6488284e+02   1.9954583e+02
   7.8331789e+01   7.8331789e+01   8.7035321e+01   8.7035321e+01  -5.6872038e+00  -1.0805687e+01  -1.0805687e+01  -5.6872038e+00  -4.6405069e+02   1.5551364e+02
   8.7035321e+01   8.7035321e+01   9.5738853e+01   9.5738853e+01  -5.6872038e+00  -1.0805687e+01  -1.0805687e+01  -5.6872038e+00  -4.8964451e+02   2.1264946e+02
   0.0000000e+00   0.0000000e+00   5.9836783e+00   5.9836783e+00  -2.2748815e+00  -5.6872038e+00  -5.6872038e+00  -2.2748815e+00  -5.9893716e+01   6.9324259e+01
   5.9836783e+00   5.9836783e+00   1.1967357e+01   1.1967357e+01  -2.2748815e+00  -5.6872038e+00  -5.6872038e+00  -2.2748815e+00  -4.7871840e+01   4.1210133e+01
   1.1967357e+01   1.1967357e+01   1.7951035e+01   1.7951035e+01  -2.2748815e+00  -5.6872038e+00  -5.6872038e+00  -2.2748815e+00  -3.1763332e+01   4.3602183e+01
   1.7951035e+01   1.7951035e+01   2.3934713e+01   2.3934713e+01  -2.2748815e+00  -5.6872038e+00  -5.6872038e+00  -2.2748815e+00  -1.1179858e+01   8.1011199e+01
   2.3934713e+01   2.3934713e+01   2.9918392e+01   2.9918392e+01  -2.2748815e+00  -5.6872038e+00  -5.6872038e+00  -2.2748815e+00  -4.2213539e+01   1.3259559e+02
   2.9918392e+01   2.9918392e+01   3.5902070e+01   3.5902070e+01  -2.2748815e+00  -5.6872038e+00  -5.6872038e+00  -2.2748815e+00  -1.1486478e+02   1.1448481e+02
   3.5902070e+01   3.5902070e+01   4.1885748e+01   4.1885748e+01  -2.2748815e+00  -5.6872038e+00  -5.6872038e+00  -2.2748815e+00  -1.4641092e+02   1.1465431e+02
   4.1885748e+01   4.1885748e+01   4.7869427e+01   4.7869427e+01  -2.2748815e+00  -5.6872038e+00  -5.6872038e+00  -2.2748815e+00  -1.6041471e+02   1.6183531e+02
   4.7869427e+01   4.7869427e+01   5.3853105e+01   5.3853105e+01  -2.2748815e+00  -5.6872038e+00  -5.6872038e+00  -2.2748815e+00  -2.0870104e+02   2.2302547e+02
   5.3853105e+01   5.3853105e+01   5.9836783e+01   5.9836783e+01  -2.2748815e+00  -5.6872038e+00  -5.6872038e+00  -2.2748815e+00  -2.6102198e+02   2.3888084e+02
   5.9836783e+01   5.9836783e+01   6.5820461e+01   6.5820461e+01  -2.2748815e+00  -5.6872038e+00  -5.6872038e+00  -2.2748815e+00  -2.9060211e+02   2.6567222e+02
   6.5820461e+01   6.5820461e+01   7.1804140e+01   7.1804140e+01  -2.2748815e+00  -5.6872038e+00  -5.6872038e+00  -2.2748815e+00  -4.3154823e+02   2.6463038e+02
   7.1804140e+01   7.1804140e+01   7.7787818e+01   7.7787818e+01  -2.2748815e+00  -5.6872038e+00  -5.6872038e+00  -2.2748815e+00  -5.6858710e+02   1.8442082e+02
   7.7787818e+01   7.7787818e+01   8.3771496e+01   8.3771496e+01  -2.2748815e+00  -5.6872038e+00  -5.6872038e+00  -2.2748815e+00  -6.0976860e+02   1.5349566e+02
   8.3771496e+01   8.3771496e+01   8.9755175e+01   8.9755175e+01  -2.2748815e+00  -5.6872038e+00  -5.6872038e+00  -2.2748815e+00  -6.2803269e+02   1.6222820e+02
   8.9755175e+01   8.9755175e+01   9.5738853e+01   9.5738853e+01  -2.2748815e+00  -5.6872038e+00  -5.6872038e+00  -2.2748815e+00  -6.3722993e+02   2.1187008e+02
   0.0000000e+00   0.0000000e+00   3.9891189e+00   3.9891189e+00  -0.0000000e+00  -2.2748815e+00  -2.2748815e+00  -0.0000000e+00  -7.1925735e+01   4.0137615e+01
   3.9891189e+00   3.9891189e+00   7.9782378e+00   7.9782378e+00  -0.0000000e+00  -2.2748815e+00  -2.2748815e+00  -0.0000000e+00  -6.4770973e+01   3.7406016e+01
   7.9782378e+00   7.9782378e+00   1.1967357e+01   1.1967357e+01  -0.0000000e+00  -2.2748815e+00  -2.2748815e+00  -0.0000000e+00  -5.4941476e+01   3.4002461e+01
   1.1967357e+01   1.1967357e+01   1.5956476e+01   1.5956476e+01  -0.0000000e+00  -2.2748815e+00  -2.2748815e+00  -0.0000000e+00  -5.2088115e+01   3.6114202e+01
   1.5956476e+01   1.5956476e+01   1.9945594e+01   1.9945594e+01  -0.0000000e+00  -2.2748815e+00  -2.2748815e+00  -0.0000000e+00  -3.4869330e+01   5.1596298e+01
   1.9945594e+01   1.9945594e+01   2.3934713e+01   2.3934713e+01  -0.0000000e+00  -2.2748815e+00  -2.2748815e+00  -0.0000000e+00  -2.4024244e+01   7.6335620e+01
   2.3934713e+01   2.3934713e+01   2.7923832e+01   2.7923832e+01  -0.0000000e+00  -2.2748815e+00  -2.2748815e+00  -0.0000000e+00  -4.3308987e+01   1.0367645e+02
   2.7923832e+01   2.7923832e+01   3.1912951e+01   3.1912951e+01  -0.0000000e+00  -2.2748815e+00  -2.2748815e+00  -0.0000000e+00  -1.0703811e+02   1.2113509e+02
   3.1912951e+01   3.1912951e+01   3.5902070e+01   3.5902070e+01  -0.0000000e+00  -2.2748815e+00  -2.2748815e+00  -0.0000000e+00  -1.3858701e+02   1.0924145e+02
   3.5902070e+01   3.5902070e+01   3.9891189e+01   3.9891189e+01  -0.0000000e+00  -2.2748815e+00  -2.2748815e+00  -0.0000000e+00  -1.4384245e+02   1.0912009e+02
   3.9891189e+01   3.9891189e+01   4.3880308e+01   4.3880308e+01  -0.0000000e+00  -2.2748815e+00  -2.2748815e+00  -0.0000000e+00  -1.6601851e+02   1.2498538e+02
   4.3880308e+01   4.3880308e+01   4.7869427e+01   4.7869427e+01  -0.0000000e+00  -2.2748815e+00  -2.2748815e+00  -0.0000000e+00  -2.0068760e+02   1.6313817e+02
   4.7869427e+01   4.7869427e+01   5.1858545e+01   5.1858545e+01  -0.0000000e+00  -2.2748815e+00  -2.2748815e+00  -0.0000000e+00  -2.2933631e+02   1.8780737e+02
   5.1858545e+01   5.1858545e+01   5.5847664e+01   5.5847664e+01  -0.0000000e+00  -2.2748815e+00  -2.2748815e+00  -0.0000000e+00  -2.6742671e+02   2.0731116e+02
   5.5847664e+01   5.5847664e+01   5.9836783e+01   5.9836783e+01  -0.0000000e+00  -2.2748815e+00  -2.2748815e+00  -0.0000000e+00  -2.8704622e+02   2.2318930e+02
   5.9836783e+01   5.9836783e+01   6.3825902e+01   6.3825902e+01  -0.0000000e+00  -2.2748815e+00  -2.2748815e+00  -0.0000000e+00  -2.8912679e+02   2.3867907e+02
   6.3825902e+01   6.3825902e+01   6.7815021e+01   6.7815021e+01  -0.0000000e+00  -2.2748815e+00  -2.2748815e+00  -0.0000000e+00  -3.4209634e+02   2.5790515e+02
   6.7815021e+01   6.7815021e+01   7.1804140e+01   7.1804140e+01  -0.0000000e+00  -2.2748815e+00  -2.2748815e+00  -0.0000000e+00  -4.8817740e+02   2.2521137e+02
   7.1804140e+01   7.1804140e+01   7.5793259e+01   7.5793259e+01  -0.0000000e+00  -2.2748815e+00  -2.2748815e+00  -0.0000000e+00  -5.7899030e+02   2.0582811e+02
   7.5793259e+01   7.5793259e+01   7.9782378e+01   7.9782378e+01  -0.0000000e+00  -2.2748815e+00  -2.2748815e+00  -0.0000000e+00  -6.8746990e+02   1.5364773e+02
   7.9782378e+01   7.9782378e+01   8.3771496e+01   8.3771496e+01  -0.0000000e+00  -2.2748815e+00  -2.2748815e+00  -0.0000000e+00  -7.1642329e+02   1.5682628e+02
   8.3771496e+01   8.3771496e+01   8.7760615e+01   8.7760615e+01  -0.0000000e+00  -2.2748815e+00  -2.2748815e+00  -0.0000000e+00  -7.2975788e+02   1.4400191e+02
   8.7760615e+01   8.7760615e+01   9.1749734e+01   9.1749734e+01  -0.0000000e+00  -2.2748815e+00  -2.2748815e+00  -0.0000000e+00  -7.0459838e+02   1.6804076e+02
   9.1749734e+01   9.1749734e+01   9.5738853e+01   9.5738853e+01  -0.0000000e+00  -2.2748815e+00  -2.2748815e+00  -0.0000000e+00  -7.3674243e+02   1.8445524e+02
