,lat_deg,lon_deg,depth_km,x_local_km,y_local_km,utm_lon,utm_lat,x_pixel,y_pixel,z_pixel,zz_stress,xx_stress,yy_stress,xz_stress,xy_stress,yz_stress,sig_nn,tau_dd,tau_ss,tau_cs
0,32.2238,104.851,1.8794,2.0,2.0,485960.4394578586,3565252.4074896094,1335.1949672285837,645.158989618531,0.37939999999999996,30.25154734032225,24.419206356190557,38.63767400000572,-2.229999641644326,-0.4084991014318421,-2.0939795403045096,30.9170241423446,0.49828064252822113,-7.726599734469973,-10.807564612434987
1,32.2321,104.8402,5.6382,2.0,6.0,484944.1741903714,3566173.89685805,1333.9969236471102,646.2453048342286,4.1382,33.26621760051994,23.362353469644358,36.24066170912326,-0.9963373404544983,0.6952961463691787,-2.2055432508658477,29.47455199816858,-2.115426971360809,-6.737985304938691,-10.62247396479175
2,32.2403,104.8293,9.3969,2.0,10.0,483918.65555502,3567084.420435209,1332.7879715574627,647.3186928189352,7.8969000000000005,34.614418136868515,24.186335247844006,35.89339367283896,0.32669321055168254,0.4872193506608654,-3.0483657747083,31.074015902822417,-3.5711362386965817,-6.1225677572094455,-11.556472607933904
3,32.2485,104.8185,13.1557,2.0,14.0,482902.7414838129,3567995.033929268,1331.5903419903834,648.3921868038851,11.6557,35.46583643496107,25.343452396771305,35.55347533824799,1.707655372642168,0.14437249179321265,-3.5962263933245375,32.79989076126191,-4.645705272443928,-5.279928662876369,-12.647138130723189
4,32.2568,104.8077,16.9145,2.0,18.0,481887.03020129283,3568916.8361243918,1330.3929514845931,649.4788708012502,15.4145,36.00073017916159,26.598019571219925,35.42271871453386,3.041416875750735,-0.175278554126064,-4.132725208784986,34.571152182438674,-5.5458699765716695,-4.495125286357101,-13.60386611640195
5,32.265,104.7969,20.6732,2.0,22.0,480871.4831628234,3569827.6576347337,1329.1957546010167,650.5526100101397,19.1732,36.48108746000357,27.837532874852705,35.393827059395214,4.316374466268454,-0.42957698767231134,-4.7222846839033,36.306306728620356,-6.431131547116282,-3.7854797168673926,-14.321257007865809
6,32.2732,104.7861,24.432,2.0,26.0,479856.1191524128,3570738.5832075486,1327.9987734835377,651.6264718950483,22.932,37.021781138051765,29.01070564846782,35.37835445320036,5.5190291366232485,-0.6155512306835473,-5.321366056236736,37.931029136797854,-7.331187633297981,-3.125359635687335,-14.789038762534942
7,32.2814,104.7753,28.1908,2.0,30.0,478840.9382175458,3571649.6128847324,1326.8020081881346,652.7004565053667,26.6908,37.64053524523379,30.094973681499177,35.34022427213022,6.64549329448372,-0.7436230555947507,-5.884143517728842,39.40971086481855,-8.231897209742428,-2.498716870022811,-15.043052683185477
8,32.1971,104.8225,1.8794,6.0,2.0,483270.1295026732,3562296.8892689,1332.0234443230001,641.674820920131,0.37939999999999996,25.77180023419039,23.599395933927514,35.92575349418532,-0.3688274836659031,-0.056272134440574245,0.22052518443665498,28.50525989975066,1.4165503411908498,-5.793651961663253,-11.13884391565076
9,32.2053,104.8117,5.6382,6.0,6.0,482253.78966355714,3563207.559866585,1330.8253128313477,642.7483822227732,4.1382,31.343696481586278,23.57991268158885,35.28414257130883,0.3180382346598072,0.9868525668263978,-1.7186716668794897,29.139993326979138,-2.188446636417792,-5.736181503590252,-11.34452721439705
10,32.2136,104.8009,9.3969,6.0,10.0,481237.65307342005,3564129.419035905,1329.6274209436083,643.8351333852502,7.8969000000000005,33.30098106555152,24.517965353101992,35.41155128885324,1.0249895605368107,0.7370352201290522,-2.4501598104623863,30.748481679755088,-3.330226407144747,-5.406060689268418,-12.099608706371871
11,32.2218,104.7901,13.1557,6.0,14.0,480221.6798315585,3565040.2975389124,1328.4297216220807,644.908939781024,11.6557,34.44766659716358,25.702423792149645,35.37780489258542,2.076897530391938,0.37528882755017645,-3.249516273341594,32.6108617320001,-4.386328744186439,-4.834796771405406,-13.038489797156082
12,32.23,104.7793,16.9145,6.0,18.0,479205.8894005906,3565951.2800490474,1327.232237810642,645.982868787572,15.4145,35.2668604101252,26.945461329322264,35.3511478682456,3.257589830339602,0.03600946275170927,-3.9773875467707365,34.47734379708532,-5.369613313444718,-4.189623796232308,-13.875701858745174
13,32.2382,104.7685,20.6732,6.0,22.0,478190.2818279925,3566862.366608335,1326.0349695652599,647.0569204544372,19.1732,35.96377403819671,28.165336339229338,35.36454314192224,4.459903322513941,-0.24108363201456817,-4.664759820297108,36.27235950440183,-6.323371718903695,-3.552639350054534,-14.510397279461198
