,lat_deg,lon_deg,depth_km,x_local_km,y_local_km,utm_lon,utm_lat,x_pixel,y_pixel,z_pixel,zz_stress,xx_stress,yy_stress,xz_stress,xy_stress,yz_stress,sig_nn,tau_dd,tau_ss,tau_cs,slp_strk_m,slp_ddip_m,slp_am_m,strike_deg,dip_deg,rake_deg
136,32.1971,104.8225,1.8794,6.0,2.0,483270.1295026732,3562296.8892689,1332.0234443230001,641.674820920131,0.37939999999999996,1456.9318265213844,2420.1054185294006,128.51822745149886,1124.6389834582496,-1870.0836165486724,-2132.6168816853074,4498.191197802105,-1155.8409824310543,602.4395271256325,-1395.4954613006837,3.2026,2.7864,4.245,222.0,70.0,48.97532576029509
137,32.2053,104.8117,5.6382,6.0,6.0,482253.78966355714,3563207.559866585,1330.8253128313477,642.7483822227732,4.1382,2558.7759850793695,2571.8418773370036,1770.6233634380656,-303.28348940001575,855.0558779705555,-566.4427465485807,1601.404298890388,-502.09541956731186,244.99354950763342,-402.1640942904428,2.2081,2.0528,3.0149,222.0,70.0,47.08737532990028
138,32.2136,104.8009,9.3969,6.0,10.0,481237.65307342005,3564129.419035905,1329.6274209436083,643.8351333852502,7.8969000000000005,353.2330561242931,598.9278418040959,560.1726710985013,-724.8219916925632,-17.822512537891008,-692.1634600631755,521.9857680165211,136.92092086750029,-325.44888632975704,39.886882032696974,0.9076,1.0194,1.3649,222.0,70.0,41.67955611297704
139,32.2218,104.7901,13.1557,6.0,14.0,480221.6798315585,3565040.2975389124,1328.4297216220807,644.908939781024,11.6557,364.9923640229933,-294.8902756092855,-1513.125214509814,162.485978952858,564.2269589480757,664.3266243326452,-1402.9521914178365,-319.70853152486484,830.7067430056086,1731.8764985255143,0.1504,0.2593,0.2998,222.0,70.0,30.11472519407527
140,32.23,104.7793,16.9145,6.0,18.0,479205.8894005906,3565951.2800490474,1327.232237810642,645.982868787572,15.4145,3704.0925163813667,1013.465331444076,-83.78605936635292,303.7849387984346,110.28007664344811,91.42076716179176,903.3450254841161,-1183.972492343613,616.3070697131815,792.7683466355719,0.0078,-0.0,0.0078,222.0,70.0,90.0
141,32.2382,104.7685,20.6732,6.0,22.0,478190.2818279925,3566862.366608335,1326.0349695652599,647.0569204544372,19.1732,3733.067059157386,578.685580476639,148.0246552486619,1032.2839163266997,-344.3570808965546,-748.9334021775474,1895.0496420641405,-1937.2543422479805,213.29937882152333,811.9317360759576,0.0769,-0.0,0.0769,222.0,70.0,90.0
142,32.2465,104.7576,24.432,6.0,26.0,477165.4619596303,3567784.6632395764,1324.8268412303287,648.1441873271951,22.932,1073.0758070887532,411.73078459145194,267.01903886476066,75.75158537937219,-15.233613520949286,-511.7913442653236,701.569393776923,-533.966927498364,-46.622550857280615,115.05681700631868,0.1325,-0.0,0.1325,222.0,70.0,90.0
143,32.2547,104.7468,28.1908,6.0,30.0,476150.2222104114,3568695.9589918773,1323.6300066005115,649.2184856052104,26.6908,941.6171569870288,17.203513219764186,-327.5925152758772,368.5918026635433,-91.49377763783919,380.5787389335166,81.74927201298695,-332.2265240449095,333.2131281912168,421.48784452717115,0.0972,-0.0,0.0972,222.0,70.0,90.0
144,32.1704,104.7941,1.8794,10.0,2.0,480587.6805802749,3559342.0734974225,1328.8611885449823,638.191480317329,0.37939999999999996,2993.0837355973044,4304.901659559914,10045.233736622522,320.7020559434302,-2367.126800565902,2790.4994619523095,7452.700309424872,3252.048212739354,-2132.1518586071206,-582.9328587870218,4.1618,1.8495,4.5542,222.0,70.0,66.03968256844621
145,32.1786,104.7833,5.6382,10.0,6.0,479571.28156722157,3560253.0089067705,1327.662987295012,639.2653537982214,4.1382,4421.06356163706,3842.902432372417,3610.3978783870552,244.0217078493256,400.88793157951034,-8640.626401483461,7299.532880431311,-4915.373900547751,-1992.3264248322705,924.0775119523196,3.0738,1.5926,3.4619,222.0,70.0,62.610382379826575
146,32.1868,104.7725,9.3969,10.0,10.0,478555.0651477421,3561164.0482677794,1326.4650012989382,640.3393498245005,7.8969000000000005,-439.0012980885581,921.311491759698,-1487.9957582781085,-763.3686241002841,1124.1986759672955,155.61302734035462,-1609.194193356498,245.5035000461955,1101.0775187671534,2093.6316124776254,1.436,0.9542,1.7241,222.0,70.0,56.39657102960372
147,32.195,104.7617,13.1557,10.0,14.0,477539.031369307,3562075.1916225976,1325.2672306127229,641.4134684458536,11.6557,655.0179655917336,667.7846139522279,-2364.1550048289705,294.23660060872845,-130.49356930303446,978.4214197709586,-698.0964041349936,-56.462043461000604,1719.9478667416695,2139.7322210051843,0.3328,0.2981,0.4468,222.0,70.0,48.14814137058829
148,32.2033,104.7509,16.9145,10.0,18.0,476523.2059621524,3562997.5236605825,1324.0697055689434,642.5007770585225,15.4145,3510.070575643657,1683.5983319885272,304.99082071044955,265.11809484434633,-132.45974125680834,-497.5547319328249,1809.1774562698502,-1149.0247069191878,565.3846619776957,195.0861988355707,-0.0,-0.0,0.0,222.0,70.0,-180.0
149,32.2115,104.74,20.6732,10.0,22.0,475498.11489790655,3563908.897938663,1322.861257529602,643.5751679081427,19.1732,1679.145963608596,1187.564212075828,297.72004289167364,40.09386016065753,-140.89137421704942,-665.3383070534705,1322.3077912517317,-604.8722427321234,242.0270127925397,-141.88831639662044,0.0337,-0.0,0.0337,222.0,70.0,90.0
150,32.2197,104.7292,24.432,10.0,26.0,474482.63129010366,3564820.3544961475,1321.664135422469,644.6496557543978,22.932,188.2076599795565,-365.59143185920027,-754.2622171798541,199.1176865828977,120.9922311075658,280.5215058129569,-586.2673224428937,-242.15359394939838,310.36916168089977,745.4193570180915,0.1121,-0.0,0.1121,222.0,70.0,90.0
151,32.2279,104.7184,28.1908,10.0,30.0,473467.33051414095,3565731.9152160767,1320.4672288501183,645.7242663945262,26.6908,1399.4697082778039,142.6197828469255,-518.7936002111499,161.59158807548727,154.95646268171308,755.8368364883654,-355.836309614329,-253.21153435222647,553.3734424533823,822.0560133783607,0.0944,-0.0,0.0944,222.0,70.0,90.0
152,32.1436,104.7657,1.8794,14.0,2.0,477903.647487896,3556376.8877426437,1325.6970652381424,634.6959148630717,0.37939999999999996,903.3422445325567,-1547.0952637413898,3654.3981413602587,462.30140746319785,-2463.6262009626053,2985.772286314483,1896.16360233819,2015.6721438088985,-1807.8075401740825,1569.9026758028638,4.5344,1.3481,4.7306,222.0,70.0,73.44252071780069
153,32.1518,104.7549,5.6382,14.0,6.0,476887.1879356257,3557288.087806053,1324.498792620369,635.7701003364227,4.1382,-369.8924912817174,615.1390994660671,2004.1877814990376,-30.028669300490154,39.031460977698444,-77.9015328603239,1033.97253359193,481.1544322689076,-671.9028377167691,206.0322414466292,3.5902,1.1954,3.784,222.0,70.0,71.58420403597117
154,32.1601,104.7441,9.3969,14.0,10.0,475870.9372064833,3558210.4764241576,1323.3007661776983,636.8574756496387,7.8969000000000005,2517.852755380668,1261.9564035754108,3332.4619872135677,221.36291780794375,-383.5606935971573,-2587.6039430550554,3782.9949660750713,-1435.47559554805,-1612.1976312059448,-111.14661715460716,1.935,0.7425,2.0726,222.0,70.0,69.00714662688581
155,32.1683,104.7333,13.1557,14.0,14.0,474854.843762339,3559121.8845094307,1322.1029251534305,637.9319063535086,11.6557,5268.275003944638,2809.074786077047,4849.582836753612,47.667899118448744,-256.9085134954595,-1995.4878005940907,5010.143499846303,-1464.6182985826408,-1474.9929644346257,-927.4540964798653,0.6273,0.2348,0.6698,222.0,70.0,69.47899622923407
156,32.1765,104.7225,16.9145,14.0,18.0,473838.93288486404,3560033.396659799,1320.9052993513424,639.006459736489,15.4145,4119.879502016147,2602.209112679996,-2636.3441156759345,647.4621027063646,99.12737534351261,-1971.2959153009404,1778.7272531884423,-2652.322274895673,2104.6987284264683,2318.700769084274,0.0602,-0.0,0.0602,222.0,70.0,90.0
157,32.1847,104.7116,20.6732,14.0,22.0,472813.778019015,3560945.0381869837,1319.6967760982716,640.0811656377828,19.1732,557.4984635151895,779.3389725548719,353.7482153719243,-60.0073283195482,92.99712928846658,-644.9039007614481,752.172379483947,-316.0752918276377,30.35284848075247,-133.77408177912514,-0.0,-0.0,0.0,222.0,70.0,-180.0
158,32.1929,104.7008,24.432,14.0,26.0,471798.2332588807,3561856.7595439632,1318.4995819005535,641.1559656479444,22.932,-785.7418297605034,325.9154957332938,-1129.7556516079076,421.40477110398734,-53.762091672734385,1136.29274278972,-619.856858193569,507.5406688691009,1060.1674181457965,1547.3087231452325,0.0548,-0.0,0.0548,222.0,70.0,90.0
159,32.2012,104.69,28.1908,14.0,30.0,470782.9031683527,3562779.6697611464,1317.3026407701714,642.243955858125,26.6908,2447.413957481209,832.748322328751,-241.05793064252083,141.5056666486451,-31.24810659157074,400.5229659374186,519.8557737668443,-538.7308325755696,632.8763016115868,519.2082615473269,0.0592,-0.0,0.0592,222.0,70.0,90.0
160,32.1168,104.7373,1.8794,18.0,2.0,475218.04998109885,3553412.415646431,1322.5310976917012,631.2011907187475,0.37939999999999996,813.219354728448,-1042.4639829942619,-1616.9994981837583,-230.03363618251635,69.61480164368942,366.7806171879649,-1381.3127109890424,-382.3719068694426,315.88270303970523,1324.7615747425639,4.4183,1.908,4.8127,222.0,70.0,66.6433670108144
161,32.1251,104.7265,5.6382,18.0,6.0,474201.5577784653,3554334.964743425,1321.3327865834272,632.2887552155457,4.1382,-693.8340090654877,-298.20491836411844,685.5004669664582,341.2637020661818,-494.8056878476253,1061.612429429787,185.37194611857393,776.7538117852952,-160.32966488218096,681.9048708977983,3.6938,1.4379,3.9638,222.0,70.0,68.73033445356286
162,32.1333,104.7157,9.3969,18.0,10.0,473185.22090514185,3555246.5333491694,1320.1346585880556,633.3633751520169,7.8969000000000005,1982.4498173090867,1660.1405387526306,3559.400871863979,1339.2554479662588,-546.4832024239622,-170.89822692583905,3641.895768664828,-505.6250586900249,-678.0905715258347,-1339.286692346894,2.2752,0.7190000000000001,2.3861,222.0,70.0,72.46262124423662
163,32.1415,104.7049,13.1557,18.0,14.0,472169.0664284282,3556158.2060070406,1318.9367456143864,634.4381177523105,11.6557,4708.417207364394,2895.7241926682177,3502.282875433437,516.9496399893029,-170.80410371860327,-2380.1285084383003,4768.229095973241,-1955.0155349449115,-786.8566769073449,-753.5150576200435,0.9593,0.1709,0.9744,222.0,70.0,79.89868914592644
164,32.1497,104.6941,16.9145,18.0,18.0,471153.094395953,3557069.9827592415,1317.7390477185668,635.512983066179,15.4145,2326.5447154822614,1610.0484562278393,2103.4287101861773,257.91968872935223,-24.00182265110164,-1483.5716869041896,2671.3052792046055,-1058.8923213592236,-550.9542178307655,-409.1318372009496,0.2156,-0.0,0.2156,222.0,70.0,90.0
165,32.1579,104.6833,20.6732,18.0,22.0,470137.3048553826,3557981.86364794,1316.5415649567904,636.5879711433327,19.1732,1420.0577558096159,442.6971506599347,416.1779197342587,207.87809570090258,-116.29397344277356,-696.4517082754709,1047.5197305163863,-756.0934373472941,-128.47452510252162,138.41905140577023,-0.0,-0.0,0.0,222.0,70.0,-180.0
166,32.1662,104.6724,24.432,18.0,26.0,469112.3030619357,3558904.962026944,1315.3332221560227,637.6761831716435,22.932,3598.41949916849,980.7230007474515,1054.9563829659826,171.27179247170596,-132.63311149500683,-419.8331972730531,1695.1485019702484,-1100.9369789087955,-115.2276628158844,89.86150557807889,0.0006,-0.0,0.0006,222.0,70.0,90.0
167,32.1744,104.6616,28.1908,18.0,30.0,468096.8806088846,3559817.0522849136,1314.136172142329,638.7514180677326,26.6908,2863.325441560051,1407.041789237834,-851.6288012876566,478.2468428011143,11.721118180626215,-238.7117966138088,1005.234933274647,-1191.425673330205,1105.3420601297057,1022.0593984409422,0.0187,-0.0,0.0187,222.0,70.0,90.0
168,32.0901,104.7089,1.8794,22.0,2.0,472530.91943450755,3550459.7406993555,1319.3633228922286,627.720373867387,0.37939999999999996,1189.4333085833512,1573.73832820916,-1690.146053903808,-241.78042865474103,-1845.4827271374588,920.2939467573897,1347.7256172575385,853.088409749318,1522.4300147385566,936.515908081092,4.412,2.7335,5.1902,222.0,70.0,58.21928891058607
169,32.0983,104.6981,5.6382,22.0,6.0,471514.33917588455,3551371.4696693486,1318.164907977481,628.7951828522937,4.1382,551.1941643250854,-818.3007285619661,-2529.157477441115,389.64393001387725,-206.1544547921032,1703.6485947701306,-1700.0915067948076,31.00057375481299,1301.37639155632,2321.8004813973052,3.8564,1.8575,4.2805,222.0,70.0,64.28142529496654
170,32.1065,104.6873,9.3969,22.0,10.0,470497.9411436757,3552283.302678585,1316.9667078837983,629.8701144858351,7.8969000000000005,3202.965469910577,1515.772389935401,1458.866053842762,-173.79759027033398,244.82961524589433,-997.7716003654912,1821.7623145879538,-1041.1995720823638,-242.7396929587485,-23.936671788497506,2.6105,0.8096,2.7331,222.0,70.0,72.76965582018151
171,32.1147,104.6765,13.1557,22.0,14.0,469481.725385537,3553195.2397693545,1315.7687226673588,630.9451688178656,11.6557,1985.5216724094812,222.12546117746604,782.8666695539596,-65.70617697022895,94.21780606156972,-754.1669135196146,860.3450392195233,-865.3377614948467,-459.48864939004324,463.5578770373962,1.3186,0.1489,1.327,222.0,70.0,83.55729267566835
172,32.1229,104.6657,16.9145,22.0,18.0,468465.69194916025,3554107.2809839104,1314.5709523843852,632.020345898196,15.4145,417.45633568058645,-311.4716330620585,541.5476114889507,-323.49990353034383,-137.6916415726714,-788.8125843097725,416.710158152217,-287.6829499014897,-686.6449262495319,494.448709523331,0.4523,-0.0,0.4523,222.0,70.0,90.0
173,32.1312,104.6549,20.6732,22.0,22.0,467449.8763916308,3555030.5109276245,1313.3734389520232,633.1087130240608,19.1732,1197.9941817739884,724.2839161754733,2369.463493718691,784.1934454502607,274.58788683578933,279.8761718135682,1443.2174485258276,-306.24161876145126,-491.17203222330716,-287.10934450098523,0.0804,-0.0,0.0804,222.0,70.0,90.0
174,32.1394,104.6441,24.432,22.0,26.0,466434.208861717,3555942.7605362777,1312.1761000248225,634.1841357737244,22.932,4199.782031803919,1354.1902059929964,588.287880635437,349.9690404975708,-46.859619059355325,-696.6716533713177,1892.2243634868655,-1566.1243124965667,256.30146575177736,451.62341649460336,0.0002,-0.0,0.0002,222.0,70.0,90.0
175,32.1476,104.6332,28.1908,22.0,30.0,465409.2933412216,3556855.1465158323,1310.96785892856,635.2597192868111,26.6908,3391.579003486252,1391.0553459517087,1264.7166001863939,431.63017025899916,-42.766727162173886,-1081.6819665809644,2284.1038386045752,-1447.6382329396502,-121.31656013604862,82.25038736896386,0.0024,-0.0,0.0024,222.0,70.0,90.0
176,32.0633,104.6806,1.8794,26.0,2.0,469851.63946393,3547496.665019365,1316.2048028931558,624.2272959148058,0.37939999999999996,-923.2119858839449,-881.9462586889113,159.5675311534481,96.62426449699856,-1083.6621052553498,419.17785031305044,342.5196372623603,669.3675423703719,-464.4572972489266,609.2111691707271,4.8999,2.3078,5.4162,222.0,70.0,64.78007067642899
177,32.0715,104.6698,5.6382,26.0,6.0,468834.9970817966,3548408.657274852,1315.00631474293,625.3024152788093,4.1382,1871.718010377418,1900.8248526925665,3845.954754976237,109.23478502576243,-469.5347231605311,-808.293347798831,3478.6199808068995,-37.16659656245338,-1135.4707462917218,-951.0931304886587,4.3074,1.7326,4.6428,222.0,70.0,68.08813410776077
178,32.0797,104.659,9.3969,26.0,10.0,467818.5368033793,3549320.7535989,1313.8080412691238,626.3776573260097,7.8969000000000005,3534.9076627806876,2397.155126627662,2450.766529103247,454.1947294346503,-487.30854543323437,-2064.3906462814243,4084.264150032434,-1518.9300184856343,-493.6787773629978,-853.4150599307932,3.0545,0.7978,3.157,222.0,70.0,75.36202286248738
179,32.088,104.6482,13.1557,26.0,14.0,466802.29483146826,3550244.038525025,1312.6100251500816,627.4660892689317,11.6557,1790.5948826976935,1024.9086466292579,382.10924164310126,1001.507235917674,-525.7884355736049,-1688.1664458901873,2526.5784438289265,-1605.9926484625585,48.8360531215383,90.78792958724011,1.7285,0.1435,1.7345,222.0,70.0,85.25418994149766
180,32.0962,104.6373,16.9145,26.0,18.0,465776.764280213,3551156.3748669573,1311.4010590131452,628.5416142657664,15.4145,161.6998055758337,-673.6858233495983,-1092.112887960176,12.395816907146276,180.8157719843921,239.61535074364272,-997.3229432130329,-270.72770365266854,277.020010584843,985.7354442810195,0.7652,-0.0,0.7652,222.0,70.0,90.0
181,32.1044,104.6265,20.6732,26.0,22.0,464760.85255650134,3552068.784620404,1310.2034322134555,629.6172258051565,19.1732,2066.400628548727,406.81090367145487,-661.9444590717578,-131.60384387724957,172.5381628532647,216.1899279717784,-128.96848114938518,-556.5889959748595,541.1781794523376,853.6961873162446,0.2688,-0.0,0.2688,222.0,70.0,90.0
182,32.1126,104.6157,24.432,26.0,26.0,463745.123128168,3552981.2986119706,1309.0060203161293,630.6929602276314,22.932,2271.523502117255,664.9305378282761,135.23761143889743,-159.96015817701442,89.52076402516012,-299.6409143652291,617.2984559008539,-683.7140204877378,143.53630512163468,328.23922903928536,0.0914,-0.0,0.0914,222.0,70.0,90.0
183,32.1208,104.6049,28.1908,26.0,30.0,462729.5760430757,3553893.916883845,1307.8088233775902,631.7688175829239,26.6908,784.4384890449663,105.98608239554639,7.946854038823439,-328.0235587568869,-24.23105806000906,-533.5661841929879,240.6682818167736,-311.1726237486025,-167.2560479367298,208.87369366117673,0.0337,-0.0,0.0337,222.0,70.0,90.0
184,32.0365,104.6522,1.8794,30.0,2.0,467161.36309706705,3544534.325531637,1313.033319583803,620.7350858364334,0.37939999999999996,-1279.1396991217534,203.865112255454,-4326.00917863298,456.429899183408,-2198.015739279208,3229.4821018558036,-1001.2826411924747,1922.8834977355727,2826.082021262352,4018.988497653346,5.2111,2.2127,5.6614,222.0,70.0,66.99329922580526
185,32.0447,104.6414,5.6382,30.0,6.0,466144.659180265,3545446.581881287,1311.8347588922666,621.8105165328493,4.1382,2382.777097103607,2019.639179515379,2890.736924981923,109.64600062689084,158.76296848477116,-288.8071619726503,2443.687446992037,-252.56301509357723,-439.75863816944667,-959.0874969723443,4.7475,1.7163,5.0482,222.0,70.0,70.12423621392026
186,32.053,104.6306,9.3969,30.0,10.0,465128.1751712215,3546370.026768845,1310.636457443161,622.89913704934,7.8969000000000005,1746.1311732859467,1627.322628906403,3729.245224152789,90.93676725423575,595.7052353123581,-418.4127832202631,2172.500784740533,-192.36614000998406,-1009.1943308039745,-276.1359157085965,3.5338,0.8216,3.628,222.0,70.0,76.91139795860099
187,32.0612,104.6198,13.1557,30.0,14.0,464111.8363821309,3547282.4913779264,1309.4383271893512,623.9748132563354,11.6557,-163.84281612796724,174.04712659093116,825.1567902407442,67.06215015623454,-257.14359762322454,-941.2946203725351,1054.6579678356657,-236.18791417340458,-553.4051757141683,-31.095504227833203,2.1697,0.1574,2.1754,222.0,70.0,85.85076964112095
188,32.0694,104.609,16.9145,30.0,18.0,463095.679670181,3548195.060170279,1308.2404115806312,625.0506122817555,15.4145,1844.2174987546766,773.2479286559251,1041.6976883763118,204.98896356048093,-325.127463860509,-838.7801573364975,1748.8708633491983,-748.2933000553209,-323.65488609033616,-234.03401189782915,1.1393,-0.0,1.1393,222.0,70.0,90.0
189,32.0776,104.5982,20.6732,30.0,22.0,462079.70508322865,3549107.7331882115,1307.0427106734182,626.126534175477,19.1732,3389.8331082734594,1447.6638618903958,574.241966758188,-86.1373888382157,-165.0547072319658,-676.4013185797716,1724.2661545627732,-994.8050639760834,200.27921403091514,-19.79426226355656,0.5604,-0.0,0.5604,222.0,70.0,90.0
190,32.0858,104.5874,24.432,30.0,26.0,461063.91266916343,3550020.510474,1305.8452245241674,627.2025789873383,22.932,2906.7507129803103,921.6279234465841,-606.1625794520032,542.0990635502449,-87.18982559770126,-1257.3606664051672,1426.1379191614035,-1783.0956045207772,509.80892639086323,998.861687520223,0.2858,-0.0,0.2858,222.0,70.0,90.0
191,32.094,104.5766,28.1908,30.0,30.0,460048.30247591104,3550933.3920698767,1304.647953189377,628.2787467671242,26.6908,-25.01537384824443,-265.6737077428129,-286.9495129086251,-181.3534871290204,132.50490889044656,-125.10991465328183,-395.1162887407272,-83.64868420679555,-50.34626711077553,334.70096181406177,0.1237,-0.0,0.1237,222.0,70.0,90.0
192,32.0097,104.6239,1.8794,34.0,2.0,464478.97275371454,3541572.6629191767,1309.8711328628037,617.2436737053058,0.37939999999999996,2226.572080667479,2949.8954070088953,1508.6270008670715,1478.3346506640628,-2700.865629357898,473.9727906418095,5169.638698986292,289.7216013653631,866.9693656776672,-2187.6855838400543,5.3022,2.6089,5.9092,222.0,70.0,63.80092083792225
193,32.018,104.6131,5.6382,34.0,6.0,463462.2459004046,3542496.2666630507,1308.67254513213,618.3324814925768,4.1382,1870.1848628976095,1631.2787001397592,2634.228834763149,49.78498478736951,-700.5719450600811,-1076.392613452104,3157.731647259742,-288.6159912176257,-799.6580254785547,-1044.490678883437,5.0169,2.0162,5.4069,222.0,70.0,68.10571117470161
194,32.0262,104.6023,9.3969,34.0,10.0,462445.6623379606,3543408.890167255,1307.474126322611,619.4083450161011,7.8969000000000005,294.31046468113607,1251.2732233736012,1241.39039964909,-275.18479865190966,-355.6407147584386,-954.0709199117612,1726.6437883325043,87.4308013749716,-335.78911977731485,-689.0014347285867,3.9001,1.0072,4.0281,222.0,70.0,75.51975383354345
195,32.0344,104.5915,13.1557,34.0,14.0,461429.2606821167,3544321.617842188,1306.2759219571367,620.4843313432639,11.6557,-306.32105051100524,390.6432917617642,-362.4713970050637,316.51774296495194,-449.50782399668896,381.95555794262964,393.0261311901416,274.9011887892747,477.275868668174,314.96823391473947,2.5554,0.2297,2.5657,222.0,70.0,84.86359651684981
196,32.0426,104.5807,16.9145,34.0,18.0,460413.04098075524,3545234.4497302515,1305.0779320921542,621.560440524052,15.4145,2045.7825704940074,1160.5911894450696,420.0639770773586,290.99878786006343,-125.12606240646062,-125.30380912557845,1274.1472532407884,-580.9511443864027,368.48582837149655,-76.5304768718064,1.5308,-0.0,1.5308,222.0,70.0,90.0
197,32.0508,104.5699,20.6732,34.0,22.0,459397.003281796,3546147.385873804,1303.8801567841556,622.6366726084002,19.1732,3062.6642928925803,1293.7439263095737,1498.8205171519292,-130.36565495408007,166.74917899476407,-1290.88356358262,1928.257732141175,-1179.7793614094323,-437.38726574687155,101.29293645115649,0.9333,-0.0,0.9333,222.0,70.0,90.0
198,32.059,104.5591,24.432,34.0,26.0,458381.1476331874,3547060.4263151656,1302.6825960896635,623.7130276461985,22.932,1178.6625369182404,530.8352367101595,706.6925225323366,-77.9849799201456,36.59340385866999,-1070.266590539528,1067.0868539264643,-698.8042258776558,-368.45642629204536,149.73996619958086,0.5769,-0.0,0.5769,222.0,70.0,90.0
199,32.0672,104.5482,28.1908,34.0,30.0,457356.03531505604,3547973.6106081395,1301.4741229947767,624.7895522661975,26.6908,1024.5009306319714,311.8211266528062,224.86784237037276,170.2199046720643,-99.1731146349895,-267.6642218831864,644.3393842110193,-443.96785154940426,1.813153835416859,57.36792344528965,0.2723,-0.0,0.2723,222.0,70.0,90.0
200,31.983,104.5956,1.8794,38.0,2.0,461795.0722144945,3538622.7884765975,1306.7071658187697,613.766158281775,0.37939999999999996,2330.4858821659723,1968.329501036796,2766.4015433074455,66.2361074344453,-2010.3855523995264,117.04866778084796,4073.0065984330045,663.3234988594453,-525.4775825341806,-1597.5624132319563,5.2751,3.1111,6.1242,222.0,70.0,59.469136961053884
201,31.9912,104.5848,5.6382,38.0,6.0,460778.2439228396,3539535.5707191126,1305.5084585055793,614.8422089369669,4.1382,829.3938991132278,1878.1795453526254,3645.526238561405,1793.9779092253739,-5317.285608982518,-1784.155986936528,8748.13070580028,355.165712983069,-1391.0377440030395,-3813.215270466956,5.0682,2.4534,5.6308,222.0,70.0,64.16943485548188
202,31.9994,104.574,9.3969,38.0,10.0,459761.59736711095,3540448.4571199086,1304.3099654352318,615.9183823811231,7.8969000000000005,-984.425351070352,318.83473343084063,-722.1446960714595,-255.75415799050296,181.344117178348,-20.606848473684565,-517.740247682843,346.1331924991272,440.46489543220974,870.8383212478593,4.0345,1.3430000000000002,4.2522,222.0,70.0,71.58848677517028
203,32.0076,104.5632,13.1557,38.0,14.0,458745.13259521726,3541361.4477214664,1303.1116866642055,616.9946786643236,11.6557,441.06354796205244,902.2607252921379,450.50187258414303,163.46511849238996,-151.89270076896514,-81.57277608891584,916.2630118692042,-3.10263787896055,212.85146289660406,-336.8837325632702,2.7975,0.3998,2.8259,222.0,70.0,81.8667435866316
204,32.0158,104.5524,16.9145,38.0,18.0,457728.8496551052,3542274.542566235,1301.9136222490229,618.0710978366101,15.4145,3267.2221293547645,1382.9380548319255,1069.2088133666857,81.91885231218471,-100.69649519944494,-1171.8475057835888,2110.9047201387984,-1265.8617216283592,-142.39527972103502,7.302650685626077,1.8903,-0.0,1.8903,222.0,70.0,90.0
205,32.024,104.5416,20.6732,38.0,22.0,456712.74859474966,3543187.74169662,1300.7157722462398,619.147639947972,19.1732,1955.3919552397672,1818.4265141540657,1338.6729934688863,315.24844912098854,-414.19668458072823,-1423.2175169439647,2771.241757895408,-889.6486099986912,-106.10207697839104,-766.791763537457,1.3558,-0.0,1.3558,222.0,70.0,90.0
206,32.0322,104.5308,24.432,38.0,26.0,455696.8294621705,3544101.045154992,1299.5181367124665,620.2243050483607,22.932,15.115093547419065,360.26227125303086,169.86741899419476,137.5588337202738,-189.3534790505077,-473.39798834605335,680.22282808424,-176.91180051735523,-18.475525554469343,-230.25978025003073,0.9439,-0.0,0.9439,222.0,70.0,90.0
207,32.0404,104.5199,28.1908,38.0,30.0,454671.6507689714,3545014.4949514763,1298.3095853700715,621.3011426622079,26.6908,1049.1959030575886,465.41989197218584,-179.39304201246728,397.3822448100361,-67.4811378326462,240.09253112536038,424.5933100435551,-361.9960501356194,446.6428131434624,320.1622193270247,0.4688,-0.0,0.4688,222.0,70.0,90.0
208,31.9562,104.5673,1.8794,42.0,2.0,459109.5829120185,3535662.532515365,1303.541325831044,610.2764044081205,0.37939999999999996,1839.0610259944433,1084.2371790853679,2473.639707840316,223.8096019149764,784.6142304085333,-1752.047467055534,1893.2949370872147,-1318.932002230033,-966.2596524330995,499.0274238049865,5.0034,3.1642,5.9199,222.0,70.0,57.690331811633605
209,31.9644,104.5565,5.6382,42.0,6.0,458092.69150007906,3536575.5774849025,1302.3425441073095,611.3527647840447,4.1382,36.078994955645456,733.6567931774426,584.5374225851699,-218.75128292508884,891.4044685397105,-1584.5354028434358,387.3104596003422,-769.859452460993,-295.5674878934876,592.2613559245083,4.7979,2.6433,5.4778,222.0,70.0,61.14837703584129
210,31.9726,104.5457,9.3969,42.0,10.0,457075.9817011943,3537488.726642923,1301.1439764815686,612.4292479845376,7.8969000000000005,-569.8984561644353,-75.64342113641536,358.5113371450239,207.8121372005,-794.2426578557087,202.04267073627503,748.0476074871874,460.4515578856775,-181.9703709288198,46.27632647052155,3.8613,1.6694,4.2067,222.0,70.0,66.61917127514093
211,31.9808,104.5349,13.1557,42.0,14.0,456059.4535633357,3538401.98003196,1299.9456230103724,613.5058540597415,11.6557,1709.3387265962806,928.0049734759926,1405.6736006244273,168.7975006499774,-610.6185476073077,-774.1733881677071,2158.1017887993635,-480.1277009330231,-441.32085614768437,-642.7209753910159,2.857,0.6944,2.9402,222.0,70.0,76.33903039197476
212,31.989,104.5241,16.9145,42.0,18.0,455043.10713450884,3539315.3376945076,1298.7474837503141,614.5825830597496,15.4145,2966.044836880156,1305.3745846992301,1888.9946707214203,722.4764582452485,-728.5916735903259,-2199.522531156423,3661.3645246592755,-1755.5968167959904,-737.9857909753614,-292.41770376197906,2.1937,0.1218,2.1971,222.0,70.0,86.82205040329097
