index,length_km,width_km,depth_km,dip,strike,lat,lon,s_slip_m,d_slip_m,easting_utm48,northing_utm48,segment,xx_stress,yy_stress,zz_stress,xy_stress,xz_stress,yz_stress,x_pixel,y_pixel,z_pixel,sig_nn,tau_dd,tau_ss,tau_cs
498,3.8829,4,1.8614,27.73,223.71,31.5229,104.1849,1.11182,2.49106,422612.2619674406,3487842.560776619,pengguan,18.413287079040852,32.109984650637536,26.92800707446817,0.9230697974222278,4.631523577289483,1.4103188458401947,1260.5157669562905,553.9029239392721,0.010399999999999965,28.25581898620376,0.15255623759239256,0.5712047484053699,-16.362265318016785
499,3.8819,4,3.7228,27.73,223.7,31.5449,104.1579,0.94157,2.23943,420067.4734007911,3490300.421102716,pengguan,24.837565507815068,34.438192587472706,39.386220565162276,1.0411230961252893,4.963887398803864,-4.2271608615074205,1257.515794699027,556.8004191917871,1.8718,42.36511293388659,-0.8424559799211888,-1.8788543808223266,-23.3599840169062
500,3.8811,4,5.5841,27.73,223.69,31.5669,104.1309,0.8125399999999999,2.008,417523.8912592593,3492758.9371101432,pengguan,29.881554717422464,37.704832756076094,42.67621055498316,0.3487455314176257,7.828290117587499,-4.674035149995689,1254.5172446588908,559.6986874066706,3.7331000000000003,47.961085948227534,1.164251487818822,-0.0159657892599665,-27.61229061402819
501,3.8803,4,7.4455,27.73,223.68,31.5889,104.1039,0.72956,1.84292,414981.5164579692,3495218.109522125,pengguan,32.790065095043424,38.49315031697307,47.83236228058053,1.0724087302404186,10.087571015386064,-5.481629028604574,1251.520117914692,562.5977294365107,5.5945,54.06049050245508,0.766567020051685,1.3551458285492455,-30.87935974508818
502,3.8797,4,9.3069,27.73,223.67,31.6109,104.0768,0.68835,1.75226,412430.86414918787,3497678.019175086,pengguan,34.058131470069156,38.677281603371874,53.180542165815986,1.7412514004980246,11.298703127563241,-4.562989459077892,1248.5132330738252,565.4976405768589,7.455900000000001,58.468072349087535,-1.2649777509190407,2.948387854725349,-31.872547966041466
503,3.8819,4,1.8614,27.73,223.72,31.4977,104.1566,0.9953,2.359,419903.807695531,3485069.741545543,pengguan,24.648566001502765,39.31858558847658,36.418119198208714,3.9462841966847577,1.4933630753988407,-6.043097606430073,1257.322854278876,550.6341334092258,0.010399999999999965,38.86294635212294,-0.6050957421656591,-6.279917896948302,-17.00876554074013
504,3.8805,4,3.7228,27.73,223.71,31.5197,104.1296,0.8761700000000001,2.15416,417358.9386226312,3487528.253923688,pengguan,27.79106550189551,37.82094192859192,37.7014372400359,2.0773665253603064,3.831831607089563,-3.4799814127052215,1254.322787115293,553.5323973456616,1.8718,40.40575460346257,-0.030104310491346098,-2.170464904334542,-22.072779094651203
505,3.8793,4,5.5841,27.73,223.69,31.5417,104.1026,0.77779,1.9413599999999998,414815.2752493594,3489987.422244912,pengguan,32.92292236636556,38.648594161805924,41.860787239938794,0.8302546631745745,8.009845392350694,-5.086680238729451,1251.3241413135788,556.4314345530343,3.7331000000000003,48.002789331184545,2.3784448064310357,0.32867688179504007,-26.400626287668047
506,3.8781,4,7.4455,27.73,223.68,31.5637,104.0756,0.7135800000000001,1.7840099999999999,412272.8184919509,3492447.2472330537,pengguan,34.32532950317013,39.06749384023792,48.5944389215132,1.3378249703133027,11.166060719299615,-5.432375266546094,1248.326917953856,559.3312458846544,5.5945,55.447799830591975,1.209989708141034,2.2749804742722874,-30.691935585830677
507,3.877,4,9.3069,27.73,223.66,31.5856,104.0486,0.6868,1.7073,409731.4728566526,3494896.645391864,pengguan,34.805390451973736,39.41536626210117,54.71568704705628,1.9250537447728489,12.00424862622119,-4.849873038823626,1245.3310044615023,562.2187653507995,7.455900000000001,60.37601350498547,-1.2650777535615134,3.200510547983394,-32.78414191976222
508,3.8839,4,1.8614,27.73,223.73,31.4724,104.1284,0.8881100000000001,2.26569,417203.32960488525,3482286.4489343544,pengguan,22.511408901816026,29.587209078131686,29.71342415921126,5.331443605699826,7.757356098005024,2.331051032332472,1254.139344473992,547.3529961364325,0.010399999999999965,31.023087216450023,-1.5027721734296948,4.702815617539208,-13.67676827773911
509,3.8825,4,3.7228,27.73,223.71,31.4944,104.1014,0.8185,2.0828,414658.37432864937,3484745.6106330142,pengguan,29.565589646253713,36.93294932099957,37.11306192179137,1.6331705527922136,6.429634063161066,-1.5921657946450583,1251.1391756879716,550.2520255366699,1.8718,40.62204637996037,0.9272969739679375,1.2358583425370484,-22.82816293589288
510,3.8811,4,5.5841,27.73,223.7,31.5164,104.0744,0.7599899999999999,1.88566,412114.6240223957,3487205.4285350293,pengguan,33.42500980747966,39.38342504177013,43.04272027609214,-0.1780762258204715,10.095681047613501,-5.523876931544187,1248.1404274036631,553.1518285146753,3.7331000000000003,50.77060390670019,3.585546646671899,1.2503659297971939,-26.66505280780138
511,3.8797,4,7.4455,27.73,223.68,31.5384,104.0474,0.7218899999999999,1.73728,409572.07960347406,3489665.903364865,pengguan,34.97609362112949,39.12010204759152,51.6847074991341,0.7950351436627339,12.58596028754475,-6.130427524889481,1245.1431007025035,556.0524059244999,5.5945,59.30850884042231,1.1666184810309872,2.823506134879415,-32.53007902384519
512,3.8783,4,9.3069,27.73,223.67,31.5604,104.0203,0.70825,1.6683599999999998,407021.25103663286,3492127.120789109,pengguan,35.21679939438011,39.5306639618188,57.69551292336507,1.8209362011346553,12.968912450871178,-4.893321277702442,1242.1360080764807,558.9538587558231,7.455900000000001,63.39067033454251,-1.925754927937735,3.830392245337003,-33.74716103703827
513,3.8829,4,1.8614,27.73,223.74,31.4472,104.1001,0.82286,2.19151,414492.0053361341,3479514.9983058,pengguan,20.8384704553352,26.223466592909077,40.24567725382136,1.3375547420361842,5.017560416442206,-4.25652585839439,1250.9430484463783,544.0858190094204,0.010399999999999965,41.72211977448369,-3.759382400787503,-0.8756849865092808,-21.173248518783016
514,3.8815,4,3.7228,27.73,223.72,31.4692,104.0731,0.78827,2.02182,411946.9681146357,3481974.8114782344,pengguan,27.47259010355463,35.70904321623616,40.52802463348775,0.0573250787809622,6.55605206302483,-2.3561659306633107,1247.942783057631,546.9856164118705,1.8718,43.785221769182705,-0.1704956226609493,0.590298548332604,-25.656705577171458
515,3.8801,4,5.5841,27.73,223.71,31.4912,104.0461,0.76198,1.8378700000000001,409403.1351374055,3484435.281118581,pengguan,33.86520941446296,39.769636567584534,45.4396875405152,-0.8879444139979049,10.969408794233882,-6.039696920267318,1244.943937315075,549.8861877039672,3.7331000000000003,53.70551714155522,3.621393865950818,1.454145799589274,-28.320870850578082
516,3.8788,4,7.4455,27.73,223.69,31.5132,104.0191,0.7481,1.69969,406860.50732290384,3486896.4079519217,pengguan,35.50811867505503,40.17034095862912,54.97044592396914,0.31526515422304974,13.495283790268012,-7.256147560621793,1241.9465123014543,552.7875337404867,5.5945,63.337035952752714,1.1452490289407464,2.530253458492056,-35.22485269040795
517,3.8774,4,9.3069,27.73,223.68,31.5352,103.9921,0.7447199999999999,1.63481,404319.08559106814,3489358.1927015493,pengguan,35.57694129527131,39.867912917440925,61.633084674860505,1.5484522327473722,13.474806695049221,-5.806130448621105,1238.9505091012543,555.6896553740967,7.455900000000001,67.43030816994724,-2.7269296716885094,3.5564582537408267,-35.97660697171471
518,3.8849,4,1.8614,27.73,223.74,31.421999999999997,104.0718,0.7852899999999999,2.09579,411779.2479936136,3476744.2317241933,pengguan,24.05486127684362,39.286154412009246,38.40356075494643,4.281825550298079,2.0675486890930976,-7.8917253168163075,1247.7450630125772,540.8194482841241,0.010399999999999965,41.67207090173193,-0.7323261321307886,-7.234091106415638,-17.732178265451747
519,3.8835,4,3.7228,27.73,223.73,31.444000000000003,104.0448,0.77617,1.9474,409234.1281038895,3479204.6960824886,pengguan,30.574765067229883,37.30983857812339,44.647539928644775,0.19986259417670327,4.668414287996386,-4.238696490458232,1244.7447001688247,543.7200133493743,1.8718,47.44657294744043,-0.9788694664858681,-1.4159422006959848,-26.74658449506137
520,3.8821,4,5.5841,27.73,223.71,31.465999999999998,104.0178,0.7741600000000001,1.785,406690.2117326043,3481665.81717466,pengguan,34.77050970497062,41.62551432479922,48.72282093872366,-0.8898639892917759,9.927449743897586,-7.749178660685472,1241.7457561156048,546.6213526178076,3.7331000000000003,56.925145904193116,3.072499044684376,-0.49790893741846487,-31.042506027190107
521,3.8807,4,7.4455,27.73,223.7,31.488000000000003,103.9909,0.77689,1.66115,404156.99811864545,3484127.5083363783,pengguan,36.22839774796377,41.60300576943638,57.80037309310096,0.2028342270035895,12.839888310997077,-9.039111145935374,1238.7594292108101,549.5233639235362,5.5945,66.43211010408706,0.8923604329132164,0.8227489432187536,-38.64550209619
522,3.8793,4,9.3069,27.73,223.69,31.51,103.9638,0.77776,1.59956,401605.9932251437,3486590.0324616414,pengguan,35.927144398214935,40.792650132965804,64.88617689725433,1.4610047152766017,13.138298556046342,-7.44484805987962,1235.75212871876,552.4263571841343,7.455900000000001,70.86457773737156,-3.2700141910847123,2.168333154153379,-38.595143518087326
523,3.8839,4,1.8614,27.73,223.75,31.3967,104.0435,0.72817,1.97593,409064.9623785475,3473963.0643047136,pengguan,26.6956459041843,37.47461090495025,36.590570451925444,2.5965670210350726,-0.7158674438369149,-5.54126639939187,1244.5452759457057,537.5408163338757,0.010399999999999965,37.73301004167914,-1.1414800504086653,-6.4339346936214845,-16.10539768551207
524,3.8825,4,3.7228,27.73,223.74,31.4188,104.0166,0.7591899999999999,1.8566799999999999,406529.3607754236,3476435.178410497,pengguan,33.67964914028856,40.26903287548281,38.966102348121154,1.7660168881775646,3.161626599596582,-6.500996771036488,1241.556133914601,540.45511492486,1.8718,43.70552716923281,2.2368698155147744,-3.7180047824953633,-21.88429035851751
525,3.8812,4,5.5841,27.73,223.72,31.4408,103.9896,0.7854099999999999,1.7217,403985.3581011542,3478896.9482978727,pengguan,37.055869124697814,42.091192118383056,47.83981453696453,0.40903601024122455,9.801437289482996,-8.229136551842881,1238.5570881214726,543.3572190378227,3.7331000000000003,56.45729228483161,3.6218203167607204,-0.4300552115682319,-30.227112028076334
526,3.88,4,7.4455,27.73,223.71,31.4628,103.9626,0.8004100000000001,1.6121500000000002,401442.5591395221,3481359.3759109545,pengguan,37.038673321349286,42.79799027544381,57.604001443633024,0.8750701363925272,12.849390482339913,-9.563118864667812,1235.5594613478115,546.2600985232061,5.5945,66.65185279368256,1.3153796145565408,0.4202998073712678,-38.61021506224191
527,3.8788,4,9.3069,27.73,223.69,31.4848,103.9356,0.7979999999999999,1.5538,398900.96481269173,3483822.4619742744,pengguan,36.22806086379696,41.89005736873327,66.01015454903201,1.9007681066023152,12.69675244101167,-8.528781737484557,1232.5632546807296,549.1637542351382,7.455900000000001,72.15128121529138,-3.3899184457375444,1.0288411770071564,-39.748162169555606
528,3.8859,4,1.8614,27.73,223.76,31.3715,104.0152,0.62841,1.87496,406349.33972516016,3471193.662881678,pengguan,32.97798089246601,38.08701963661124,29.689681326467202,3.571093531476451,1.9006226969812123,-2.8829607760572262,1241.3439126858552,534.2760549516474,0.010399999999999965,32.93156063651251,2.8003418988814595,-1.7951071491971433,-16.432628454530708
529,3.9093,4,3.7228,27.73,223.74,31.3934,103.9882,0.73236,1.7689,403803.9475683057,3473644.3446842656,pengguan,35.21481064473491,38.857277397053664,38.95854191055537,0.5019598306544649,7.637867781205848,-6.271004851779662,1238.3432288748327,537.1650876656001,1.8718,46.53337812281877,4.555666678834749,-0.1724629957507986,-23.361096914419175
530,3.9327,4,5.5841,27.73,223.72,31.4154,103.9611,0.7894800000000001,1.6553400000000003,401250.35096597025,3476106.85750849,pengguan,36.95588331271555,41.43043116966553,49.880883401578714,0.24701813209860826,12.585875418609078,-7.594462896432023,1235.332873097679,540.0680676037548,3.7331000000000003,59.3081895691532,3.588615086817132,1.8063295370341268,-31.567329313294614
531,3.9559,4,7.4455,27.73,223.71,31.4373,103.9341,0.8109,1.55148,398707.35765739094,3478558.856706699,pengguan,36.47173716127202,42.75619277985132,58.67498912551952,0.8132891615345357,13.353212689586876,-9.211021395388343,1232.3350172144342,542.9586533545169,5.5945,67.53544271647934,0.8380093575356256,0.8303973688467345,-39.34151164133539
532,3.9791,4,9.3069,27.73,223.69,31.4592,103.90700000000001,0.79576,1.49305,396156.0613170592,3481011.6090642186,pengguan,36.07481309259057,42.146489349411894,67.06287651445547,1.957583935325071,12.603168089404758,-8.879961534958106,1229.327373144762,545.8501269814142,7.455900000000001,73.1170123406927,-3.7303109279557045,0.6528469917157982,-40.0831995071677
533,3.8733,4,1.8614,27.73,222.96,31.3458,103.9868,0.6690499999999999,1.75755,403622.2651297532,3468369.6105312626,pengguan,27.877421253597213,32.923214705490786,32.33746104965478,0.946922297588661,3.547871554088937,-2.7678005680188735,1238.1290490869983,530.9468672873613,0.010399999999999965,35.367193359980234,1.2807959680470162,-0.7923742647532025,-19.714229933717718
534,3.897,4,3.7228,27.73,222.95,31.3676,103.9596,0.7245900000000001,1.6903,401057.6478148861,3470810.040422994,pengguan,34.052829107424245,39.33526593708515,41.64445008008287,-1.011333336967332,8.866339330496036,-6.9803907861196866,1235.1057013338964,533.8238143417998,1.8718,50.01371975360867,4.67498684846243,-0.43461929983805503,-25.313085851337494
535,3.9207,4,5.5841,27.73,222.94,31.3894,103.9324,0.77659,1.59378,398494.22930343595,3473251.13704262,pengguan,35.899113615672086,41.16553516364889,52.96323954567758,-0.2489260136273203,13.179451811920627,-9.045521415121492,1232.0837668129352,536.7015473810598,3.7331000000000003,62.875074552244996,3.044921439179989,0.8553060758731297,-34.56227773800028
536,3.9443,4,7.4455,27.73,222.93,31.4111,103.9052,0.7851,1.4819300000000002,395931.9001048172,3475681.816970725,pengguan,35.721620082652684,42.23675378208559,60.12633922385067,0.8132935862742716,12.849712808063778,-9.046646972166174,1229.063116449061,539.5670005059935,5.5945,68.1468038317119,-0.3127769482170688,0.39925559417913026,-40.38089944361963
537,3.9678,4,9.3069,27.73,222.92,31.4329,103.8779,0.7518300000000001,1.42188,393361.37505722686,3478124.3462342694,pengguan,35.63227860157562,42.40445553343062,67.57986696077468,1.9152286807497239,11.893350935726852,-9.251364014099694,1226.0328042532128,542.4464224447029,7.455900000000001,73.29308754319095,-4.141273787304872,-0.3345896141069211,-39.821084326449444
538,3.8732,4,1.8614,27.73,222.96,31.3203,103.9591,0.6611199999999999,1.68874,400960.5457438107,3465567.7816162133,pengguan,31.307282277746552,43.56898992260683,32.19338525220369,2.1774212210457082,4.197046923366354,-3.9916840122350647,1234.9912307161144,527.6438781412676,0.010399999999999965,37.53513082418634,4.369788238958428,-2.827396401865849,-17.31634798596255
539,3.8718,4,3.7228,27.73,222.95,31.342,103.9318,0.68761,1.64077,398386.1901867357,3467997.860048534,pengguan,34.01129905694418,41.75030932781797,44.7009751596611,-1.8428344309177427,9.896403355946545,-7.444459184959028,1231.9564028515242,530.5086221814904,1.8718,53.70749237588872,4.817070435258742,-0.711772905255057,-27.355122956015304
540,3.8705,4,5.5841,27.73,222.93,31.3637,103.9045,0.71928,1.5457,395813.03135982313,3470428.610080486,pengguan,35.35498906240671,41.84992938225931,57.29659442850508,-1.0612286326335585,13.136669356366708,-10.456546022646233,1228.9229857749801,533.3741579496741,3.7331000000000003,67.21719956869042,2.1314635897339844,-0.3997759507282821,-38.161689333527775
541,3.8693,4,7.4455,27.73,222.92,31.3854,103.8772,0.708,1.41544,393241.07016031287,3472860.032447866,pengguan,35.466048975614015,41.44035734820288,64.04774606074562,0.31606278962137657,12.821946442138936,-9.592903865226095,1225.890980544208,536.240486313226,5.5945,71.50666126132691,-1.7330374351398987,0.13490923771663188,-41.165716211539554
542,3.8681,4,9.3069,27.73,222.9,31.4071,103.8498,0.6687000000000001,1.35873,390660.80079590256,3475292.227346003,pengguan,35.537675162563175,41.95230364908767,69.23281468376993,1.7410048345328242,11.07408405983727,-8.970581992367867,1222.8491810757014,539.1077253893097,7.455900000000001,73.91750975330751,-5.307015401335557,-0.5730817667779997,-39.012637814890844
543,3.8743,4,1.8614,27.73,222.98,31.2949,103.9313,0.64146,1.66419,398288.0034871197,3462777.7794260606,pengguan,26.413099193204747,30.58037541053487,32.460947781965054,0.32781640554236513,4.863643600076866,-0.20964765908800914,1231.8406535988202,524.3548311540821,0.010399999999999965,34.54880891340233,0.27060797495879285,1.8428070643955134,-18.866715469433533
544,3.8733,4,3.7228,27.73,222.96,31.3165,103.904,0.63161,1.61809,395713.41904377344,3465197.4186570644,pengguan,33.403664578600576,43.222599842533555,41.786435769427406,-1.0135402110922216,7.376277435593302,-9.269393365604662,1228.8055559073096,527.2072687438797,1.8718,50.82782171047464,5.48426002892014,-3.867177409853772,-23.786091772738683
545,3.8723,4,5.5841,27.73,222.95,31.3382,103.8767,0.6275900000000001,1.51957,393140.13797840226,3467628.8136552973,pengguan,34.463179601644455,44.20264502812187,56.48057041300137,-0.6431164144648637,10.037672402277224,-12.747022986066696,1225.7719947276396,530.0735648427933,3.7331000000000003,66.03779807654998,2.1483302360728036,-4.486328891590876,-34.64849853890978
546,3.8712,4,7.4455,27.73,222.94,31.3599,103.8494,0.60133,1.3774899999999999,390568.0537867893,3470060.8812432233,pengguan,35.2426904456239,42.476109990518225,64.45877148232626,0.15075201232710667,9.821632898802989,-13.16133399534624,1222.7398445052959,532.940653836821,5.5945,72.13566515057522,-1.5522778643995157,-4.279521636170353,-38.72905112443184
547,3.8702,4,9.3069,27.73,222.92,31.3816,103.8221,0.57592,1.3279299999999998,387997.16736878146,3472493.622155568,pengguan,36.05701561477122,41.581196389991604,70.24776075751147,1.5886086925802299,9.281382327941918,-10.881658600978975,1219.709106301079,535.8085365921074,7.455900000000001,74.7594480851518,-5.624382811012742,-2.6871936968427717,-38.62231566286509
548,3.875,4,1.8614,27.73,222.96,31.2694,103.9035,0.63766,1.6799000000000002,395613.94016331155,3459977.347654944,pengguan,33.412302299110664,43.71836391558963,40.18137974436331,3.078327730063552,2.016152146700476,-6.548019044599146,1228.688283342712,521.0534890576066,0.010399999999999965,43.97852160255181,1.2854236426891994,-5.3152346482954975,-20.918654924056046
549,3.8736,4,3.7228,27.73,222.95,31.291,103.8762,0.6008100000000001,1.6221299999999998,393039.23083211563,3462397.6312903194,pengguan,32.377776504254115,42.76040641208251,44.7443356430403,-1.8604091672007645,5.968763898781358,-6.927901868827321,1225.6530384247912,523.9066863157173,1.8718,50.9993033250792,2.809593311736135,-3.3599416329129745,-26.219739263403568
550,3.8722,4,5.5841,27.73,222.94,31.3127,103.84899999999999,0.5666599999999999,1.52156,390475.34303983103,3464829.571582859,pengguan,34.611744574694,43.57443483255039,54.67719344226432,-0.26615772977786784,8.670504734676223,-11.535317093655783,1222.6305506832196,526.7736252451646,3.7331000000000003,62.992464584952444,1.61250511020965,-4.335218745501331,-33.17008208670597
551,3.8708,4,7.4455,27.73,222.92,31.3344,103.8217,0.5314800000000001,1.38696,387903.1330244736,3467262.281692577,pengguan,36.14308250810912,43.310096736191056,60.751720120722766,0.7178695375168826,9.20467661801443,-12.636537048633004,1219.598252131168,529.6414716881904,5.5945,68.62910520344786,-0.3606799229261455,-4.281535515020746,-36.88076248399932
552,3.8695,4,9.3069,27.73,222.91,31.3561,103.7944,0.5246900000000001,1.34507,385332.12002946896,3469695.665381186,pengguan,36.889140724362626,42.24820861808136,68.4882693922887,1.9089363162668558,8.676674701418996,-11.84444503424426,1216.5673647092585,532.5101121924647,7.455900000000001,73.6500212349512,-4.6000876092862235,-3.62853100312288,-38.33108423366389
553,3.8753,4,1.8614,27.73,222.99,31.2439,103.8757,0.67196,1.7444000000000002,392938.46167944046,3457177.569241226,pengguan,26.900725561051846,32.08342136640539,36.1397809269012,1.2707826508905282,7.2035161957809395,-2.0850432942192594,1225.5342447983285,517.7529171838903,0.010399999999999965,39.898202379583935,0.45873411737790803,1.8364016711686584,-22.046090719969676
554,3.8736,4,3.7228,27.73,222.98,31.2656,103.8485,0.63275,1.6701700000000002,390373.263350206,3459609.4816579376,pengguan,31.333677310259826,41.73832544774855,41.22189371844313,-0.3735800754092179,5.17047612620559,-8.182824902038865,1222.5102121054224,520.6198232513891,1.8718,47.91983947966995,3.3802311192236445,-4.605744074225136,-23.03886238770376
555,3.8718,4,5.5841,27.73,222.97,31.2873,103.8212,0.6057100000000001,1.56457,387799.7364142693,3462042.1633720994,pengguan,34.937664016440095,43.955156929170926,53.04832323990722,-0.23879865155150426,7.077735528933809,-12.813448100097338,1219.4763610765744,523.4876362197749,3.7331000000000003,61.546154421954526,2.252714432168599,-6.129258128228062,-30.39756803603481
556,3.8706,4,7.4455,27.73,232.65,31.309,103.7939,0.57335,1.44261,385227.4048472725,3464475.518187793,pengguan,36.30466279246538,43.42116542419991,60.32778079463643,0.584242894672595,8.233641839591833,-13.35166753575865,1216.4439192310679,526.3562426866652,5.5945,68.83586447199336,0.5758772805708929,-3.0450770519300496,-38.20246578037736
557,3.873,4,9.3069,27.73,232.54000000000002,31.3306,103.7666,0.5581200000000001,1.40272,382656.14546041493,3466898.462571195,pengguan,37.1168926232087,42.58936443549517,67.24449349078853,1.6810219753417734,7.5511806435493085,-12.867420910660194,1213.4127413454503,529.2125766180411,7.455900000000001,73.31333121937186,-3.2618203639145023,-3.054524219908619,-39.51926397819953
