index,length_km,width_km,depth_km,dip,strike,lat,lon,s_slip_m,d_slip_m,easting_utm48,northing_utm48,segment,xx_stress,yy_stress,zz_stress,xy_stress,xz_stress,yz_stress,x_pixel,y_pixel,z_pixel,sig_nn,tau_dd,tau_ss,tau_cs
175,4.3577,4,21.4095,49.87,222.45,32.1753,104.5468,1.28903,0.30646,457274.28895869135,3559956.627766185,beichuan,1705.4021628869737,-1460.9933634810081,4148.549340190756,-69.75496804907017,989.732443768148,-1149.008091469514,1301.3777547524633,638.9159592705246,19.558500000000002,3401.787596466234,-2135.3099209774864,1085.0701697711543,354.1154789875284
176,3.7804,4,3.0580000000000003,49.86,219.3,32.0556,104.6415,2.84702,2.41424,466158.1119206824,3546654.7532688943,beichuan,1692.6269204694981,1174.0886279502902,-348.7316021511729,872.5711791233692,71.26466633055891,1052.098823240575,1311.8506179104047,623.23479228304,1.2070000000000003,-379.641382919125,585.166451689956,880.092376534991,1284.6586951764943
177,3.8546,4,6.1159,49.86,219.33,32.0706,104.6206,2.63192,1.98739,464191.0141099799,3548324.1656217044,beichuan,1514.973967993713,4027.520490355032,1578.6837068329978,-483.0716674600223,-55.876873793948825,-827.5958743252166,1309.531667355231,625.2028106913262,4.2649,2882.465947396219,618.1457281703262,-1449.7597196884592,-153.43788558591564
178,3.9281,4,9.1739,49.86,219.35,32.0855,104.5996,2.3916500000000003,1.4214600000000002,462215.0827630236,3549982.918026535,beichuan,2343.2181037566293,2325.759463290496,3478.8780491240664,-366.9185181967488,1054.7800385156088,-3442.3122377361174,1307.2023032183388,627.1582624177981,7.3229,5976.578973486228,-892.0249683371524,-1333.289665538589,-1981.7747386545632
179,4.0009,4,12.2318,49.86,219.38,32.1005,104.5787,2.11607,0.86477,460249.2735368616,3551653.1115474887,beichuan,-469.8532642043774,-2510.2562910342485,1683.322408089673,583.1099275283291,-349.65262363267175,123.43051715911986,1304.8848717354858,629.127201720964,10.3808,-732.8534794787851,-1688.9160433707686,770.3379753347803,2296.01432541637
180,4.073,4,15.2898,49.86,219.41,32.1154,104.5578,1.8289,0.45893,458284.06388542225,3553312.6105954093,beichuan,24.805979965728774,40.08827762749311,1219.492951062529,599.1818782898405,-700.1940141274382,-176.8733274406107,1302.5681470726636,631.0835336418004,13.4388,-241.16998878494678,-803.0411614442471,-291.58239303743755,999.04115244791
181,4.1446,4,18.3478,49.86,219.43,32.1304,104.5369,1.58458,0.23717,456319.5429004728,3554983.5846037664,beichuan,221.28872317162057,3424.774511609675,302.1529651393441,739.3751558565601,319.16004798706047,1111.18784525445,1300.252234257392,633.0533930373417,16.4968,133.5178833868905,317.02949017182254,-408.2317163756326,436.76530142376583
182,4.2156,4,21.4057,49.86,219.45,32.1453,104.516,1.4265299999999999,0.1714,454355.6177461137,3556643.8646353376,beichuan,2065.6291127429226,3412.2413718199127,5405.562081979188,-204.52019564857028,931.2668525722737,-2356.1336499356307,1297.9370238483102,635.0106456355643,19.5547,6073.062800527197,-1653.3185228678876,-1326.5936996322848,-1524.0940679985156
183,3.7817,4,3.0574,49.85,219.29,32.0293,104.6161,3.0276300000000003,2.4711,463750.0096867204,3543747.7930845385,beichuan,296.5548383529497,-71.92894071673354,63.29620892271561,-1112.7838420657133,-159.0711331973153,-4.229702476771109,1309.0117809283397,619.807867146576,1.2064,631.8008245378527,600.0086487918188,-97.43413642722618,228.78773899764292
184,3.7808,4,6.1148,49.85,219.29,32.044000000000004,104.5949,2.86444,2.0064900000000003,461754.28377971,3545384.5146720805,beichuan,1995.978474824332,1798.1684525571472,2267.5769366932186,123.6834485058168,100.16919780978952,179.8907972938268,1306.6590815989744,621.7373474263286,4.2638,1955.8539924582542,-226.57129254732467,223.49307971587356,-855.2613824562172
185,3.7805,4,9.1723,49.85,219.29,32.0587,104.5737,2.61897,1.37814,459759.1978929986,3547021.6367377867,beichuan,377.62259199231016,1908.5237345443722,33.43949751511606,-155.5255232341457,55.827869209814835,-572.4050976415348,1304.3071367696748,623.667299817359,7.3213,1082.1369697557334,478.96937304291885,-859.8892050943999,335.00492328967107
186,3.7809,4,12.2297,49.85,219.29,32.0734,104.5525,2.30118,0.7659999999999999,457764.75230971427,3548659.159574662,beichuan,1552.2715220900793,2034.6912752147123,2495.0674160061544,-260.4099311157487,-207.12969804710036,-1045.5741139989593,1301.9559467742115,625.5977246650818,10.378699999999998,2701.020596977849,-328.0611543795077,-826.4848349039254,-731.3984900205725
187,3.782,4,15.2871,49.85,219.29,32.0881,104.5313,1.96953,0.3382,455770.9473134989,3550297.083475268,beichuan,626.0175276507102,229.31680037845095,1776.4084803368817,-119.78763433237984,332.4517915380377,-1579.3662322463706,1299.6055119469625,627.5286223143889,13.4361,2319.4099442936717,-799.3681929617815,-521.9371431256408,-436.96911586014016
188,3.7836,4,18.3445,49.85,219.28,32.1028,104.5102,1.6913900000000002,0.12514,453787.21832029853,3551935.365861732,beichuan,344.8934797070591,-1442.182998827912,1534.44060704477,304.33962182466126,-289.69236977739945,419.77173028708575,1297.266955406933,629.4599425715478,16.4935,-236.32026122678081,-1003.7604655435684,806.8061905269908,1429.6086425992198
189,3.7858,4,21.4019,49.85,219.28,32.1175,104.48899999999999,1.51284,0.0834,451794.6938526745,3553574.0908990633,beichuan,345.36382876385414,-249.03144736827903,535.5686578861605,260.70983159713927,-599.7788212915416,-78.99405074810755,1294.918030155095,631.3917846560748,19.550900000000002,-272.3777622754468,-267.3064054417905,-22.093372167624864,431.6445379846408
190,3.7813,4,3.0569,49.84,219.31,32.003,104.5907,3.17768,2.57591,461340.5410659039,3540841.401252729,beichuan,-269.3065225519723,-1484.61551217755,-1181.9357312441964,-786.2637566300591,462.5052971947175,-92.92088186150183,1306.1713331552219,616.3816120232887,1.2059000000000002,-72.78397866202246,519.2584498120648,479.2997089851149,750.3227407165691
191,3.7801,4,6.1138,49.84,219.31,32.0177,104.5695,3.03915,2.05363,459344.6188892883,3542478.585637224,beichuan,1750.7541202165437,2877.037296741013,2120.048496942389,-306.59998061079324,-40.73094222286296,-1316.2961384550445,1303.81840244971,618.311637880005,4.2628,3134.8810764035934,54.006468195283446,-1141.6215710648098,-738.0303519737065
192,3.7789,4,9.1706,49.84,219.31,32.0324,104.5483,2.76222,1.34686,457349.33627680154,3544116.1705669686,beichuan,52.6830147099987,-574.6752059893793,-832.1019579819939,-698.806854101849,145.92373138338257,-129.55430560313062,1301.4662257064997,620.2421359270843,7.3196,129.94959249121752,616.8657585517424,124.60967535664624,551.3560228316505
193,3.7776,4,12.2275,49.84,219.31,32.0471,104.5271,2.39011,0.69963,455354.69351193064,3545754.156335373,beichuan,2052.693112752019,1923.7192541771053,2900.8425239738635,182.79752698030347,-150.77499241266221,-1046.4613149082888,1299.1148032597844,622.1731065104186,10.3765,2809.073335827011,-623.7320458613915,-507.9028408212414,-881.0765725505012
194,3.7764,4,15.2844,49.84,219.31,32.0618,104.506,2.01783,0.27336,453370.1302264741,3547392.5000278517,beichuan,263.26066030767004,855.5476839586745,413.33913657554916,-78.40092884270167,-32.58806520398642,-1192.0931430575672,1296.7752631985086,624.1044990393352,13.433399999999999,1229.015956964825,-41.67081914983521,-841.8651963835878,105.48630672846548
195,3.7752,4,18.3413,49.84,219.3,32.0765,104.4848,1.72102,0.08109000000000001,451376.7665127106,3549031.2864865432,beichuan,1549.9484574122678,956.0045147685042,3427.487936153076,-121.08789573306531,-126.86534732903861,-760.8402062019414,1294.4253485854456,626.0364135315976,16.4903,2639.2930919873293,-1048.8617413335542,-227.34285228052676,-510.3583912475076
196,3.7739999999999996,4,21.3981,49.84,219.3,32.0912,104.4636,1.5409899999999999,0.06583,449384.04349994985,3550670.4746605065,beichuan,-429.5931290302838,68.76503078264119,-254.8322385264282,351.09190968726847,-471.7446496431173,-374.16644137703815,1292.0761892749078,627.9688015935253,19.5471,-567.3926732973714,-135.69511646590627,-513.0757863463137,871.1520321842812
197,3.7832,4,3.0563,49.83,219.32,31.9767,104.5653,3.27185,2.74127,458929.7073487293,3537935.576993059,beichuan,-115.57686185517818,1348.9529383143524,544.5997920433396,-684.2329588194785,-340.7935369010848,381.42915099625685,1303.3292761123757,612.9560259931804,1.2052999999999998,395.9973136467613,379.8918093063758,-600.5249525057792,472.9985477468937
198,3.7822,4,6.1127,49.83,219.32,31.9914,104.5441,3.12277,2.1560200000000003,456933.5885759569,3539573.2239040406,beichuan,947.0020279559303,6314.820715433229,1771.4178318736988,-4612.566474763059,2094.323536002693,-3927.748913073165,1300.9761136457569,614.8865971080163,4.2617,9239.777785500017,2195.5229713743993,-3808.9653592107243,-1147.443326636765
199,3.7813,4,9.169,49.83,219.32,32.0061,104.5229,2.79297,1.37595,454938.1089108986,3541211.271428024,beichuan,436.7190147624741,258.3516711485536,263.67822465140074,-220.54164233139448,375.85799734285825,-507.77063357038924,1298.6237046033862,616.817640493086,7.3180000000000005,1052.9865093634091,53.78884772743446,-66.14487138188036,-546.5370866928338
200,3.7803,4,12.2253,49.83,219.32,32.0208,104.5018,2.37056,0.7142200000000001,452952.71219641675,3542849.676314309,beichuan,2214.6612667290237,2138.177795580015,1929.8261487586713,-681.284353432351,310.3525276521432,-1389.7633095006001,1296.2831820385004,618.7491051614811,10.374300000000002,3573.0480573619443,266.43652177856285,-640.5714581105304,-1450.0563839095742
201,3.7793,4,15.2817,49.83,219.31,32.0355,104.4806,1.97659,0.30698000000000003,450958.510104092,3544488.524080965,beichuan,279.1061096851795,-264.3176665170066,58.67591684624725,-836.5940961606657,850.5210844648593,111.77945728742921,1293.932279086972,620.6810919278005,13.430700000000002,1117.8537483377127,306.86513545428966,480.7630174936204,-100.36210185883078
202,3.7783,4,18.338,49.83,219.31,32.0502,104.4594,1.68376,0.13907,448964.94797241275,3546127.7733397763,beichuan,1546.3836296290506,1537.3345548168681,2627.968697895278,208.4609105877625,-80.27027663375202,-1237.0967981330123,1291.5821305651862,622.6135520007597,16.487000000000002,2586.3636710701903,-756.7346762074185,-615.4180029528242,-576.4276713505761
203,3.7774,4,21.3943,49.83,219.31,32.0649,104.4382,1.52222,0.14337,446972.02608672064,3547767.4243832133,beichuan,486.8203278292012,475.4113558840412,972.9204262392906,-146.04529461151242,141.77834681008977,-630.6079661675608,1289.232736809523,624.5464857251436,19.543300000000002,1271.9903872354057,-256.7328894936735,-274.54497570535176,-387.3129741853958
204,3.7822,4,3.0558,49.81,219.33,31.9504,104.5399,3.30269,2.97943,456517.509824446,3535030.319522661,beichuan,1785.952407914422,4803.941827996859,1007.3131934335381,454.60415344670326,265.12574119510845,-1546.2157366816334,1300.4856113196593,609.5311081333539,1.2048,3077.4012559597427,563.693978389626,-1725.3241491625813,-31.366561991295157
205,3.7812,4,6.1116,49.81,219.33,31.9651,104.5187,3.09112,2.3393599999999997,454521.19412797404,3536668.4286895893,beichuan,506.32739226744695,21.880646562304367,-355.48198615437366,427.0803204044854,20.120986115922527,-689.2839150351844,1298.1322167058029,611.4622241873776,4.2606,235.5755289193147,46.88329744517114,-90.26117203481948,-39.63434077368122
206,3.7802,4,9.1674,49.81,219.32,31.9798,104.4975,2.68969,1.513,452525.51708255213,3538306.9385379283,beichuan,835.3769096524111,2242.4946406300933,1209.2605069954666,-811.7412774780431,186.39171399605522,-488.18580049739023,1295.7795749778475,613.3938125922805,7.316400000000001,2232.348678847891,410.7349186554915,-816.5696148261067,-425.3582736840325
207,3.7793,4,12.2232,49.81,219.32,31.9945,104.4764,2.23962,0.86365,450539.9252449988,3539945.8036178863,beichuan,759.1198062156645,2720.8316917427087,1542.3330681975624,-806.0705057662693,633.0751501015699,-2947.189566487085,1293.4388223884284,615.3258197687137,10.3722,4330.196971426606,-2.1547668068386088,-2068.3638399103,-529.7532205564003
208,3.7783,4,15.279000000000002,49.81,219.32,32.0092,104.4552,1.8606,0.48034,448545.5248618378,3541585.1138471533,beichuan,1122.1870791589447,618.9546200392431,1283.0266727205408,21.963999006296827,227.57927164529445,-466.0273690225967,1291.0876856779882,617.2583517178509,13.428,1523.4212676180414,-268.28107801713475,52.153338315585614,-640.7494354547629
209,3.7774,4,18.3347,49.81,219.32,32.0239,104.434,1.6030000000000002,0.32474000000000003,446551.7639837033,3543224.8256381843,beichuan,1828.184688762149,1755.982712705386,1930.9600913644447,-845.6266340886007,721.8630220975424,-1578.0489909429882,1288.737302860175,619.1913570556885,16.483700000000002,3874.3357107844913,83.31915635915891,-592.8436635784931,-1725.9314913131225
210,3.7764,4,21.3905,49.81,219.32,32.0386,104.4128,1.48089,0.32936000000000004,444558.6428962957,3544864.9392838576,beichuan,564.7618216412454,-420.9632140129812,850.8061634091845,-528.1472194595863,1063.1692627529098,120.19750215406913,1286.3876742717916,621.1248361274911,19.5395,1490.91747180616,-205.58023575838746,784.4037153280467,-83.65442195445507
211,3.7826,4,3.0552,49.8,219.34,31.9241,104.5145,3.28139,3.28691,454103.9497810512,3532125.6280562063,beichuan,1164.0804597551082,3022.6572381001774,1405.6768319956182,1479.932066664601,-176.55967257329544,-232.99704374651793,1297.6403402954506,606.1068575180079,1.2042000000000002,864.8725601799013,-468.1658836660464,-662.654783216113,292.4275940126771
212,3.7819,4,6.1105,49.8,219.33,31.9388,104.4933,2.9156500000000003,2.64535,452107.4368323513,3533764.1992084645,beichuan,-849.4531833910816,-750.3457102848665,-1360.4058946476912,-743.3516102111139,8.912021379845259,1105.3794699981659,1295.2867131470657,608.0385181921984,4.2595,-1297.8721163634286,746.5256127711551,406.7743640110667,1628.8796517502028
213,3.7811,4,9.1657,49.8,219.33,31.9535,104.4721,2.45502,1.83095,450111.5620777828,3535403.171111205,beichuan,1045.3764442955785,2250.5788529931865,1928.8687035421103,-328.604785609452,156.41106870549982,-850.3270574537029,1292.9338383459335,609.9706512986945,7.314699999999999,2534.5057786144416,-148.10763324575078,-861.1859761125593,-646.8744470059105
214,3.7804,4,12.220999999999998,49.8,219.33,31.9682,104.45100000000001,2.0322299999999998,1.20481,448125.77478702867,3537042.496117541,beichuan,-148.0935633394676,291.76949255435005,-818.7512201711172,-257.19679073258914,149.69542247106503,-145.81233411668774,1290.5928553428025,611.90320066806,10.369999999999997,27.980129012380814,507.33897957045014,-214.89227287443217,534.1851788697932
215,3.7797,4,15.2762,49.8,219.33,31.9829,104.4298,1.71508,0.8228099999999999,446131.1757837521,3538682.268540782,beichuan,1384.8596962911479,1376.3883127099755,2699.1279952182776,-255.40484879081092,77.98109528312321,-971.5201626841301,1288.2414844852724,613.8362774833272,13.4252,2743.097067837336,-638.8981365352091,-488.3334005804917,-841.7063029501696
216,3.779,4,18.3315,49.8,219.33,31.9976,104.4086,1.5217,0.64581,444137.2158296383,3540322.442596062,beichuan,771.9664946057568,479.66007619339837,-10.969160851725974,-350.3542778721004,461.9814372056077,-759.7402433880003,1285.8908669829657,615.7698277701406,16.4805,1404.7981012998434,357.55683869682326,-133.49120370529872,-461.21566584809756
217,3.7782,4,21.3867,49.8,219.33,32.0124,104.3874,1.4528800000000002,0.6181,442143.9580380501,3541974.1031234227,beichuan,1194.3254665293798,452.99920574058007,2487.3212649532397,43.98725559055711,59.16584748997902,-489.67416046837326,1283.5410772382675,617.7169191023777,19.535700000000002,1885.2542686348368,-864.8999545449367,63.91582802558821,-263.8941426896024
218,3.7839,4,3.0547,49.79,219.33,31.8978,104.4891,3.3389900000000003,3.6722,451689.0285053015,3529221.50180591,beichuan,-137.17976839182577,-1874.4276972352893,41.94697298708313,-1041.5264791022992,160.2856365925703,1224.9382896017921,1294.7934645566684,602.6832732184484,1.2037,-517.1986255298416,179.68443047971107,1171.285136720548,1495.3066714794852
219,3.7829,4,6.1094,49.79,219.33,31.9125,104.4679,2.8034600000000003,3.0928400000000003,449692.3179748487,3530860.5346728056,beichuan,362.9172103912765,1898.415026361831,-373.67352342090805,-601.6109547893378,-15.408723554257394,582.5103544172931,1292.4396044852874,604.6154781936943,4.2584,383.8586532730582,1021.4966558493187,-380.6273103005169,859.7914850444051
220,3.782,4,9.1641,49.79,219.33,31.9272,104.4467,2.2765700000000004,2.35319,447696.245181364,3532499.968359915,beichuan,1539.7967527009462,3904.45845534982,1025.287577093109,27.689853797658863,-140.2577662043462,-772.4114629483136,1290.086496222224,606.5481556834507,7.3130999999999995,2239.22393688831,645.1660144326577,-1324.2490884249994,129.51513953807535
221,3.781,4,12.2188,49.79,219.33,31.9419,104.4256,1.88445,1.73784,445710.262106293,3534139.753025265,beichuan,506.5607038136741,1328.121160254822,349.42299610673945,58.151023325993016,152.29927501157772,-1144.8497230351877,1287.7452824150382,608.4812469305607,10.367799999999999,1431.912834839245,71.70426949580465,-808.2375228483945,-47.73572440576572
222,3.78,4,15.2735,49.79,219.33,31.9566,104.4044,1.63416,1.31597,443715.46415263205,3535779.9873737684,beichuan,1165.9432364991899,1350.9855279295564,2066.3048741865623,-74.87186423749654,240.67636533924468,-1287.6835223882235,1285.3936770210748,610.4148682951832,13.4225,2615.6693483500308,-537.8675992911727,-625.0744303175929,-744.7686010579276
223,3.7791,4,18.3282,49.79,219.33,31.9714,104.3832,1.50328,1.07361,441721.367977309,3537431.7079049754,beichuan,-123.93718056644845,900.5293944784062,183.01127751490762,-281.881074889865,173.75719163005172,-633.7920494875673,1283.0428989318125,612.3620303640923,16.4772,933.7963454679257,98.59605521009308,-671.2766433511573,118.20101627366375
224,3.7781,4,21.3829,49.79,219.32,31.9861,104.3621,1.47889,0.97716,439737.2969133408,3539072.6902763206,beichuan,1314.725550993163,940.9746604075349,3084.941874353126,-49.78637493047407,141.9988496078391,-1288.8407236451499,1280.7039391351723,614.2965335496265,19.5319,2907.0837860620813,-1076.8831297679799,-453.18310430966505,-575.8957872402295
225,3.7835,4,3.0542,49.78,219.35,31.8715,104.4637,3.6241,4.15716,449272.7472827017,3526317.9399815314,beichuan,-224.3417312258431,-138.45644491208736,-776.4078287836231,-516.7113455108793,-109.25076677172939,-320.600200355579,1291.9449856187548,599.260354303085,1.2031999999999998,-21.829983673772063,519.3231091626654,-314.27921963534635,620.1135745223103
226,3.7774,4,6.1083,49.78,219.35,31.8862,104.4425,2.96334,3.60291,447275.8388399807,3527957.4342922955,beichuan,363.5379500963204,304.0849133694816,854.3145239266685,-216.17660821996344,-242.82153359320256,100.8708345690193,1289.5908922347426,601.1931032601856,4.2573,429.6001440962634,-107.43714759038687,-59.135201634014855,-135.12357984307107
227,3.7713,4,9.1625,49.78,219.35,31.9009,104.4214,2.34475,2.94205,445289.02357107744,3529597.2790256618,beichuan,-176.65717846649338,780.5064839190338,-312.8420290215778,-1224.0478650214416,763.4289164794587,182.61416203965692,1287.2486973800778,603.1262653196159,7.3115,1158.7222700235604,769.8868082179672,-137.7356344658673,86.87711769430246
228,3.7653,4,12.2166,49.78,219.35,31.9157,104.4002,1.9353799999999999,2.34343,443293.4498326554,3531248.6579185887,beichuan,532.451381611681,1163.2047770645913,959.9065455300976,-230.26565746193057,362.1587135358463,-278.41260079772616,1284.896177437538,605.0730246417602,10.3656,1440.422766490421,-50.22656441233934,-261.3391292362002,-598.1317926179946
229,3.7593,4,15.2708,49.78,219.35,31.9304,104.3791,1.7096799999999999,1.86443,441307.9077013858,3532889.299783132,beichuan,1644.0549279074955,4940.81718602033,1692.9294699039135,-654.7973358152351,210.86409548953915,-2204.12116286368,1282.5554834453142,607.007126414394,13.419799999999999,4350.481403250096,686.8015042505433,-2346.477353015458,-165.36506513098493
230,3.7537,4,18.325,49.78,219.34,31.9452,104.3579,1.60158,1.5316800000000002,439313.6150408765,3534541.480202082,beichuan,907.51056763671,526.1533010296562,1612.5921952695112,360.0311438026831,267.64098140699656,-1315.9723384894846,1280.2044737257643,608.9548306306897,16.474,1933.0762239586331,-770.1935861156971,-350.91751921035507,-313.476272861765
231,3.7487,4,21.3791,49.78,219.34,31.9599,104.3368,1.58658,1.34633,437329.3471987615,3536182.920370889,beichuan,1127.8756478513344,1006.9426702290169,1865.2336053898182,-6.341155680611164,297.3902100471487,-1317.5973265042414,1277.8652819534736,610.8898734994423,19.528100000000002,2461.074660010926,-561.372153558777,-491.9554184087119,-730.2140701565876
232,4.1996,4,3.0536,49.77,219.58,31.8438,104.4369,4.2034400000000005,4.775,446721.84068608674,3523260.448856818,beichuan,-657.043549715794,-835.8846812331717,-862.7606327318451,487.6328346661945,-344.20651638161434,707.809754511172,1288.9378010058535,595.6559729131427,1.2026,-1770.697675862114,-51.804773171404534,347.75812133686685,1414.0141764209527
233,4.1942,4,6.1072,49.77,219.57,31.8586,104.4158,3.3504,4.08858,444734.24403556,3524911.463109685,beichuan,858.5421932159206,1846.3258077526239,1136.7980740601267,-565.2771228395277,219.9946086055388,50.0430062278072,1286.5946850046444,597.6023023724379,4.2562,1667.6275496170304,311.3585859785687,-336.19829655252516,-542.3479147019386
234,4.2008,4,9.1609,49.77,219.57,31.8733,104.3946,2.63988,3.44275,442737.76500139263,3526551.843175283,beichuan,-106.25524671060421,323.20160329987544,-405.74856186021344,125.54983150301175,1.1692595527038474,-271.2172736825738,1284.2410978370485,599.5360955184206,7.3099,-30.204176084022478,144.02454581781004,-277.4870719410284,330.75990727157574
235,4.2228,4,12.2145,49.77,219.57,31.888,104.3734,2.20211,2.8616099999999998,440741.9230521281,3528192.62450233,beichuan,490.8438890032594,897.337636863798,1070.1415189197405,-294.3214715036249,-65.51990692262798,-0.12676436707645422,1281.8882617090717,601.4703616990714,10.363499999999998,947.3838650285684,-53.423421620917225,-221.74710585140022,-340.33858104498563
236,4.2652,4,15.2681,49.77,219.55,31.9026,104.3521,1.96038,2.3310700000000004,438737.19646590686,3529822.779501579,beichuan,123.47125832873874,2198.6546552583814,212.02347819584438,-238.29060807800977,351.4323488655637,-808.2801905321653,1279.5249517583434,603.3921008316956,13.417100000000001,1562.0002097800168,356.3787918117942,-1070.2647019606493,190.83904699619143
237,4.3361,4,18.3217,49.77,230.35,31.9171,104.3308,1.81758,1.9157400000000002,436733.0376463186,3531442.255560301,beichuan,614.2074710090905,822.4518891886337,1293.3573404043884,119.23649366222395,75.84637741209247,-341.94920730495204,1277.1623111300764,605.3012508927814,16.4707,1208.5421738160032,-383.4338914525891,-198.219152416087,-293.48612453522907
238,4.4499,4,21.3753,49.77,230.65,31.9315,104.3092,1.7698200000000002,1.6522100000000002,434701.0816866692,3533051.233642213,beichuan,1102.9085986659607,3046.862897055193,2002.3800139074235,-375.2309045465889,107.35679804771435,-2158.5435495129773,1274.7669013161462,607.1980252148369,19.5243,4083.340299223546,23.17203138612342,-1501.8724128398906,-947.9530194573231
239,4.2004,4,3.0531,49.75,219.57,31.8147,104.4086,4.99187,5.596419999999999,444026.61280627374,3520049.1772174044,beichuan,-278.52200342968206,-192.54858178312978,-763.7081476134304,1005.7253286414509,-484.95404064612904,875.9530407551949,1285.7604805115666,591.8703044473878,1.2021000000000002,-1955.1652147365894,-76.8175347888384,349.0777994751956,1530.5291831707402
240,3.8958,4,6.1062,49.75,219.03,31.8303,104.3885,3.8205,4.39459,442133.93640787294,3521788.8433205457,beichuan,781.1226625042491,1244.5052211287648,812.6371744927014,-21.916766035660242,57.39087880440883,-263.5123077955132,1283.5292630494978,593.9211428214367,4.2552,1121.4488934164267,50.90537256590801,-285.3798871700792,-382.98481256286294
241,3.5782,4,9.1592,49.75,218.34,31.8458,104.3684,3.07896,3.68854,440241.8366005707,3523517.787115293,beichuan,-368.3556742496832,-40.99847071100618,-969.4803881305738,155.33200878114116,-77.79614036227468,440.17683255082017,1281.2987253127803,595.9593409989143,7.3082,-963.4723040558574,339.1585824744039,97.64240980097975,931.0176316326953
242,3.2442,4,12.2123,49.75,217.44,31.8611,104.3481,2.6310900000000004,3.11412,438331.32087834337,3525225.038041192,beichuan,969.059554856173,2766.590702678012,1764.883263204912,-172.30913231483257,102.90074586143136,-890.0651176619641,1279.0464776255417,597.971966126599,10.3613,2399.4429830984836,-85.60530000203141,-1112.7223956250143,-323.65530733040487
243,2.8885,4,15.2654,49.75,216.17,31.8763,104.3278,2.34242,2.56445,436421.3718881217,3526921.573953371,beichuan,-370.9545545696053,85.9644937635102,-858.0884791565851,-68.55842176858836,18.41479138826185,-9.540100018903345,1276.7948980410747,599.9719596571772,13.4144,-423.34156847507336,347.5443231643816,-179.97836063527092,645.3861706563505
244,3.032,4,18.3185,49.75,230.35,31.897,104.3079,2.13325,2.1181300000000003,434553.77326169686,3529227.8810556657,beichuan,332.4335673408337,1321.8479969669343,896.807629109477,7.978712603438874,170.76727798083684,-577.1076157820564,1274.5932439860362,602.6907935179893,16.4675,1450.8886703867245,-84.24958721517964,-525.1229123730428,-338.6948188437401
245,2.8591,4,21.3715,49.75,230.65,31.9119,104.2871,2.01822,1.82785,432597.7043588701,3530892.2092249524,beichuan,387.70341250031817,1412.0390308067113,711.0769486484292,106.27788945619137,16.4065317515202,-551.5516653443898,1272.2872950680471,604.6528183401206,19.520500000000002,1249.7238908959948,19.087802281295893,-616.9810753023091,-132.55806618028873
246,3.7265,4,3.0525,49.74,233.19,31.7939,104.3833,4.437939999999998,4.60913,441618.9608287465,3517756.9745100997,beichuan,891.6746797794161,2334.3290389336044,1471.3309231266155,-279.2342411745646,-219.0944914099272,-272.3801840992705,1282.9221743228377,589.1680978200638,1.2015000000000002,1913.9231628027892,288.01312538894877,-686.8558387544938,-403.5569430507825
247,3.4212,4,6.1051,49.74,233.8,31.8117,104.366,3.84631,4.0168800000000005,439992.7007858745,3519739.381256128,beichuan,-197.32847599247572,-1330.7691970574153,-902.7620320817831,207.45062955158457,85.21452252439904,1122.5054782358527,1281.0050268333962,591.5050956039418,4.2541,-1880.7335977882292,27.28208951691967,837.244637828994,1966.129179719419
248,3.1047,4,9.1576,49.74,234.59,31.8296,104.3488,3.3500699999999997,3.54641,438376.6019421485,3521733.087566866,beichuan,827.1319618974891,1280.8381690106569,958.3141783984221,-47.41478921228458,74.42829597687626,-414.8722608549741,1279.0998580662485,593.855414093945,7.3066,1459.5607839918532,43.22931769034187,-267.7680818617983,-604.5012964741782
249,2.7741,4,12.2101,49.74,235.65,31.8476,104.3318,2.97206,3.05913,436780.1260584535,3523738.031041176,beichuan,-270.712308767752,228.84014230611396,-571.4487039921664,112.00293219305199,-56.39221967469702,247.59252724614242,1277.2178221976342,596.2189797273095,10.359100000000002,-491.79561753182224,303.68823836153877,-148.44060293100276,633.1027522845081
250,2.4254,4,15.2627,49.74,237.16,31.8657,104.3152,2.66129,2.54933,435222.1870847024,3525754.0836560405,beichuan,708.6547140102415,1778.6203619306552,1093.9913975953132,178.84671632294751,-56.47917837466903,-955.1695322855423,1275.3812162960617,598.5956415816731,13.4117,1975.886675877643,-25.050083327357754,-793.652148239853,-391.4846271665531
251,3.0323,4,18.3152,49.74,230.36,31.8797,104.2832,2.41759,2.1262600000000003,432205.36942016,3527325.448562208,beichuan,-323.8457905161189,168.1842968779128,-197.96159376088423,-141.8544663570986,-91.23225710713837,-128.4593323110596,1271.8247835859106,600.4480748982637,16.4642,19.977007365593913,143.84421540624498,-262.69157804304666,287.5100784967832
252,2.8594,4,21.3677,49.74,230.66,31.8956,104.2637,2.24452,1.8591,430372.98827709217,3529100.229714543,beichuan,609.4996935531843,1146.6688570701303,1169.1308384146148,61.60114585386238,43.248019433413596,-552.5775798511695,1269.664646328939,602.5403093139225,19.5167,1443.7326396436745,-222.2282601037632,-414.96401677844625,-395.51616731996546
253,3.7263,4,3.052,49.73,233.20999999999998,31.7738,104.3518,4.0606,3.93847,438623.6233304625,3515546.3965956857,beichuan,246.15253791834223,41.29333051837156,-584.6887689674658,906.650742658733,-150.72438824794733,-400.7914549060837,1279.3910639139976,586.5621161276467,1.201,-456.2206772950957,-121.86851680493118,-353.7573875129159,647.8930999409287
