iter,txx,tyy,txy,likelihood
4,1.4032797409520588,0.6780165051777217,-0.008199962711543645,0.8842681897829432
11,1.8156181170532681,-0.30190412140571793,-0.5915885479021724,0.8244763215892097
20,1.2753870700832095,0.1362282133525279,-0.24048990546286889,0.9340199247615686
26,0.892349329200784,0.6604047224643504,0.28150096937828073,0.25920533481251046
37,0.957321241666776,0.6158493250494964,0.30953121233468345,0.4916462303515929
41,1.6337816070077023,0.800404560914277,0.6798530661722528,0.5323322525928894
64,2.4429685370142336,1.542486895092088,-0.11134009313565722,0.6186527907133071
66,1.9039797917450683,1.7876747842592748,0.05233791696925442,0.13852705870178825
69,0.644509603959437,0.151148942566575,-0.17999243831224096,0.9046222385451526
73,1.3473181853405305,-0.09273593845523508,-0.403245603597357,0.8758241408450701
74,1.2268862695027896,0.45224299628909975,0.5087231252529875,0.4171597423457236
77,1.650695761017152,-0.5315680736250508,-0.4418726157643388,0.6180560272119303
84,0.866584291829857,-0.3170877638104543,-0.42958120470685884,0.7538058577054371
88,0.4309329632236916,0.09338055152574898,-0.1495862094337747,0.8548202452869973
90,1.0111698758392287,1.0677556841042208,-0.004118287357085344,0.061498589709876754
104,0.4240495610868935,0.07279480500765871,-0.48796671050752694,0.6351506212697007
107,1.9249574506234453,1.2892299714415323,0.3951100440818255,0.5265726389964257
113,1.9539696985481507,0.7437822565300364,-0.3915241820326608,0.8848460423617468
129,1.6819917217702962,0.3838108663190671,-0.9959952307094334,0.8083432961456478
133,1.1217926538978416,-0.599872532464137,0.14923814250709805,0.09832621834547083
144,0.4739994609922233,-0.19024402656395895,-0.04454540299408189,0.28347735727215395
145,1.5015871695667256,0.909576345307417,-0.89771954270584,0.4849000120734801
146,1.0920607664689994,0.7209969082013535,-0.1298916758386923,0.5309471136135895
147,1.8270293740902872,1.0123714896731881,-0.43437377246071207,0.6608592804771038
148,1.080564617633864,0.4110810756401402,-0.6623858441093222,0.6812025257760287
162,1.6627088584905532,-1.46059989282832,0.38968378941255166,0.03222905185835553
167,2.308752434899356,-0.6125468616201035,-0.6167574467747667,0.6820584758808648
168,1.6708954167735177,1.4209306529615953,0.17241183588400955,0.20119478336789182
170,0.7747906624396173,0.8182024896092377,0.025395789002590895,0.05068920854505821
175,0.4229292152453227,0.23172345735748612,-0.10528162647607568,0.5898212818385866
181,0.9749199257609722,0.1719098308753225,-0.16403092856050727,0.9473246753235018
194,0.6456213420434118,-0.36149120860903283,-1.1081942421820847,0.7792212233422976
199,0.5345369642374747,-0.21391388187511676,0.09545164244995699,0.08800936786273811
204,1.9361018390131024,0.04986019362436188,0.4309876957364104,0.3899434474826153
205,0.8821241244183996,0.7824996161473784,-0.0067386515307527395,0.1794876744745214
208,1.4585528124188156,0.11696906165371813,-0.3939963275376498,0.9291306636519597
216,1.0647630694358061,1.4337106049196395,-0.33362977819134987,0.04171275163395669
217,0.4914530236718736,0.0012382079169730464,-0.24799306707970392,0.865165713499035
221,0.7308583476852248,-0.5936981052858675,-0.4227822000861261,0.46647257507016837
222,1.8083150391228169,1.1820336353167686,0.25033593073855204,0.5831656312935911
225,2.416744608463714,1.4663145530083448,0.16453087123279503,0.7002270908679993
231,1.147854693263556,0.5651506998477155,-0.37750482353038,0.6884953749832552
237,0.2876771093167201,0.10995378894414856,-0.15380148678704503,0.6052815900906875
238,1.4162202308673368,-1.1566378546278115,-1.9356842523043256,0.7957769684893441
243,0.7668696128660455,-0.2964794128170092,-0.9471990496542737,0.8224194803064434
245,2.3207050229089012,0.815871148763576,0.2769069699669067,0.9973363034959081
287,0.9840207742945076,0.3031245723201174,-0.18238320194244648,0.9286058890512868
288,1.1794699959126635,-0.2484548647690412,-0.29944178896725016,0.7091593608159312
309,1.7409485574214674,1.3775013681938555,-0.5377046375658098,0.346734656546337
317,2.0574102330860184,1.9870046474006597,-0.14726508516940845,0.1537209319151621
323,1.702238835676857,-1.4721683789550821,-1.3397825610329315,0.6120066235081477
325,1.4011539310346284,0.26269398111261727,-0.21572356897202555,0.959173773797605
326,0.04688014674247838,0.2842645080138198,-0.5169328131526084,0.04091901838652035
334,0.4878403012474506,-0.37890852500908234,-0.5085758176865413,0.7447842701820944
362,0.28392704081902836,0.059174140456446485,-0.06895903948112207,0.7289252058291593
364,1.9586192974237058,-0.017601897173957777,-0.9882231437554763,0.9048730076156728
373,1.309884487767338,-0.597807630811303,-0.43423958064312146,0.5479892876748087
385,0.42138017381285,0.5263102707120928,-0.1719482281619133,0.05559984420143803
391,0.4367245911063261,0.27359042600141203,-0.16079000681343852,0.4527567840970701
392,0.39548407223111337,-0.26585609190978654,-0.6138264265418746,0.7824049964808979
403,1.1671611645490356,2.1099300884910366,-0.1703060095399744,0.007075119599463435
406,1.6858206758630445,-0.3266109437871007,-0.12508903578309125,0.5348031309578709
411,1.2617454227880651,0.6074222927299501,-0.1980256152014462,0.7965317325209635
417,0.58090299141206,-0.5746997199486971,-2.0995525140327476,0.6521179951436299
423,0.9128107226821387,-0.8568757467987805,-1.5132867575251778,0.789431980921987
449,0.6422540997084367,-0.0023271509779006117,-0.603470883123806,0.7910487168051288
454,1.227132314781434,1.3823905217068073,-0.07970787794364806,0.05363643163330796
465,1.9139372813487179,-0.8496968311499616,-1.057261647520126,0.7528683952362818
466,1.654254976839787,-0.22905337321965957,-0.7138417074420969,0.8749987730075928
470,1.7503117694696693,0.616346440760367,-0.4526100116956953,0.8743418430739779
473,1.574329734942241,0.38466714705753463,-0.0192582331307456,0.9775124483057797
479,1.0708729082775872,1.0716834330123348,-0.032633282753430116,0.09701990121247474
507,2.287158570462665,0.7452344678984553,0.2534566888619445,0.9938506893646316
511,2.3689204502088024,1.0179911124139374,-0.14491568625314707,0.9214970828628419
515,0.9640384735806294,0.6207225116990742,-0.17443228488032508,0.5353485068389153
518,0.7227243329510741,0.17473895248807392,-0.5448723577671911,0.7263225622695185
519,1.5928839874316325,0.6747858060389821,-0.21608854290512797,0.880808940561423
545,0.7763826737484474,0.44804415896961713,-0.00894416741848841,0.7020446387071517
546,0.8312432975133498,0.12023026069434303,-0.15330645318030656,0.9326371338152444
552,0.3983064340414092,0.10491894761702303,0.04944798055450325,0.7005397006615424
554,0.973282695321506,-0.11892451046918928,-0.28287125651467443,0.8197432168561112
563,0.2327046723441892,0.10356177880633755,0.02573954756556262,0.3069414191107678
564,1.9654461991119867,0.11657506409716806,0.4131215391566859,0.46315247282004096
569,1.1231345299178563,0.13169678512964825,0.23322831567269517,0.5385512386391035
575,1.8123379388041536,0.9303606416103426,-0.24879028292872093,0.7683737089519208
576,0.08583776706214315,0.11020536162899922,-0.13645375512522992,0.04020972085150099
581,0.7790109348766239,0.281983390539047,-0.00824539369094968,0.9561765326515512
588,0.3216534214030338,0.0737700077884989,-1.5586008918824963,0.3283808863002419
593,0.4747495105929094,-0.08695508754637715,-1.5306754821576547,0.504851989727748
613,1.9396056774781014,0.007737825130928256,-0.6549433397916138,0.9122787341357042
623,0.9398108276118371,0.9721400971174012,0.018780344234256122,0.06319961574624307
628,0.46352369796372916,0.2854079231563582,-0.2612200843017057,0.4310779874561077
638,1.128438415944097,-0.9238965604895413,-1.5565274383885994,0.7942714911109762
641,1.5826022113742568,-0.4175044008972012,-1.3949553817275582,0.8600718882782423
642,1.5053938977710288,0.8163710373762993,0.17443320932483541,0.8418521064342409
644,1.0849965848478835,0.7407693220569056,-1.0433645121114188,0.3664057873933174
645,0.6165593918284457,0.33989273576937434,0.16993204594112077,0.6048556380310063
650,1.0914230573693076,0.4299926868046464,-0.09625563546132403,0.9251534936937177
652,0.19916200431611927,0.0771403575499363,-0.4286857795149169,0.3464477610579395
656,1.4722325764504152,1.2145312571447082,0.1912400726109381,0.21920395808367446
659,1.1148910314267075,0.14564504367073883,0.13641391174546313,0.706024130949041
661,1.01171465086794,0.1963936658062518,-0.6914201804876835,0.7885685407773663
665,0.8211926672092895,0.43117336224753927,0.0772177746034467,0.8456215307741696
671,1.1444799422203362,-0.16903000068122917,0.054266408691488945,0.4120631400975482
684,2.0294745166938,1.583923535002566,-0.2541873445289607,0.36824989353770154
690,1.7493752453659879,0.3557953901493037,-0.5406038575699778,0.9296990305759361
691,1.8745632435636002,0.12444160323059454,0.5717145591151896,0.2834149469852266
693,2.1088714413371377,0.9741400420092616,0.09281885164634758,0.9385001628383264
695,0.8819890724506652,-0.26229512171375047,-0.23302191547361653,0.6168843803560373
712,0.7034882666010729,-0.13165462801082006,-1.8480357718648077,0.5713432998707503
718,0.4337570207121692,-0.0018550432283863615,0.00942656219053074,0.5082448426057199
722,0.3975194395612288,0.1962529308569434,-0.3596121927099389,0.4605731845137492
724,2.2507470447999416,-0.03525230685584073,-0.2177561435227224,0.7896332484624744
725,0.9227493410902988,-0.10104588675575588,-1.5133648741417556,0.6866611601979183
741,1.7899393307597888,1.0632413366782498,-0.08965407347410624,0.6793575351656432
745,0.845784667824991,-0.4606224398950013,-1.503943222834238,0.7745186301599962
747,2.1994600687887655,0.5703867496938566,0.05476220327398081,0.9833525177430771
749,1.368124455718059,0.39482765627042093,-0.6596187233197515,0.8113698583194936
750,0.5737757819434065,0.5239020683782782,-0.0638986018686088,0.1607240308343074
760,1.5727238177047465,-1.3070583994931422,-1.386997597889633,0.6914016048404538
762,2.2513001861821063,-0.7175631114876487,-0.5623661598967636,0.6094920605597538
763,1.7802597674332623,-0.6168868492703166,-1.493185111858565,0.8494756531756158
764,2.074102484542225,-0.3643609940471873,0.14369360239292447,0.37434194333878107
769,0.9374321615988402,-0.03681422694975845,-0.18998576051623695,0.8300191764810818
780,0.8747007576780538,0.08142492922242187,-0.3570467205644622,0.9078697723360626
