iter,txx,tyy,txy,likelihood
4,1.4032797409520454,0.6780165051777386,-0.008199962711543652,0.8854405066282702
11,1.8156181170532564,-0.3019041214057127,-0.5915885479021566,0.7331848097053528
18,0.6283928306216079,0.7136521895017743,-0.13097558279019947,0.2333624732592067
20,1.2753870700832388,0.13622821335252613,-0.24048990546287405,0.8489296076207598
21,0.7096700200521843,0.44677480949451104,0.08091150143295422,0.7983595274660743
26,0.8923493292007939,0.6604047224643566,0.28150096937827634,0.7985208400160696
27,0.1764440002697318,0.15452064030093693,-0.8036086345738341,0.34537647064415355
32,1.367333628616212,0.8890615261267678,-0.5205959358801239,0.6347136680972247
37,0.9573212416667785,0.6158493250494833,0.3095312123346768,0.9240953010759404
41,1.6337816070076907,0.8004045609143019,0.6798530661722316,0.8063485528078292
50,1.8922780988863876,1.333270783270332,0.6474438684960067,0.9046932082652275
53,1.7620212846390912,1.811178502955653,0.4560095074025026,0.3564150197422301
64,2.4429685370142025,1.5424868950920456,-0.11134009313565493,0.7700228029238148
66,1.9039797917450434,1.7876747842592644,0.05233791696925564,0.4751582323848565
69,0.6445096039594503,0.15114894256657668,-0.17999243831224063,0.8602170779456313
74,1.2268862695027742,0.4522429962891003,0.508723125252991,0.530814837706773
77,1.6506957610171893,-0.5315680736250583,-0.4418726157643343,0.5649838530639084
84,0.8665842918298745,-0.317087763810448,-0.42958120470685096,0.6723746896271025
88,0.43093296322369734,0.09338055152575155,-0.14958620943377626,0.8284262930491568
90,1.0111698758392094,1.0677556841042175,-0.004118287357085427,0.31028958138676954
99,1.4460703005506248,0.9055395513873103,0.2040672224999849,0.857237598281503
103,1.4309545331832365,1.450335658811597,0.06909292595503816,0.37832870532181023
104,0.42404956108690467,0.07279480500765957,-0.4879667105075244,0.6849352326287024
105,1.7492064951197794,1.4982419245698582,0.5098445300524104,0.6406041516546581
107,1.9249574506234355,1.2892299714415174,0.39511004408182865,0.8578856771941931
110,0.2986681982743381,0.2701309339905324,-1.9418489989353016,0.3590392559930919
113,1.9539696985481516,0.7437822565300377,-0.39152418203265116,0.8679774544016459
128,1.076564943851947,1.0524361533252062,-0.0182080957480269,0.40841914492067816
129,1.6819917217703322,0.3838108663190801,-0.9959952307094496,0.8161539340326656
133,1.1217926538978102,-0.599872532464135,0.1492381425070997,0.15408706701057973
134,1.6261099571541309,1.7029411790446745,-0.18816683345699675,0.34510395916790654
144,0.4739994609922208,-0.19024402656395933,-0.04454540299408191,0.31322313237524346
145,1.5015871695666767,0.9095763453074158,-0.8977195427058505,0.6194348408332412
146,1.092060766469024,0.7209969082013303,-0.1298916758386892,0.6965183588608349
147,1.8270293740902541,1.0123714896731841,-0.43437377246072084,0.7521133680667604
148,1.0805646176338595,0.41108107564014035,-0.6623858441093073,0.7361931207882189
156,2.185030127594439,2.1056265958795763,-0.033002877558018937,0.4501416790843484
162,1.6627088584905434,-1.4605998928282728,0.3896837894125613,0.05288341388226727
167,2.3087524348993584,-0.6125468616201035,-0.6167574467747554,0.6145081398930206
168,1.6708954167734718,1.4209306529615495,0.17241183588401368,0.5824752393432037
170,0.7747906624396156,0.818202489609237,0.025395789002590888,0.29070877685322905
174,2.199278427203487,2.0553669866161197,-0.2351666185704759,0.467123017724941
175,0.42292921524533167,0.23172345735748098,-0.1052816264760739,0.6733154325821623
181,0.9749199257609918,0.171909830875328,-0.16403092856051257,0.8722751206228758
185,1.0618767155982152,0.9716579399198557,-0.0010317873922655312,0.47214047747360915
191,0.9486232928870791,0.9529345997527741,-0.3996695473927645,0.37208470542854954
194,0.6456213420434266,-0.3614912086090355,-1.1081942421820588,0.7885987715787109
199,0.534536964237461,-0.21391388187512106,0.09545164244995781,0.14684150057301454
204,1.9361018390131435,0.04986019362436178,0.4309876957364114,0.3920097820922036
205,0.8821241244183983,0.7824996161473575,-0.00673865153075262,0.48728972731539755
207,0.5302060603810435,0.5663039542605481,-0.02847278139041737,0.25675570986779156
208,1.4585528124187654,0.1169690616537188,-0.39399632753764985,0.8606680980478625
209,1.763473947532515,2.013440078067246,-0.1234477961068685,0.24636698808491575
216,1.0647630694358297,1.4337106049196755,-0.33362977819133954,0.14446247790740585
217,0.4914530236718635,0.0012382079169730455,-0.24799306707969906,0.8357198506917115
221,0.7308583476852009,-0.5936981052858606,-0.42278220008613343,0.4461344318186083
222,1.808315039122794,1.182033635316734,0.2503359307385536,0.8342344425733739
225,2.416744608463763,1.4663145530083077,0.16453087123279136,0.846949751261538
230,0.3548216925893671,0.25481494844421604,0.16603116030582596,0.39329253269838005
231,1.1478546932635418,0.5651506998477016,-0.3775048235303833,0.7536810246241092
232,0.9609863063720563,0.6458777325453859,0.23897105684784462,0.8521468332601744
235,1.114364985539236,0.7472255054528812,0.08136466301951288,0.7656775508952148
237,0.28767710931672746,0.10995378894415087,-0.15380148678704542,0.6550936436657977
238,1.4162202308673375,-1.1566378546278282,-1.9356842523043263,0.7861993605426273
243,0.7668696128660257,-0.2964794128170082,-0.9471990496542734,0.81470337092115
245,2.320705022908899,0.8158711487635698,0.27690696996690345,0.8963391763230112
250,0.5610832236412864,0.5472051239544246,0.027859753071386363,0.3506448162023783
254,1.6400388630842828,1.7016273843076084,-0.08128249210703925,0.35425502683196924
258,0.7476424910508962,0.5716925259721474,0.35145136638414304,0.8160359104255169
270,0.9978086406774577,0.6391968774240699,0.108311559131649,0.8090943667345223
276,1.4994147387449293,1.0889650192762061,0.8690659368476407,0.9955009813158939
