iter,txx,tyy,txy,mu,phi,likelihood
4,1.403279740952053,0.678016505177713,-0.00819996271154366,0.37089159359653423,0.3168325711907368,0.8842681897829432
11,1.8156181170532673,-0.3019041214057199,-0.5915885479021759,0.6370889776774065,0.26228466728522853,0.8244763215892097
20,1.2753870700831924,0.13622821335252785,-0.2404899054628694,0.4366458682012726,0.30706466166480334,0.9340199247615686
37,0.9573212416667818,0.6158493250495054,0.3095312123346879,0.1305998840896209,0.032459029302341555,0.4916462303515929
41,1.6337816070076836,0.8004045609142767,0.6798530661722558,0.38301876099513393,0.3658080242640263,0.5323322525928894
64,2.442968537014221,1.5424868950921027,-0.1113400931356572,0.9797189586293197,0.5804956227205517,0.6186527907133071
69,0.6445096039594334,0.15114894256657527,-0.17999243831224027,0.675897241249128,0.760625630389441,0.9046222385451526
84,0.8665842918298551,-0.3170877638104563,-0.4295812047068592,0.40098432552157043,0.23156679062025243,0.7538058577054371
88,0.4309329632236908,0.09338055152574797,-0.14958620943377698,0.20278508476485835,0.38604914742268026,0.8548202452869973
90,1.0111698758392216,1.0677556841042153,-0.004118287357085313,0.2286457049164577,0.10444798880890042,0.06149858970987675
113,1.9539696985481632,0.7437822565300392,-0.3915241820326624,0.4429117250498991,0.18751211896058348,0.8848460423617468
129,1.6819917217702909,0.38381086631906697,-0.9959952307094349,0.8704600119226134,0.6113939605778558,0.8083432961456478
146,1.0920607664689916,0.7209969082013564,-0.1298916758386923,0.8157608386330576,0.7086504469445998,0.5309471136135895
147,1.8270293740902888,1.0123714896731935,-0.4343737724607109,0.397212388351903,0.15499574026417962,0.6608592804771038
148,1.0805646176338561,0.4110810756401405,-0.6623858441093252,0.34112538522517927,0.12064733458120686,0.6812025257760287
168,1.6708954167735177,1.420930652961601,0.17241183588400885,0.43375524637533436,0.3734639681850068,0.20119478336789184
170,0.774790662439614,0.8182024896092347,0.02539578900259088,0.16317760267766238,0.0044516150987110965,0.05068920854505821
175,0.42292921524532245,0.23172345735748606,-0.10528162647607595,0.11166826629724065,0.016594768820372103,0.5898212818385866
181,0.9749199257609784,0.1719098308753218,-0.16403092856050708,0.8994271902822797,0.7321985818901992,0.9473246753235018
194,0.6456213420434025,-0.3614912086090367,-1.108194242182092,0.5455950091377804,0.47589334925288085,0.7792212233422976
199,0.5345369642374748,-0.21391388187511712,0.0954516424499583,0.5117998298198746,0.6019463559199457,0.08800936786273811
204,1.9361018390131066,0.04986019362436169,0.43098769573640666,0.49110889490860654,0.15235061019493368,0.3899434474826153
205,0.8821241244183969,0.7824996161473857,-0.006738651530752743,0.22189186614573453,0.21106539564718224,0.1794876744745214
208,1.4585528124188156,0.11696906165371923,-0.3939963275376498,0.6570100340882203,0.4767458404599326,0.9291306636519596
217,0.49145302367187255,0.0012382079169730444,-0.24799306707970453,0.531280142075661,0.7287669840908964,0.865165713499035
222,1.8083150391228169,1.1820336353167702,0.250335930738552,0.6286303978509818,0.5095286072637095,0.5831656312935911
225,2.4167446084636772,1.4663145530083517,0.16453087123279578,0.4655314301301731,0.2690727727503297,0.7002270908679993
231,1.1478546932635538,0.5651506998477193,-0.3775048235303853,0.718461143451983,0.6488991930034008,0.6884953749832552
237,0.2876771093167183,0.10995378894414856,-0.15380148678704578,0.11759845806402311,0.18226751157786134,0.6052815900906875
245,2.320705022908897,0.8158711487635661,0.2769069699669082,0.3542518253435565,0.04471996186110848,0.997336303495908
287,0.9840207742945138,0.3031245723201157,-0.18238320194244387,0.42102814099119695,0.46178184522720395,0.9286058890512868
288,1.1794699959126564,-0.24845486476904055,-0.2994417889672456,0.5570777076652937,0.37657323057962333,0.7091593608159312
309,1.740948557421462,1.3775013681938613,-0.5377046375658098,0.9365764124896088,0.6560951907415539,0.346734656546337
326,0.046880146742477764,0.2842645080138198,-0.5169328131526073,0.18720287628741217,0.13335218214299024,0.04091901838652035
334,0.4878403012474464,-0.3789085250090808,-0.5085758176865453,0.9852003675440254,0.8726885825887704,0.7447842701820944
362,0.28392704081903003,0.059174140456446485,-0.06895903948112193,0.14762228456606655,0.48277137343974913,0.7289252058291593
364,1.9586192974237056,-0.017601897173957777,-0.9882231437554763,0.5676057622734004,0.18351910383750022,0.9048730076156728
385,0.42138017381284965,0.526310270712089,-0.17194822816191233,0.16289556929555643,0.12820033031566555,0.05559984420143803
391,0.43672459110632633,0.27359042600141203,-0.16079000681343947,0.7146065296900126,0.8519588900085586,0.4527567840970701
392,0.39548407223111337,-0.2658560919097883,-0.6138264265418777,0.4212131972289666,0.5266959648975507,0.7824049964808979
403,1.1671611645490412,2.109930088491022,-0.17030600953997363,0.7599310630301734,0.5593270637665869,0.007075119599463434
417,0.5809029914120696,-0.5746997199486968,-2.0995525140327334,0.4794676322295565,0.05321908855471241,0.6521179951436299
423,0.9128107226821387,-0.8568757467987782,-1.5132867575251792,0.8173260771597536,0.6265563324435391,0.789431980921987
449,0.6422540997084398,-0.0023271509779005974,-0.603470883123805,0.8695938421444033,0.8262327030155241,0.7910487168051288
454,1.227132314781441,1.3823905217068149,-0.07970787794364764,0.5012525382947273,0.47820750358184816,0.05363643163330796
466,1.6542549768397814,-0.2290533732196596,-0.7138417074420997,0.5885562889824054,0.2590468194727758,0.8749987730075928
479,1.070872908277581,1.0716834330123368,-0.03263328275343013,0.26139784132312965,0.1833662662179583,0.09701990121247474
507,2.287158570462676,0.7452344678984558,0.2534566888619451,0.5131401887777709,0.275642894099119,0.9938506893646316
511,2.368920450208807,1.0179911124139378,-0.14491568625314616,0.8972047604071809,0.536207933877222,0.921497082862842
515,0.9640384735806354,0.6207225116990704,-0.17443228488032506,0.2501743627496688,0.16653957374549494,0.5353485068389153
519,1.592883987431612,0.674785806038983,-0.21608854290512816,0.31475090633884334,0.05206889686378764,0.880808940561423
