iter,txx,tyy,txy,mu,phi,likelihood
2,0.8714443435766271,0.14477640862282473,0.05531787397004808,0.36330894934659935,0.5846312725955505,0.8070261527599624
10,0.9740425196979469,0.9550488309442925,-0.8673603500070622,0.33022538268048995,0.3631546747874228,0.22834303002451106
15,0.7848399789864631,0.2090373771499117,0.14926927664968306,0.5229417700747547,0.7081302751725755,0.7395056620536273
20,1.3217296219331196,1.2712369833370765,0.011135359990627317,0.2710136005064955,0.3070646616647992,0.2513632046635036
25,1.6141646689840174,0.7324952779174526,-0.27543710138412686,0.21767957749371153,0.0048934377712812616,0.9123733367098888
36,0.9873212090428328,0.06744978442409093,0.21250450764385678,0.1858394690067109,0.1551140936249187,0.4250168266740824
38,0.6245850138379582,0.2513649181870505,-0.3446263130325781,0.17179960455251106,0.26682949344096474,0.78404515047744
48,0.5971834951669754,0.08518282361088232,-0.15935605684330723,0.13971182165826349,0.23213351521986128,0.956292653032256
51,1.3664853347200958,0.6071466654720096,0.0077683703328000914,0.2647933816980638,0.299852437899303,0.95011271202198
54,0.9732156616000792,0.8052823467193081,0.027568339809351434,0.16292201305453058,0.18474801153338508,0.3916252510389918
56,1.613036486537908,1.1335581373859898,0.08874833620039295,0.2112984177247645,0.10897001329416417,0.6770562640373956
58,0.8791215854595127,0.4356079312603349,-0.3918691077068949,0.8743461374763293,0.8299366072128591,0.7393493863909568
72,0.8442788912069903,0.22112316566511933,-0.36380688704576875,0.42581490779017256,0.6523089838933647,0.9451942390925402
76,0.9867491054210394,0.2146810044958343,0.233934861712811,0.2419802550400555,0.38323499904600733,0.6124162164725367
83,0.6798935015401087,0.5591697326970295,0.2838483203388304,0.0746336614982152,0.21121957439284214,0.3608387716350064
92,1.6827836483818144,1.7847394602915732,0.037552921638615906,0.23129230266692935,0.08005388427905304,0.17600798695241554
93,1.5080379853242953,1.111846650657985,0.12486428906270866,0.5237971801073874,0.5524724617475472,0.6160112893051942
97,1.742709825772375,1.283079918716044,-0.18932319447959853,0.5698432429880187,0.5403390589353007,0.5509321542842844
102,1.3840178768307432,1.3079161563917412,0.10832016643809085,0.22815761147449412,0.2154536276577957,0.27107141796291273
109,0.532941626538303,0.0690141070478096,-0.1372910591029851,0.8919096217019938,0.8944395952771801,0.94625869277359
118,2.419807989341287,2.0697961410485552,-0.020195277128631284,0.5125193409699123,0.4066161440261906,0.4070384089662072
121,0.5610676799708467,0.4581689684000962,-0.00258270832911689,0.12792294518683736,0.34649738579466033,0.3230400770369259
127,0.7693055559986987,0.4592323190142337,0.1478555678482399,0.18600873337949891,0.4706724847387982,0.7760967607434968
129,2.122930790569173,0.25498203046851137,-0.4408206737425355,0.8257364369173594,0.611393960577855,0.9703968784448708
130,0.9969875890516701,1.0204694586654306,-0.06722240456134926,0.16805474375739332,0.09038581352446771,0.1829022228864126
134,1.2421637645862809,0.793182418396215,-0.8083058244616488,0.2852164084980388,0.2205610805935496,0.5198530645351839
138,1.5947967415526134,0.9095698796996726,-0.30431362206320517,0.5007768714008187,0.5251417808456726,0.790837408797897
141,0.9332355614791205,0.25507136540014125,0.008587184634481384,0.42036141623300854,0.6222174594597624,0.9395874562776468
148,1.4879517883933162,0.90446842424579,0.004508016896762563,0.2096829784461128,0.12064733458120666,0.7998081525597622
152,0.29821199457863956,0.1190850684329783,0.03534696063186753,0.0871842895133162,0.5884981594032642,0.5377178564017968
153,1.8346837068388282,0.5692050564661314,0.31203729090120186,0.3582677115316234,0.30912636414153377,0.8789594543833733
157,1.15194656127198,0.5895994019728964,0.006607070961944127,0.21831349610963252,0.2815691412533526,0.8868249325137663
162,1.6446681202460238,1.2754281354244161,0.16937754505215044,0.3459073954441879,0.3850084052631921,0.5513878484512269
170,0.8048991343097436,0.45559887998919585,-0.09674538347246654,0.12035090954490951,0.004451615098711124,0.7676534551261598
173,1.0630057523928829,0.6388777968081175,0.5952549780845342,0.08389133548543824,0.028731548799580495,0.5176717732322991
176,2.0360275176285256,1.3875383874630558,0.5957424777919076,0.18894630293840906,0.03725985609042631,0.7729000271705438
180,1.7322135363283864,0.7689903866711583,-0.7485923590990639,0.2765309765084854,0.07889483915027551,0.8509713267664691
183,1.1264087932208455,0.6374480557372256,0.4549256536669844,0.12617413406123976,0.1512736729124806,0.8117898140726069
189,1.7291657420751105,1.2052405219797035,-0.03129039468066531,0.21627026986162598,0.05202710250405965,0.6589288363174384
192,1.3310569015778808,1.2051026254349488,-0.28108211350782136,0.3267969517606709,0.3615247284095476,0.3051653432350237
194,1.0689965781956519,0.8706736476043665,0.3766307312845458,0.24707791721088396,0.47589334925287746,0.475530979111612
202,0.3704548841653257,0.38391031043297097,-0.01467288916125244,0.06640224208528483,0.08192292092982355,0.08803647763877273
207,0.551046213647822,0.36888868139891423,-0.0811691052404271,0.18060129618183585,0.49667849561075156,0.521841132789585
208,1.5652698250785333,0.44821610055868116,0.022017735667748103,0.457636177165256,0.47674584045992696,0.9533780183660854
209,1.7997686934683115,1.3105836291777564,-0.4463249629351929,0.9907696300764246,0.6980298358195627,0.5234743129408891
214,1.748158113709337,0.9322213507798967,0.23083841540408948,0.22418651795201744,0.12649027390620848,0.9160280983243432
215,0.26105485910747467,0.21730940537986917,-0.03486454219341959,0.06852865335325471,0.39840729036211614,0.1431746803022359
223,1.9775864622663737,0.6320248212818452,-0.85617006751691,0.30902317113817873,0.09331181749239448,0.945514298748756
226,1.6864883457089153,0.5292761234028682,-0.7300285174071633,0.3741674436918836,0.32628836016040447,0.9453358540085772
229,1.0074955235115644,0.15386809704603055,-0.13405722420208835,0.254457499389264,0.3489943949501117,0.9507567631756052
237,0.3671890059483189,0.08666281017524091,0.05178232945338009,0.05935216354332941,0.18226751157786064,0.5197480699744786
239,1.3734319158955943,0.5398040215293348,0.25802447544913326,0.26874452439293456,0.3286565663695597,0.918533598841936
250,0.5301176411581703,0.06713424909729597,-0.16491754593450733,0.12258022459186708,0.19955363555249617,0.9530592588510758
252,0.7122950675113771,0.27049178091604625,-0.0447627465602416,0.12667035631030077,0.16410102977798854,0.9326778098394898
