,txx,tyy,txy,mu,phi
39074,1.0816824190537793,0.11431311281112776,-0.22909159816090105,0.2596359274068573,0.25074852081393256
70617,1.503126811318674,0.6392857787689082,0.24288275648967786,0.2215745343376596,0.1308626913833375
37852,0.6483219485158549,0.4318169311235692,-0.21426463717841676,0.1330910174670219,0.05832336476920124
70621,1.5145411160086972,0.7553445536210609,0.3434524638828179,0.2880836127891825,0.3146395719271895
70623,1.8204341554689318,0.5196451501256699,0.17390362510164714,0.5341234453621821,0.4333134040489325
5091,1.6081486527502935,0.4159279012788489,-0.581131111371108,0.46651181963051713,0.3917071596724778
5092,0.18507449975571455,0.1286201024784257,-0.12571579292428228,0.06904265510526511,0.31904368622827145
5096,1.529338099908962,0.8780967322553554,0.02164546657656175,0.21173893354163914,0.06116448937840551
5097,1.5244493510493784,1.4210513487112235,0.12389345358690207,0.2034560550043404,0.05819498680765148
70638,2.1517650802677504,1.0852190371002752,0.43994622027039376,0.2933781861829362,0.16063582750900068
70640,0.2349970742525897,0.11685678432856593,-0.03531180541829479,0.08043577955347103,0.50562068196427
70642,1.1108090330029647,0.8582171522020413,-0.016718055030731097,0.18602817023245827,0.13191241244311805
37876,1.482601596692925,0.22451243081501646,0.015471023380813518,0.2532464553826127,0.06950158175054877
37879,2.074104590627258,0.7916821991399273,0.05370982792775437,0.29238520045209193,0.09668862647456472
5113,0.6812576760941625,0.31010705573416425,-0.3535274673448897,0.2230813173603233,0.3512233723731483
37890,1.3198340691515116,0.499573398114836,-0.19014907035875706,0.2557330286644965,0.19492115248249653
70662,1.7759682816476927,1.2727401810378831,-0.7439783947707381,0.3798907542514589,0.19971058007310336
70663,1.6110878194885012,1.4453815184476748,-0.028890215277726908,0.31694295391519045,0.26730710695463
37897,1.4068384814612496,0.6114532054884311,0.2184019904848166,0.22404349197892545,0.17979538808804982
70667,1.9167377962723344,0.57614123863038,0.14327029136214256,0.3840068246796921,0.282370981421534
70668,1.8455848507885504,0.7683136068326948,0.3611329841308479,0.29012852670430955,0.20254746513015146
5135,0.8190792267333379,0.3778629373937878,0.037402770932292384,0.21417637860914893,0.4115331114862466
55470,0.8797468225236599,0.2561801876718656,0.1489838717428427,0.18624778486481236,0.2670789561803134
5144,0.4731327375805925,0.5999002868969115,-0.3333737368527632,0.32281412706824203,0.568644599713931
37914,0.8816209353497017,0.3899554101075445,-0.18232328805852574,0.3096603786584623,0.4751406974950606
70687,1.7569263824913566,0.9679651261301716,-0.4129622526303933,0.2706006830616373,0.0404852198679454
70691,0.5995888923498437,0.3490893813882092,-0.017236491996202443,0.13330337139128795,0.2945454911576939
37928,0.8557482286916412,0.08731569944239938,0.07393082484423986,0.18654387701787867,0.17090869780885407
37929,1.9900928102758824,1.0761419652785351,-0.6815150054920424,0.47775193061774524,0.3297521617655042
37935,0.8187635521573583,0.3007255362479887,-0.13994464834405584,0.21880369730601956,0.3506811352606352
70705,1.4347465811484876,1.0413060530337042,0.3418003968129425,0.3163801784726776,0.38778819103518136
70707,1.3269806553389587,0.9810151208139358,0.026278209798653026,0.37661611235050585,0.4190997138977603
5172,1.6086439468635112,1.4089296325691978,0.1364630898094108,0.2096257107651183,0.06361004362475592
37943,2.002890445616623,1.7351555806292311,-0.08812217632706211,0.4307112920685159,0.38551306097551535
5178,1.014996341781511,0.4976587928586572,0.4225189540862093,0.18911717644134224,0.3289918645645575
70717,1.4087673543722288,1.0399350696447145,-0.19122154468122773,0.2805761172039076,0.20688478862575704
37952,0.8809344297951234,0.2386185839758644,-0.30532782862650915,0.5288833046946771,0.6487049594199485
37953,1.477479609092026,0.04641040060616702,0.05842409376894653,0.38995728592157264,0.31875912312492
70723,1.240432976822376,0.8435747382173311,-0.0076059230736813515,0.39366358185137923,0.4618597626106638
5189,1.1528297487789134,0.2736529707364994,0.19892904718830173,0.2947572592899886,0.3617510753662713
70746,0.969649547346159,0.26917768640878786,0.3244365612407022,0.21604887872608064,0.30846364795181785
37979,1.546839280203934,0.11039892919048104,0.3473373551083245,0.7839077008207183,0.5527145968628275
5215,1.2139415573543342,0.6072111205260174,0.3177196481734085,0.5106644649902049,0.5762178917645432
37984,1.5682137242462486,0.8599524626956765,-0.08805321555858114,0.3354658620409231,0.2966288718409443
11792,1.037342436838801,1.0143112630616689,0.07146949137461614,0.1968921988897496,0.22167673448565986
37986,1.7504226732598154,0.3531374838109133,-0.19921745899009127,0.295777444499621,0.11273557755666715
28177,0.213466031922934,0.0889222520432327,-0.0931666423518818,0.04932112207134022,0.1255375833745944
70763,0.26151344054594805,0.1482593703485724,0.03269335756576546,0.14401216940907693,0.7447548154419347
38004,0.6375308316933238,0.12852375722668802,-0.06045604908557828,0.2761506549866979,0.5772446593611733
5239,1.9599564429368683,1.1564734881057757,0.09807780141042603,0.26791782263582886,0.10552965441388557
70780,0.2728812805439991,0.16021850818026448,-0.09379216760783897,0.17143699837459778,0.6830953580115411
5247,1.2552923896132613,0.6496945049842151,-0.8525740779424521,0.39459304941900986,0.33951683964544754
70784,2.2872361978562004,1.246164021739989,0.07340350734644997,0.3681934656789978,0.20664760867887574
38021,2.134114226964353,0.7486110849497465,-0.1658257049670768,0.5144673188287125,0.3572758873103811
5257,1.9287304594549168,0.7340902071161928,0.3618115862321627,0.2985156461982805,0.1839456275048014
70794,2.2072623916809024,1.7283003184395505,-0.027831974547608503,0.3685757887506311,0.26894919470042106
5260,0.27307472086593565,0.10611981977483252,0.014088415736364232,0.05347519886814675,0.24617362987856706
5262,0.9590609303631152,0.4819201797654386,0.01885452716198129,0.380012516180672,0.5538641677800304
38033,0.3875044034756456,0.25836426298355564,-0.026373295432915,0.11116436150058873,0.43620692639507297
5272,1.2008755712378143,0.7245290756264319,0.3706024523448543,0.5176210239383574,0.5936060935197244
70813,1.0628215956980125,0.6548016523969858,0.057020659052144936,0.18627205697116717,0.20658120506357128
70822,0.9535814448169456,0.19641779078642765,-0.2421557318387777,0.4606550353637852,0.5927084386775793
70824,0.9610643763048756,0.9041425254450816,0.10439755650059583,0.2521787230347155,0.3815696946716414
5292,0.9362520656244464,0.3993859848289711,-0.3960614368764119,0.4700408970718233,0.5776636928939501
5295,0.5988850330363632,0.3592772556449954,0.1641399478856898,0.09478715658233583,0.2545994697449318
70832,0.9796123645584204,0.843912218235527,-0.030868442330573124,0.2727395646476905,0.3800266718336915
5298,0.7226552854006592,0.1976499380442492,0.17568045311956745,0.16830970132828976,0.32298378146390244
38069,1.1214373682757943,0.1466798939590459,-0.2748442502572952,0.2245400757662924,0.10447653528275834
70845,1.6197623187969463,1.223227787717886,0.8559297710912296,0.12642228327834268,0.01518094263048293
38081,0.8801291405598025,0.2415023906289093,-0.030001804875152905,0.2576428781133818,0.4258875582383455
70860,1.8901755258402768,0.639247842023325,-0.4464593064813237,0.34569578350461494,0.17337109400560635
70864,0.3728301017570449,0.1396402521443926,-0.034467168261340234,0.16381752515315523,0.6087338217651125
5329,0.8507548704026641,0.19126433623603048,-0.11145241685011308,0.22169449749386405,0.32905678311285386
70868,0.9166351790108798,0.6684101908182357,-0.03067131507612075,0.48495833769791763,0.637774441279918
38106,0.7403139392848217,0.11292000649851272,-0.14086734028174766,0.14731994948701418,0.045798023904723165
5339,1.201173891822892,0.923378670740213,0.28639001880949194,0.39754171201914257,0.5145896540619748
5340,1.0947824539773876,0.4578951997542222,-0.06668150226484912,0.403095301153792,0.5171706926526506
70880,2.2689262451344767,1.1706353050467442,-0.4494785915915133,0.35078620280065564,0.11559011932449995
5346,1.198082130034208,0.7272634272160338,-0.16220759453660755,0.21123760060883173,0.12893197134155696
38115,1.3714541157456794,0.991842687038829,-0.02510856079795201,0.31777112438814525,0.3260540369320212
70887,2.24529773777931,0.3175400406486803,0.25556095594930633,0.4715209390393774,0.2713437788885624
5352,0.2472312116307199,0.011907062582700684,0.009604341118976123,0.04669148180683594,0.007817749806545059
38121,1.5690776622245657,1.4460729355288318,-0.11343593037577195,0.3655664085367023,0.362998281673674
5357,1.2145167290927932,0.3260679643954043,-0.3547609607058745,0.23417510845192632,0.11192906779814528
17277,0.9983494745135548,0.9301168674069256,0.0023581254974824896,0.2903332816490942,0.4083684750082536
5367,0.599871549695707,0.42971468848321603,-0.08932671334186139,0.0986974030472782,0.020484263744454043
39124,1.2138269393388994,0.9882082996914484,-0.7658253383986692,0.4296790689613982,0.4977277173500212
50047,1.0166823110198184,0.3146566061563539,0.031172316720901712,0.4124963570358843,0.5581925661558673
70917,0.7780087552378674,0.31040003961528045,-0.18672586917406794,0.1623061336394016,0.15119517905213692
60973,0.5110571034367696,0.3206269589159925,0.14608358775054964,0.3504600489070735,0.7455913582277323
38170,2.301246335786572,0.589210273884489,-0.022106293747171327,0.3256601795900152,0.07213148336391083
5412,0.24646990151150924,0.1341619246738369,0.02767708899447524,0.052428727645158976,0.3753033933249205
70949,1.7248403705059443,0.8812890138086658,0.348801402972532,0.27591168431405433,0.2310404741309383
5417,1.5639131381085465,0.4811198836345422,-0.6581931771548285,0.41510140835571574,0.3338188000270821
5419,1.0351010752464465,0.6239226415853649,-0.04301055982801287,0.261873988154895,0.3621102211465153
38194,1.0615460219090669,0.6326825724734579,0.39202507233713024,0.467048739599106,0.6010779066704653
70964,0.9354344499730564,0.2784188847886066,-0.1398129683345675,0.4602868921203772,0.6048923996427091
70974,0.6363055018392175,0.24634780707646145,0.17105730358357787,0.12422972367567389,0.2867737164517622
66443,1.3702353025300913,0.4596442972375426,0.32373243368110144,0.2766180838645321,0.2848859248165708
60982,1.2254378861911162,0.9970895206489891,-0.4831587689531766,0.34898788423972515,0.3759012048389536
38218,0.6578891660594801,0.24072835906113715,0.2367827894755608,0.36007066151683803,0.6712965125647659
70993,1.2455588633881691,0.4002926335998625,-0.20852190825803452,0.30251076567812285,0.3178631235986151
5459,0.478725530026889,0.42162127424601226,0.012708757866745251,0.12076134729092627,0.3608276509793043
5460,1.1514798236580643,0.59009415346027,0.14761599150277613,0.17982257089812717,0.16209833837096788
5461,1.1659734865534137,0.945811346182991,-0.17547782450722588,0.2305707741293239,0.1612245139208702
71000,1.3548517134994196,0.5890880799908588,0.4924523187107922,0.6763041908413638,0.5868443322400079
71004,0.3765591191115321,0.2154967309328136,-0.15266193196096375,0.082315663814259,0.034132076137778966
5469,0.7758191232298975,0.35371890597801364,-0.2566197776901897,0.15075289049695637,0.04375586460369979
38240,1.0268386455891234,0.4597702683093244,0.28094248321548315,0.5455779286426333,0.6333994058469606
96928,1.5404707301404417,1.2710009096338124,-0.18373000044810808,0.2659704264815245,0.12632944694791054
38248,0.5440558462973825,0.1470584733300766,-0.10574108362841628,0.2654118044531081,0.6134624789928421
71017,0.8309371824466988,0.3475065262102252,-0.03388013075089453,0.33305816811792227,0.556377118286875
71019,0.3389770493515415,0.10116411524699297,-0.078454078814987,0.4161513467117393,0.8343079847934777
38255,1.0947044450931565,0.6888465151427565,-0.007597035367015599,0.1685793620522471,0.0845563800626721
38261,1.8554671565639183,0.6715764107628426,-0.3419477207010861,0.6245642669210112,0.5008894522080128
38262,2.4750379621489205,0.9305642075244124,0.021116990487469185,0.3191970673678157,0.06075197491064495
38266,2.262464611113937,0.9839103185043654,0.5610114316028646,0.28076703604501446,0.0975708325782794
39146,1.7536042477979707,1.3317033954234527,0.16849349847292674,0.3871015915214081,0.3463997948589749
71040,1.1485404165282471,0.3853735911064877,-0.04660206947734502,0.25443133218071246,0.2932326868968507
38273,1.4056876137999477,1.3068998042550752,-0.06339559399110134,0.2417571771021819,0.13143611959986762
38278,0.19392288067001487,0.07576341850798225,0.0327189361980374,0.09678226781401798,0.7181102257824675
5513,0.6084023698828672,0.2446046512379293,0.2645632620513617,0.07841020769208495,0.07816257039506018
38286,1.7733396992857708,1.107545224722031,0.30486072978715123,0.33956604097883286,0.3093959969289419
71055,0.5937039391330926,0.3771371117749981,0.27475448233883576,0.6218351747067863,0.7815174014258548
33688,0.4991828903823706,0.3017934820198604,0.030674362139571018,0.09345520959737985,0.23318741507674196
5522,2.0414537358733478,0.5873911166434731,0.7532161792813047,0.8130972807197288,0.4739163944200132
24696,0.4666342908311264,0.2529108710065207,-0.2682186944857753,0.11796467135496419,0.0851895801604655
38298,1.8073303913199643,0.8920507005462922,-0.3245231345656521,0.30946604927870647,0.1462350542736174
71071,2.185289227785915,0.28110921262987915,0.4992050039388129,0.7157194202060457,0.4206397667845734
71083,0.9186397232170999,0.3998132161711606,0.05203019126442838,0.3023662262810204,0.5050309593525889
71093,1.6596470718552672,0.6503032980136294,0.33493402825905794,0.2598091636122682,0.17621214456758874
38331,0.2750391614664521,0.02221095195420942,-0.07782187108210792,0.09530341168557399,0.41584042691569895
71101,1.6938540366505423,0.6309360475443101,-0.5829773943610667,0.5589882223269507,0.4716929665968894
5569,0.7282201010754077,0.3326837010367565,-0.2338741722926353,0.16221004744246065,0.1593461887292875
5571,2.3177980977916413,0.8396011176193948,-0.09257171840039337,0.4072669430972702,0.22366575079072087
38341,0.5456413278440512,0.07065248815481341,-0.09705018526730663,0.2222705127338543,0.5333662428616512
38347,0.4803219887849449,0.35529537567524005,-0.008304988980466261,0.4232736027419592,0.7697544564801969
38351,0.7579657242417408,0.43021301508358656,0.08512870905693147,0.28122384350838153,0.5601661704458067
38352,0.4368316784100821,0.04106248655164866,-0.12299597359166685,0.17497072406370065,0.4979354717738313
5589,1.7763843421085734,0.8844847771107799,0.441807805914512,0.23768270941024222,0.14273483701923764
71128,1.0937370780034978,0.31772632646155313,0.07524168643522043,0.39114479401017527,0.5176227692241884
5597,0.6455606600767358,0.5791150573744949,-0.0016368245844683767,0.2574218080090711,0.5265176813668405
5598,0.18175230271098994,0.022810826465082926,-0.05023664013582616,0.5493924648965581,0.9432966365650284
82853,1.5503582822947155,1.1359290503711172,-0.1319286739640367,0.2454592797461287,0.09117465427944936
5600,1.255220239676313,0.8763904902256859,0.1505177670680524,0.2847963818232008,0.3593875819912854
5603,0.4741982692998487,0.017929852021475692,0.0580882981617492,0.15203308179924538,0.3894354407516618
38375,1.7065750570270617,1.1620558276538393,-0.8066213481420138,0.5159567703921346,0.4233014116119643
71146,2.0677766957662693,0.6357017389888671,0.17755893187141952,0.45027447925780484,0.3247867393987477
71148,0.2076847537062172,0.11337524365022515,-0.0017682683603617026,0.10298902487685313,0.6975722173118586
11858,2.0259506974919077,0.21784817665536652,-0.574242577459927,0.569499573254129,0.3960011799562933
38382,1.1394558989799182,1.1238107079813064,-0.8015588772473197,0.2541863287826319,0.0055735590467441715
38387,0.7920109026366614,0.3589946418219653,-0.018381017853382527,0.31961656899050817,0.5626073866793599
71157,1.0963667951040277,0.10400255185638267,-0.2315334669162901,0.259302910241435,0.2372824670364061
5622,1.50198136656618,0.7597483831013518,0.28596835243516244,0.18542187690923506,0.04187338653172621
38395,2.0625567215927267,0.05577687129186159,-0.08353859051791092,0.3356615486017683,0.027629838047153018
38396,1.9089316551745223,1.33023726453905,0.0351468905006307,0.28508093015414726,0.13605404666576248
38397,0.7168710923658644,0.5476702312098499,0.1526548907966401,0.4699133112278585,0.7090113302104586
71178,0.3062126007081097,0.06542291159731649,-0.0077084116801700185,0.134373565398046,0.6108129925145377
38411,1.4101615308919693,0.10022522564611296,0.28633150680337843,0.596969930379877,0.5074808067522919
38415,1.8232922834031349,0.5258828460488313,-0.9022877180942008,0.33406727841003686,0.08891309779728075
55555,2.134831001163324,0.6495473240671534,-0.4055437967046162,0.6416615963872092,0.4608494444698874
71188,0.8114759584809055,0.3986728815542065,0.12530443168806074,0.46306949578744866,0.6680244813430212
5657,0.5017483236342183,0.15512536116747808,-0.06641930919441551,0.13976734829910278,0.3654537394871453
71194,2.1268022619590243,1.2907059854824168,-0.2930624455053681,0.28087141187339404,0.00977295273409863
5660,1.7835283598290936,0.5005866017832946,-0.4183249997178123,0.5189616136865697,0.4120731274033837
38433,2.4218044261899645,2.2866237657335104,-0.10347429274722228,0.3703713397674823,0.21999794947400947
71204,0.6448933521562473,0.7106489242502788,0.03312456326590756,0.2996874047532276,0.5656787458061706
38437,1.233913916772727,0.0594003745147944,0.12528859998327846,0.31785669560571217,0.28298524898338884
71216,0.7263054093198774,0.07039890454291257,-0.09083195345628824,0.28346624882364974,0.5185237486304194
71222,0.8926856097739784,0.20828446202552736,0.028895893524325093,0.1499188607005547,0.024274816525636976
71946,0.4026572541781915,0.2805978077935478,-0.16230559253236262,0.12560713677521992,0.3116492415067873
38463,0.5555054957021788,0.4973642897170808,-0.019812199226226183,0.1814235686579031,0.4642760579100905
71236,1.165068017773023,0.9666104017976872,-0.9252469486493716,0.3600282750631744,0.3471481231198089
5701,0.8384181677422472,0.14714454595678836,0.2954570048337622,0.2287838192366975,0.35927242535308906
71241,1.9005725128017688,1.0489041526909957,0.4098952045180431,0.5908400409457897,0.4920521195288604
5708,1.4543746353685878,0.5656715494473591,-0.10821056255828414,0.5680685753136671,0.5421835208039891
71248,0.8810684562958373,0.11665390883164214,-0.18720634607897732,0.29042623003026014,0.4365253334225598
5713,0.4915996243865947,0.30432927795394643,0.06543253565836693,0.06733270723689985,0.04345973501559821
5714,1.4732579890312534,1.3203991720067971,0.21770137647750384,0.17700636815119875,0.025127195724038997
38485,1.3276346421778271,0.5673471897757874,0.4624831033303269,0.5091399675255788,0.5381148252891422
71254,2.0951814019353425,0.8558273205495196,0.4296670997377419,0.30931614537254143,0.17692022789917122
71261,1.3584537126113143,0.7351342270201786,0.07652434409997805,0.4662531354686194,0.5086529335841292
5729,0.7432090718882036,0.09604209996518327,0.1072720160219319,0.37126520031903354,0.609231779572041
71267,0.8885613204538457,0.3470708049153985,-0.3202210075000092,0.42791811220102527,0.5744328545823546
5737,1.982546918970293,1.175720650390417,0.5716644094902117,0.48694209459559074,0.418565331573008
71275,0.7577237714705773,0.11278143839998304,-0.14570687894243747,0.14748136421959554,0.024299642331506385
38508,0.9336765050200052,0.5753543054837421,0.024583732144717832,0.2954426581354519,0.4770746213818761
38509,1.3653061019165302,0.6045644107384148,0.14023088410753815,0.18700504670311163,0.045805061170191286
5743,1.603835791270057,0.06407766645493497,-0.16099014532058525,0.30889821099144343,0.12483370435977398
71283,0.8707059299948697,0.2775153255524781,-0.13760783234744545,0.252484138237509,0.3985598460254206
38516,2.2670755419372304,1.7366418518912736,0.2354020481893997,0.3490396956974533,0.24396877940070644
38519,0.6714513781499248,0.3752911155955301,0.03566439675540067,0.45071114501942633,0.7113880652426559
38520,0.9744390211945982,0.2457233623537439,-0.07707603860633579,0.41757554888775417,0.5667718448808442
71292,2.211758318489045,1.7891352721998577,0.017039672074182142,0.31905385784710544,0.15818899280259302
5763,1.8298925894716789,0.8823109628309942,-0.885890876101408,0.537790944142162,0.4190109503934361
82881,1.2208897996328003,0.5878347149984507,-0.2072350032550053,0.41160356600313397,0.4664386328468385
5779,2.206542214868004,1.3056171015809923,0.3917834028115054,0.3543801874203522,0.2418893267109469
5782,1.212564312167842,0.7731616346208591,-0.2367167344776528,0.4080947073216034,0.4488516881650083
71320,2.287150196250881,1.1291413856336003,0.5299519731123453,0.4632794418679672,0.33227637145501115
38553,0.8023196536996183,0.6238056017895705,-0.05063564566654171,0.27454125260652307,0.4676462908831639
38555,1.0984232610825586,0.7748090526659973,-0.3547814539989815,0.2033733972797702,0.08655692658324153
5792,0.5641698923176363,0.3351966123251206,0.13579087198733933,0.12946786031411814,0.44321322581257583
38562,2.327799036268287,0.7285785102952184,0.5453484113987203,0.3264558562789539,0.1063309822297639
5795,0.9740238565329948,0.2111741453664521,-0.15469984821319824,0.18029776500076733,0.058884867417145964
38564,0.4722612670607667,0.1718476698150539,0.003613291367442564,0.139128579088284,0.4544808885747609
5797,2.2098172673449694,1.3695341690922755,-0.3585301347521845,0.535503876982203,0.3963058181792364
71334,0.1778610144391876,0.020330508298709308,-0.02561459816584489,0.1321277884316758,0.7590383076037077
38571,0.4303921613463557,0.13874631618854852,0.06954980427489954,0.10569531781130836,0.38324056102843773
38573,2.4339773946014667,1.6859532528941168,0.21913645434920195,0.506120057887652,0.36977322025601495
38578,2.3266405059918998,1.1462539840354202,0.25288717341688616,0.43389189625757496,0.2870799616057413
38580,1.2378741454340427,0.8284016038373951,-0.5877468303803405,0.4199400551403577,0.5059393124775665
71351,2.085802199726682,2.148957700142029,-0.05136859796253646,0.3479800496240714,0.21168643436528625
71352,0.20472119289493665,0.19516768034625984,-0.015753756309189598,0.29571389092499856,0.8655583258602724
38594,1.6897866910807329,1.5434968486796456,0.01902762208090358,0.3298623525348501,0.2828687583640037
38595,1.641869118924439,1.1162374852582386,0.05856338689135755,0.33860309572193226,0.3298213823450188
71364,1.0320926675940425,0.5523167859172985,0.17040906469203687,0.48236750142175705,0.6141496983161655
71366,1.1706370642047248,0.9617274464888728,0.11917519049596595,0.21138041175882044,0.23025271113983745
71367,1.0901270109571917,0.7526034317251057,-0.12041677163617237,0.16345392515299287,0.0061290305954839475
38608,1.051438400012332,0.9000039688929747,0.05719257500969594,0.19987467409665105,0.246542121808992
71377,0.3855995400221811,0.2237847901978676,0.0986289122406614,0.04920323639719909,0.09915875327654967
38610,0.6226322107215155,0.1837510855236663,0.048157852658168264,0.11577073754401954,0.14152581712382506
5848,0.8320389668047501,0.6299746339358306,0.048517168913619665,0.14800783496691636,0.20460341562143688
5852,0.7279705146659161,0.4022710493276806,0.08863017056471235,0.1492160912035386,0.3212780102313044
71391,0.5534580882501963,0.10043046364771792,0.11348689107520295,0.14738713438707773,0.35296162614460475
38625,1.7776337226362846,1.2039393761995143,0.03446166213903373,0.37283076527803455,0.3058892123510473
38632,1.9230013935537853,0.9787451259975364,0.02308648629831469,0.416197215197352,0.3265467130353841
38639,1.129950839805692,0.5223667671316424,0.30270717101683425,0.16914940537709933,0.15758670270136166
5880,0.2713685085890352,0.19545917910876767,-0.04922758153435591,0.07347396114197166,0.35311333876018114
78757,2.0918560954636907,0.6478168651643038,-0.8179604567416644,0.3318017084681275,0.04081679429475851
38651,1.8983724185368425,1.00989674873108,0.4465324151829588,0.5988993199411772,0.4929327367770898
5884,0.9586818205632424,0.44404942227458827,0.1616621886174841,0.17627959976139113,0.2573041883909936
5890,1.732437696707848,0.2700393795274392,-0.09477847770207118,0.3099828500959919,0.14666494487370582
38665,1.3601135332856988,0.5540801899245629,-0.4200712134060609,0.5244649763950336,0.5176785878402751
38669,0.9845999004573968,0.4909000125089894,-0.4925215162458756,0.21148632427617758,0.08875316340328436
5904,2.154759228414316,1.3429008165990053,0.4008236772045489,0.3654941616252513,0.26694976287421684
38677,1.3153863481534322,0.3241910130810705,-0.47750815936450397,0.24513373909673525,0.06847380100604465
6586,0.9944490007481248,0.2504890613072554,0.02145842082200389,0.22206864981097377,0.2724404738675973
5923,1.1716957584550298,0.4311207414651207,-0.39061598056954255,0.5050159859051215,0.5415258525309059
5924,0.7097254441030146,0.3825141237378489,-0.12931229596414087,0.3954685507868897,0.6343106009464348
5926,1.7558190673306244,1.7456526650366866,0.09431486062849333,0.30767295385314725,0.21267381617910752
38698,1.3270335137084426,0.36961884991481697,-0.2947013615593552,0.5589157975690925,0.5440471796331573
71471,1.47179957352023,0.8103519202944149,0.07308083446792979,0.4628033556167904,0.4786270182418446
38708,0.4245151176290083,0.34561901087704605,0.021188777997046798,0.19529462772914025,0.6287366058537063
5941,2.3833100083011245,0.9986941987538102,0.19130229111070293,0.5136093656055934,0.3341171006767579
5947,0.993542290599376,0.6999452973644226,0.12938432337882544,0.44711615271779864,0.6067116510396853
71490,1.4140229324702955,0.5197355757669014,0.36036653529651896,0.20615397552850212,0.09691078469428226
5957,1.07426469033203,0.3261316512710267,0.3340305891983348,0.38639455804597816,0.5139983678593593
44684,0.4193163543315897,0.3849775822901637,0.1303994472403218,0.14725631356593116,0.6187996096134609
71501,0.7710006834228124,0.6986290617007965,0.3139481546978969,0.1725134475625271,0.4765599282261506
71506,1.1460611906096572,0.3475650370678522,-0.6241184621056285,0.42697279499191887,0.4599494729649618
71509,1.7091614551259224,0.1059231424080544,0.3386562521376901,0.4400524245141697,0.2886575058684643
71513,1.3599953195739471,1.0041546554717486,0.10981008419822454,0.18037887393712726,0.04996857047224122
11920,0.4020020047109693,0.22136533290231825,0.0479934673657496,0.15383667860386713,0.6161044593999927
5986,0.9681897934505872,0.2521032952654784,-0.2367968000780335,0.5546933204104779,0.6392449023851481
38757,0.7688500138488558,0.4151672667747817,-0.1097748718813334,0.3060654480326448,0.5329850196047763
38759,0.6184015819380264,0.2884591996424321,-0.10223473694087712,0.141133514756238,0.24274548783861846
5992,2.015941248617988,1.5173639547044793,0.19532460628616308,0.27230415366244204,0.11193292738453912
71532,0.36973711357601,0.1315831463788971,0.00044596116891976173,0.11552885561745635,0.4884087472152601
38769,0.5507440510518792,0.2990700646081668,0.010889442492610243,0.27563621032493585,0.6473140368935463
71540,1.5361563647502343,1.2607124705956478,0.6714422476395648,0.2098308928513878,0.2782248009309356
71544,1.5583985750903455,0.04795599766537607,-0.013838214179579974,0.27090029334481414,0.012940070820449352
71547,2.0725222755520503,0.9348785283441432,0.6251846755432707,0.5794981762387135,0.4299812356549625
38781,1.7616840120674682,1.0245161419298918,0.033799261980533464,0.2846390709430402,0.17698983246846126
38785,0.4911863163897578,0.2091001511846453,-0.115512337988676,0.3221508127656365,0.6923152218383962
71554,0.5553142910140274,0.2252880412836192,-0.09704597279560374,0.19474399297113376,0.4865301177391853
6027,1.680856623091962,0.3140829373195974,0.2966099774128632,0.7596402906813573,0.5397641523989167
38799,1.5334807561685004,0.43379069948119897,-0.012629539131673086,0.2341793663785309,0.053441880021284235
71570,1.2953131840155263,0.2358050041987952,-0.02712279622035404,0.30357902940928927,0.30345258937913394
6036,0.4319093911716437,0.21959178574002253,0.055153633960965405,0.2506804931827046,0.7199617270807712
28313,1.024371035275034,1.1957535336979477,-0.7634173223369772,0.3371384163557324,0.2920032876227195
38810,0.5321315453686979,0.6775056426158735,0.014604784932448862,0.4111354740533361,0.7004305991831045
6046,2.147250264613604,1.4295172793875894,0.035546912466263535,0.321483552153013,0.1737391477320605
38816,1.8588793869356253,0.5977971593243862,-0.040400349674946816,0.24758042701635594,0.00036160347533498166
38817,0.3826113540807529,0.2774784646687181,0.006853393924594182,0.061426365735686245,0.06998338490064482
77467,1.3906186152701139,0.9470535286450641,0.7052978417770541,0.36401395498527256,0.483850530291079
38824,2.181455442194132,0.8262790245805242,-0.4106849681278142,0.335595036789535,0.09852498842596456
71595,1.7629800528269082,0.5701620575910059,-0.2988371142248875,0.5615549519207389,0.4588834174635564
6064,2.008881751500208,0.7592114087740384,0.29787170031688204,0.5266129343618424,0.4031500795671202
71601,1.2178532155111264,0.3488069813326717,0.3152993094469727,0.2848735885863253,0.33298650714099465
6067,1.3137996331290889,0.5096840151733357,-0.21464727670371592,0.21935973042808948,0.07677576517632903
44702,1.713792094284749,1.3164520925698988,0.2615196516349063,0.2117884652725885,0.07422933645586265
6075,1.3873261664458525,0.36350298639768935,0.2747639036879547,0.3109504232984657,0.30897803109305544
98404,0.6773499831495541,0.4180908589004608,-0.4619339899586907,0.21521238554635647,0.2593233270316559
6085,1.7190124700302023,0.7572129939227351,-0.2709077379981574,0.37044514634228726,0.2833233740674945
6092,1.307617625919306,0.7438671616951624,0.2651983436937336,0.18865569878256488,0.16775682535376218
38862,1.0764098506584807,0.3259728150320597,0.10429631058038064,0.349051155179502,0.4878875025331694
6096,1.412036774536546,0.32190359629734444,-0.0592648934160088,0.22362848889269946,0.02925037741905607
71636,1.210485073632211,0.6739315418242305,-0.16220948568262378,0.3009340387336976,0.335304122706028
72015,0.8713761054796094,0.4743038582156488,0.14341143584138308,0.19869616839467769,0.4062257754636111
71651,1.4754339737805817,0.21635080864917886,-0.3506670601250904,0.37325432774999545,0.323005477419991
