iter,txx,tyy,txy,mu,phi,likelihood
4,1.4032797409521056,0.6780165051777615,-0.00819996271154366,0.32317002487807545,0.3168325711907323,0.9499939436593692
11,1.8156181170533248,-0.30190412140571116,-0.5915885479021259,0.44342761980759904,0.26228466728521693,0.8158514343089042
20,1.2753870700832364,0.13622821335252422,-0.24048990546287924,0.3108370668149597,0.3070646616647973,0.9476929392581264
27,0.17644400026972665,0.15452064030093748,-0.8036086345738819,0.4341462621053478,0.6747121427982506,0.3016193692745821
37,0.9573212416667194,0.6158493250494804,0.3095312123346757,0.08895820176568656,0.03245902930234319,0.9332009469063528
41,1.6337816070076774,0.8004045609143268,0.6798530661722048,0.3050751098882622,0.3658080242640083,0.7929617916016507
50,1.89227809888643,1.333270783270276,0.6474438684960256,0.26025250992848203,0.22053357104489435,0.8448881763097578
69,0.6445096039594728,0.15114894256657851,-0.17999243831224024,0.7701712461064069,0.760625630389471,0.995701143794664
84,0.8665842918298918,-0.31708776381044945,-0.42958120470686734,0.2260312376094914,0.23156679062025984,0.7557671693630459
88,0.430932963223679,0.09338055152574798,-0.14958620943377798,0.1288085035517388,0.38604914742268137,0.9882530084437464
90,1.0111698758391896,1.0677556841042135,-0.00411828735708559,0.18641176339839705,0.10444798880890593,0.2561934786644311
99,1.446070300550665,0.9055395513873449,0.20406722249998657,0.24031378623234015,0.2228199681228368,0.8604119433501966
113,1.9539696985480366,0.7437822565300393,-0.3915241820326418,0.3876439086339999,0.18751211896057401,0.953957181757356
128,1.076564943851945,1.0524361533252482,-0.018208095748026655,0.19230778767212636,0.10315293662427752,0.3315691557579036
133,1.121792653897792,-0.5998725324641329,0.14923814250710155,0.8422513753563419,0.6890852791311822,0.0515681056748362
147,1.8270293740902182,1.0123714896731284,-0.4343737724607293,0.36145274705325375,0.15499574026417673,0.7776946553004591
148,1.0805646176338726,0.41108107564014057,-0.6623858441093251,0.25722308005142386,0.12064733458120704,0.8134113831920129
152,0.09966753502050095,-0.08142474991402138,-0.28161479809853057,0.11407700505890683,0.5884981594032664,0.8695868929813888
168,1.670895416773426,1.4209306529614973,0.17241183588401904,0.5290610942875486,0.37346396818498795,0.5002457583394558
170,0.774790662439659,0.818202489609292,0.02539578900259266,0.120488085419422,0.004451615098711071,0.2453372533785045
175,0.42292921524531507,0.23172345735747588,-0.10528162647607858,0.07274545425887585,0.016594768820371975,0.7681708242925807
191,0.9486232928870778,0.9529345997527796,-0.39966954739278976,0.3069851746454765,0.25901603881511753,0.3022607200866777
194,0.6456213420434125,-0.3614912086090184,-1.1081942421820188,0.38807509658868355,0.47589334925285676,0.9869614137514936
197,0.26356658973975294,0.1436328931713756,0.017450981992321916,0.1336471262019404,0.7100283964686357,0.7398068103762955
199,0.534536964237446,-0.21391388187511315,0.09545164244995204,0.24178100631322477,0.6019463559199284,0.06328041687377982
202,0.242808679361925,0.025272361625859212,-0.23536691729596043,0.06895693310403332,0.08192292092982509,0.8873332385904953
204,1.9361018390131846,0.04986019362436518,0.430987695736436,0.2961848988202219,0.1523506101949361,0.2889740107627717
205,0.8821241244183967,0.7824996161473373,-0.006738651530752874,0.1808209958191866,0.2110653956471939,0.4247403664750882
