iter,txx,tyy,txy,mu,phi,likelihood
5,0.4658028899105601,0.5865948993988855,0.08926056212442737,0.09352867041841217,0.148008100929784,0.6476804069815278
7,0.041463160289083596,0.13614148770513407,0.03237234335683325,0.053280552334706785,0.4337009667511504,0.3434947516148925
9,0.6306960920342218,1.6618203677845154,-0.30360766336485795,0.38284049011175036,0.4525636972472568,0.9056558633737966
18,0.6614936910162049,0.764659112529301,-0.08059011821825283,0.4736863984602832,0.7349490629024142,0.4064517147027081
20,1.3217296219331316,1.271236983337077,0.01113535999062731,0.2555042998627953,0.30706466166480023,0.234180127356788
24,0.07439949897755944,0.5818532919442424,0.030221091285694668,0.11200676428652659,0.13122727002257112,0.727679330542587
26,0.47096322400577234,1.0560060558211486,0.12304506616675653,0.8544380868072698,0.7879914226744785,0.9780982116718198
27,0.48049140722920936,0.8247318407179042,0.26567107929045647,0.3820562885904904,0.6747121427982654,0.9110551676294149
31,0.6075860718365425,0.8303554919252806,0.5980307380245342,0.21061789316993856,0.5290860642392377,0.465472704218429
35,0.7656469081313161,1.6919211150955638,-0.276273903933989,0.2607764613914886,0.18704137495518758,0.8431633842849591
45,0.1883761508147401,0.18305741256361344,0.0029710195180461248,0.04396525092068491,0.21358491634658394,0.2997067025725618
47,0.31075607306820535,0.33315369997876954,0.0581148085494457,0.05174911441832493,0.05218182530283322,0.4591758067758856
50,1.1710013325574302,2.1737741565550555,0.4066850945448094,0.28898956499223993,0.22053357104489785,0.9601711199680364
52,0.5700351971736578,2.052140000007787,-0.8225739983211613,0.41369666888853596,0.41653714431549727,0.8647646622267161
53,0.35532198467305764,2.0730504747174363,-0.5668935554631388,0.47650095663533776,0.4941695560486507,0.9845761699459856
55,0.17643443290630503,0.8078143083262737,-0.3273879394252503,0.16622307141893955,0.14292332531108073,0.9240309975128768
64,1.303148101804921,2.2676780833918078,-0.4667114940292396,0.6012926105935067,0.5804956227205569,0.6493614952584322
67,0.39209140726751446,0.7715653219784933,0.056765987186262135,0.17249136157779504,0.37045341571718937,0.9198811301865844
83,0.6798935015401143,0.5591697326970297,0.2838483203388282,0.07606306655528854,0.21121957439284206,0.2071225620955756
84,0.8872353201547297,1.0035177954518169,-0.01736373043628491,0.1853396980858343,0.23156679062025087,0.3991650672161292
87,0.002436552005830151,0.002396112323488433,-0.00010153304137780555,0.3357668621928529,0.9812362189247519,0.015888988457719057
92,1.6827836483818144,1.7847394602915647,0.037552921638615906,0.22535100923491821,0.08005388427905304,0.3162858817399087
94,0.07519841809703111,0.659350913520541,-0.04983856883357876,0.31144243715106257,0.6572846795243761,0.8759051964567242
95,0.37781193073143876,1.6196659662733697,0.29683728367678014,0.45984439729584675,0.5003304923807077,0.7936878686186764
99,0.19563952180942576,1.477536105509487,-0.22066961071267555,0.2647970734253548,0.22281996812283322,0.98845317855811
101,0.7769442216130644,0.900661750352894,-0.5083255706857698,0.4805098473547805,0.6910588074015678,0.27416443903292964
102,1.3840178768307547,1.307916156391742,0.10832016643809086,0.2183646124425507,0.2154536276577962,0.23021049593257306
110,1.385723858820029,1.4417769432310343,0.8120670956067783,0.3346385866513976,0.4892605657527885,0.5335503074126653
112,0.10636765747295912,0.1668656231039824,-0.012781547094558003,0.12836232574546802,0.7557747944717838,0.5365855334606536
116,0.3473425908103846,1.3799485198030663,-0.016808716540102943,0.25422279342375387,0.2700647561648234,0.9864526104517476
118,2.4198079893413125,2.069796141048568,-0.0201952771286311,0.45199193822210226,0.40661614402618823,0.13462591809383526
120,0.3179156101170305,1.1170163857496156,0.010950648309378084,0.3831670406984349,0.5819753930177938,0.9831774500627902
123,0.3761945969855593,0.5432997924086276,-0.17657038700882488,0.3555041079899826,0.7423022972424113,0.5286959491518091
130,0.9969875890516599,1.0204694586654206,-0.06722240456135019,0.16578169392987882,0.09038581352446769,0.2844401799437057
132,0.8831536472777071,0.7982103011478334,0.2025600910166356,0.7557964184707443,0.775829031115165,0.24783660530722426
133,0.7908352590684443,1.1291437763918568,0.04344257131447146,0.5422840146698695,0.6890852791312039,0.6811854776107645
144,0.07873426656026182,0.43936037108966364,-0.12238872046393133,0.7981140961154848,0.9464715525676604,0.9199776959836302
146,0.6259806203731642,1.079238310126433,-0.16511846587265736,0.528971934753174,0.7086504469445958,0.7149798825713852
151,1.348900291337358,1.4435613547306572,0.7267802067613263,0.15018766914891857,0.15710615303897416,0.5704607592914891
155,0.10413835456688526,1.3255340234772313,-0.23631788486677857,0.20138708288871557,0.018936639270442066,0.9738861010202824
156,2.183122909014855,1.5716476246013822,-0.09300533124746832,0.938512288672316,0.6813899992975245,0.06685369663374538
158,0.36297997555712525,0.3983535369411867,0.014426842539359028,0.18309570417813575,0.6450317645883767,0.464737722165978
163,2.094500490453624,2.2436467973637244,-0.007893824831409353,0.23757386795056254,0.00047802489941950466,0.3106964909697657
164,0.5019534024544897,0.644797813549055,-0.23472865892036912,0.2072182818129113,0.4290710332087289,0.4112439757209441
165,0.3459342261164871,0.5917610637624375,0.17743773588863124,0.20851572545766384,0.6060210145021446,0.8683039003779394
175,0.2227787738876974,0.44016481204010904,0.08513565604342334,0.0642201849173996,0.016594768820371895,0.848585115182925
192,1.3310569015778808,1.2051026254349433,-0.28108211350782136,0.30467593012225824,0.3615247284095486,0.16699055500956156
194,1.0689965781956527,0.8706736476043768,0.37663073128454877,0.21709193041832503,0.4758933492528745,0.1517252237997932
195,0.33400703829529366,0.3553491682095012,-0.027480576429158347,0.06757360557257001,0.05930490053096815,0.4063524534281329
196,0.13853305653425432,0.25067462480026853,-0.03853869036577965,0.08908173586483016,0.46676817619948324,0.6814904521944348
198,0.24424552315154854,0.3300266865064429,-0.035145046476991806,0.07459469484951665,0.20879309512562644,0.5810486853707499
199,0.3444667995722206,0.5307680153569365,-0.05641254345838409,0.2165675303180808,0.6019463559199406,0.6904343613897108
202,0.37045488416532524,0.38391031043296986,-0.014672889161252553,0.07224018444829729,0.08192292092982353,0.3898227822959071
203,1.0758991032631113,2.160015943375354,-0.21315093795145967,0.6944770481847162,0.6345585910488011,0.8266688465854638
206,0.4986347362476934,1.046550832623345,-0.252761636350797,0.3491800078392436,0.5642535075307955,0.7824473121973492
215,0.26105485910747495,0.21730940537987165,-0.03486454219341914,0.0771215899183904,0.3984072903621164,0.22126992362495812
220,0.6625128311575276,1.0889987637754868,0.391748777859547,0.36589834197825444,0.5856309404763171,0.927068803101176
222,0.3928028700147185,1.8042623332298753,-0.3715199245533649,0.45360432665633743,0.509528607263715,0.988006993031017
224,1.728561193905417,2.2732245149956474,-0.0674363519970015,0.26532103474627944,0.09797120762485806,0.5095894604542274
225,0.33547181352532035,2.2724504074179426,-0.6022268088422323,0.366196493377087,0.26907277275033314,0.9903288230614764
227,0.14507447367649676,0.48380666204090605,0.11724814731363435,0.07841837389034911,0.06376311111988604,0.6347163348984932
228,1.172146764959922,1.1873526595291928,-0.0007233154282247144,0.23254075551951217,0.2871470933959487,0.2830898509939665
230,0.4397668553115326,0.45010296309413883,0.03287717194698318,0.10447475009167494,0.3257791678962964,0.3991477523304228
231,0.6835835693972212,0.9148292777235003,0.5214928072320386,0.3962601209114549,0.6488991930034079,0.7549627958166261
232,0.4455439953119508,1.0855604132668568,0.05143160067081353,0.39268038279873807,0.6070548960795946,0.980571528816625
235,0.4168670522148394,0.9597516088633694,-0.35045084039045094,0.16162021677743924,0.01651050939998236,0.7552439222236331
245,1.5621241243950974,2.059858115429693,0.5006023088141784,0.20239153234928303,0.044719961861108146,0.7118763763497961
247,0.7649161327977302,0.8208561825288203,0.3619778788020118,0.22725225013163275,0.5535462964139727,0.579176549953391
253,0.6207500199737495,2.3618125549684263,-0.19531110950376276,0.5373874129894881,0.4996227247207354,0.9989381933599124
258,0.941461108105045,0.9741400887805869,0.062046519653684115,0.1577345372855395,0.1528195334367695,0.3361615478944183
261,0.4968488398706094,0.3815117512668136,-0.1214893666556198,0.34819958628249925,0.7612116280521372,0.1311724041123045
264,0.10632991424691698,0.46681349619535706,-0.012857072267200535,0.09658333452477516,0.17190953478760962,0.8720951971031532
266,0.960855274601076,0.9293608135573665,0.11741715788458884,0.13476565003660027,0.07776144429904949,0.28245511098726944
267,1.2963818744835873,2.282050678868472,-0.40237540073120237,0.6112355296014276,0.5830953816432016,0.6783066747586978
268,1.0798325510802103,1.5648318654722897,0.8666244540173995,0.16335620251973637,0.14378892378655198,0.8532766300787555
269,1.5359159269640943,1.5453078784875063,-0.18600008746791744,0.234461616306658,0.11406521936316946,0.2414571228308313
275,1.2501414119062144,1.4631154169454568,0.08870748978034285,0.2889123678417067,0.3621816431266742,0.4506980119531842
279,0.8243796201184292,0.7556005011531944,-0.3139224399925705,0.6877194719653527,0.8085576946566073,0.17684099864079747
281,0.39011313321410046,0.48480305890399233,0.013230094673445601,0.0926154698004767,0.19150878053243006,0.5771260914532148
282,1.0383199696307204,1.205390637452184,0.4369047941660691,0.32291587215727324,0.5247290103429404,0.6420974108563133
286,0.6988113452170309,1.1284783215714174,0.24463405030124358,0.14899722731180262,0.12341554131180679,0.9030352436518714
288,0.8760605291742538,0.8715213637553081,-0.36592385149319295,0.2592872768619201,0.37657323057962316,0.21371627156777928
297,0.5168425217759698,0.9252827874108218,-0.2493102016540057,0.15838988568317772,0.06706541859568202,0.6740465108407544
301,0.7345014225269318,1.0061129321686413,-0.023326682947182324,0.29218655139199484,0.5078538304616692,0.6034247644822731
308,0.31397624984960254,0.9062131006828055,0.14586443328737903,0.13783617052992256,0.11079394892043408,0.915640874930372
309,1.7361009658424105,2.1223841600977202,0.04157114535800539,0.8528484394041095,0.6560951907415552,0.4606495378118341
319,0.0021578396162584466,0.013531426000082752,-0.0013685691105962269,0.038727958616670506,0.48675582974608916,0.08049317173960452
326,0.39499903406247944,0.6942120070318581,0.022913253402050433,0.11503388994013775,0.13335218214299185,0.8470727448062949
331,1.0100076300299385,0.7910317783329502,-0.1491191794972003,0.15440255994780563,0.040139378834421056,0.1098237444901585
332,0.5171874262294124,2.178681857908827,-0.07642985842341689,0.2721937999893288,0.07145053850253866,0.9935080346003196
339,0.6750805484979382,1.0447220959209378,-0.758877046326575,0.35646536127987327,0.5081341095406812,0.3789690422411532
342,0.5234454836243956,1.256436584692422,-0.4416621933626032,0.3837286143297622,0.544635711915421,0.7708375506671414
344,0.9239961046757519,1.3177899006040956,-0.0407436236348899,0.46880208483424973,0.6094476253334362,0.6215905293249376
345,0.17388307434553238,0.20423821665212916,0.02546228356914864,0.03845001985421792,0.101257312134418,0.4535677632548149
346,0.03958738862819367,0.15205951465286457,-0.019654933630390593,0.04524841943169076,0.2247221477897908,0.6125204817144435
352,0.5022823581139609,0.9539032799465083,0.3249668639037151,0.17023079190677837,0.3211200018931168,0.9049563384753052
358,0.636776160223207,0.8331067267673954,0.2773023817612683,0.13460059112864262,0.29019454414842577,0.778806095099403
360,1.7700518613931386,2.0085272548101747,-0.011650836680820531,0.5146124583941944,0.5123448810457016,0.3707488732013032
363,0.07372338241483696,0.22961809304494102,-0.028746568050761027,0.14710869906829735,0.7085283207281629,0.7514057757420529
367,0.7499280136142095,0.8799792082064928,-0.7493286092088453,0.23675258253178122,0.20581769538243425,0.24173401558895785
373,1.0069954346930463,1.4038773288250042,-0.008919894397001773,0.7660874780418098,0.7245340111877083,0.6111428026512391
379,0.6954424759577479,0.9270267587022833,0.04870601430079078,0.940808363448999,0.8210837932287233,0.6296957714571604
384,0.3655484538185225,0.4288185294228981,0.05219520462876089,0.10377702060697064,0.3864549212356397,0.55543896532227
393,0.17901897517684515,0.9717312277592466,0.34006904692633483,0.1530136100930569,0.08109194060418065,0.32033933945937754
398,0.8042630391174421,0.9658266070142995,0.2523620139096181,0.187865711511572,0.3740912912375085,0.6393788151452297
403,0.5365892619153857,2.1239194833619477,-0.15931567864592985,0.5758569543949739,0.5593270637665831,0.9999246267540464
405,0.40954679520780224,0.7591187043947802,0.13830752235567462,0.11888197034100555,0.1677412637068181,0.928880084076432
408,0.1919195554532109,0.47875639952029375,-0.24488014823013765,0.11773000518370812,0.1569417409491935,0.7370469111046294
409,0.5908468632897267,0.5739871149507673,-0.04379563084295589,0.2214345584579755,0.549861705702386,0.27873406074012225
410,0.29435118917455316,0.747937234057559,-0.10902705835342652,0.13776473413435145,0.1401423765901883,0.9138265292324866
418,0.2543726534660545,1.8312889149326002,0.3804917104538388,0.4223855964304295,0.3868732798300738,0.5787001970167585
420,0.8632035118698416,0.8372088657990577,-0.06279424065493801,0.27624920210719045,0.503322552748613,0.24709854022591474
425,1.3792429540268216,1.8927213564005565,-0.2999518854136524,0.3589873604845419,0.3594762309857583,0.4863137661796
426,0.274816657435423,0.45660809680558057,0.039314687448692216,0.07176285948149169,0.05163746918339159,0.8010894010712164
432,1.0908458622656088,1.0017075914541367,-0.0028701476589224613,0.2340857391083977,0.348671739909751,0.2038501390744555
435,0.3880043086225808,0.44784184409401473,-0.0036115451910925253,0.31417474355644043,0.7634955366280346,0.4940725140300226
436,1.0673697453792865,1.3766827898467684,-0.036508267945564506,0.3646952833898189,0.4926835134482287,0.515025083806752
439,1.7744120918219402,2.371260727536276,0.058504216622838064,0.26292303765056846,0.09124920140947167,0.5607367298839415
440,0.25154970634486584,0.7096269643209036,-0.23724407622979987,0.13406405673203667,0.06625570598633015,0.86127103463257
441,0.04739216746585471,0.056491720920982647,0.010300197973666327,0.09722720177490062,0.8238058998348942,0.11759196848502056
443,1.632102769915162,1.5468408705202137,-0.12347587553011538,0.4428665959218426,0.49918607706845736,0.2024564062825628
447,0.10618723669359936,0.12044506998011865,-0.0010585706276568705,0.04879542913668771,0.4741472820757183,0.3028709203543121
448,0.5860844780831854,1.3285244782381525,-0.15666047431574273,0.35972332730218876,0.504113044285307,0.8914080510517592
451,0.48814776145206834,0.4444305263731676,-0.02195423966280897,0.3448412374801357,0.7636676799830363,0.2518163654288932
453,0.4253784075030185,1.837483480107604,0.10926184603437149,0.5633375505016817,0.5624356383954399,0.9432101748513232
457,0.5528072345206945,0.6772100373530711,-0.03266697437331163,0.2140191789189714,0.5038235747793929,0.5021917438579437
458,0.0562557356141049,0.5474097701045194,0.1585157902740925,0.16427091818490316,0.4253136682277718,0.2783148185872058
459,0.26711127545815355,0.7578487175721657,-0.22675165708059805,0.1916476627792091,0.3412712408604935,0.8797357164601921
462,0.5120784542239399,0.6714149299323532,-0.039966686253618953,0.18850546731333506,0.44510170423806894,0.5653411845207044
465,0.5193500362374083,2.254638723058824,0.17449368813167612,0.9461500571053625,0.6625246023487172,0.9327374935501686
467,0.9648064596948982,1.6721080943216298,-0.99418399163352,0.8438260003390162,0.8179181767120555,0.45821874481843894
472,0.5770688932622277,0.5904109489187589,0.03771579788161235,0.19242794681160239,0.520105989011098,0.3699283574658761
474,0.6213988208230893,0.8656306963280883,0.11587079638454159,0.15962272348328452,0.29157680468037933,0.7336262390113484
475,0.12237773658368284,1.8926584761931058,-0.4411561954172499,0.3528684437710199,0.30575191340209107,0.9908881688527468
477,0.3174834458674238,0.5609800256957364,-0.1809259636408314,0.15455049662507053,0.34287263782097904,0.6652296654198709
481,0.11448576625296149,0.14445726604957534,0.018982474288339563,0.07151078953421497,0.6263767843714262,0.3804818336068745
482,0.1673138090173561,0.7001660858164224,0.006453432677390357,0.18450241195236203,0.40747370000619704,0.9184803703974468
484,0.018281643258536533,0.28465436921726417,-0.033424973567344154,0.14025988948448875,0.603141613560669,0.7096996621057748
489,0.11861961548167721,0.3150610474606634,-0.001809604553968391,0.08403290869440601,0.34432125293556126,0.8157476931742451
493,1.731435119637865,1.652779130081573,-0.0007113172082172592,0.2426046810048284,0.14449247430961737,0.21670805861444772
502,0.7110227322380355,1.0449899475777698,-0.24661252086706575,0.20335786560936775,0.21643586606916745,0.5362811256329356
507,1.4106918246794737,1.8607616396462288,0.6544147540803844,0.2575943501927517,0.2756428940991158,0.7912278700889331
511,0.7232710075155352,2.2762443931159146,0.4236357951434655,0.6646961702588265,0.536207933877222,0.9211275258536478
519,0.9435193421940964,1.5352393690763504,0.2718960412781171,0.17588079612310578,0.052068896863788336,0.8824763561613512
521,0.2570168628951077,0.5427804719620422,0.10565147810874718,0.17116946898580757,0.5393090011075408,0.8857374193565459
528,0.4581499202678573,2.162140497041039,-0.0036343454753457946,0.5765817279428774,0.534955316727436,0.9701622576626976
536,0.6775159801717622,2.2588605759080655,-0.1930321766125473,0.7046542482663697,0.6268409633917693,0.9923249185642554
540,1.2292887658254992,1.0463268258092975,0.0025283417549922006,0.3619933978348243,0.5275401037306253,0.14845075136757674
541,0.056698641625482424,0.19571550815052013,0.06792619116629701,0.15816177289406083,0.764061362210585,0.2676583474502865
549,0.42665534627455776,2.2328945389913337,0.320591880731584,0.27869883808922885,0.06117420072162713,0.8061690559905594
566,0.5950582929658795,0.8319113016048677,-0.3731649111243638,0.18086666350844915,0.16299923061357885,0.4197546369144105
570,1.510569610411953,2.322455777484913,0.11456597911729173,0.7976783804046916,0.626699576965052,0.7285583127684985
572,0.9357302333953387,1.9797764557064783,-0.37430732089092095,0.5574534093891073,0.5850516341118436,0.7970429162452125
