,index,ul_lon,ul_lat,ul_z,ur_lon,ur_lat,ur_z,lr_lon,lr_lat,lr_z,ll_lon,ll_lat,ll_z,s_slip_m,d_slip_m,slip_m,s_slip_m_err,d_slip_m_err,slip_m_err,lon_center,lat_center,easting_utm48,northing_utm48,z_center,ul_east,ul_north,ur_east,ur_north,strike,dip,fault_seg,xx_stress,yy_stress,zz_stress,xy_stress,xz_stress,yz_stress,x_pixel,y_pixel,z_pixel,sig_nn,tau_dd,tau_ss,tau_cs
123,2184,104.586,32.01,5.5,104.559,31.985,5.5,104.54799999999999,31.995,8.1,104.575,32.02,8.1,0.0,1.81,1.81,0.14,0.15,0.21,104.567,32.0025,459101.7735983607,3540794.699656018,6.8000000000000025,460899.58189359424,3541618.9985181317,458338.2310630545,3538857.987555085,227.14835475339254,59.77438164809089,bei_b,24.331509529594946,34.235128144303296,34.02749207809587,0.5424445214848231,3.216298432135146,-1.0454416192402232,1303.5321196735545,616.3265569604287,4.9490000000000025,32.92837144105592,-3.5942050091659867,-3.4726321633426362,-14.759274992862146
124,2185,104.559,31.985,5.5,104.531,31.96,5.5,104.521,31.97,8.1,104.54799999999999,31.995,8.1,0.0,4.77,4.77,0.14,0.12,0.18,104.53975,31.9775,456516.10784385295,3538034.236144646,6.8000000000000025,458338.2310630545,3538857.987555085,455681.00282537367,3536098.0243397537,226.08646245027802,60.30676837302643,bei_b,24.198606263806823,33.96287275143364,35.69747054228668,0.24105412773064983,3.201674678391963,-1.5302367523885956,1300.4839585682516,613.0723322048498,4.9490000000000025,33.52205802499322,-4.563447976480043,-3.629174688095331,-14.282628812979361
125,2186,104.531,31.96,5.5,104.50399999999999,31.935,5.5,104.493,31.945,8.1,104.521,31.97,8.1,1.73,5.7,5.96,0.06,0.1,0.12,104.51225,31.9525,453905.4235868575,3535274.529061208,6.8000000000000025,455681.00282537367,3536098.0243397537,453116.86805943114,3533338.313386513,227.1038651355656,60.34215573742527,bei_b,24.234940504040893,33.98595738526984,36.475775035672974,0.2259444387909062,2.9557826168580417,-2.1268618166384345,1297.4063039268794,609.8189991786849,4.9490000000000025,34.08399854163806,-4.931945934988101,-3.884661273615359,-14.17228763215535
126,2187,105.814,32.927,8.1,105.781,32.905,8.1,105.764,32.916,10.3,105.79700000000001,32.939,10.3,0.0,1.0,1.0,0.05,0.0,0.05,105.789,32.92175,573771.0469591108,3642888.267116225,9.2,576104.101758769,3643488.072936557,573036.7870786005,3641025.7447907794,218.756223679274,47.93308988245353,bei_b,18.850699225754962,31.062689691445343,28.2543707909612,-0.005963543677165785,2.0347666103181874,-2.3431665009572917,1438.7121669871658,736.6814949067784,7.348999999999999,28.750204443131977,-2.6060857498872236,-4.797404323564325,-11.790564883465034
127,2188,105.781,32.905,8.1,105.74799999999999,32.882,8.1,105.73100000000001,32.894,10.3,105.764,32.916,10.3,0.0,0.0,0.0,0.11,0.04,0.12,105.756,32.89925,570703.373989013,3640371.249569282,9.2,573036.7870786005,3641025.7447907794,569968.7307819141,3638453.544854645,219.97582737670456,47.79526120441846,bei_b,18.742515890414232,31.278788804328773,28.295405183780968,-0.17587471042421057,2.213385542445795,-2.640174330681175,1435.095782535719,733.7142610427031,7.348999999999999,29.364188549968798,-2.4230950446629382,-4.998491104590672,-12.063668135011376
128,2189,105.74799999999999,32.882,8.1,105.715,32.859,8.1,105.698,32.871,10.3,105.73100000000001,32.894,10.3,0.0,0.0,0.0,0.11,0.0,0.11,105.723,32.8765,567634.3285693045,3637827.5068999063,9.2,569968.7307819141,3638453.544854645,566899.0777850928,3635882.335514994,219.95028713399827,47.18767449705287,bei_b,18.382339584663292,31.614002543794065,28.44287642900446,-0.3052907434974446,2.0022674505654714,-3.1110530411997668,1431.4777801460236,730.7155217612735,7.348999999999999,29.64887597126924,-2.415369958070552,-5.5643776307697514,-11.723329337118088
129,2190,105.715,32.859,8.1,105.682,32.836999999999996,8.1,105.665,32.848,10.3,105.698,32.871,10.3,0.0,0.0,0.0,0.16,0.02,0.16,105.69,32.85375,564563.704347091,3635284.753845048,9.2,566899.0777850928,3635882.335514994,563827.1136405062,3633422.9761884436,218.68013694873676,47.925345540656245,bei_b,18.30016051424395,32.09461291948367,27.573323975271364,-0.12583131005507966,1.5225077880511542,-3.2972115247030014,1427.8579165550573,727.7179491056836,7.348999999999999,28.732639152029442,-2.2026159229414253,-6.103175880188006,-10.751111195792205
130,2191,105.682,32.836999999999996,8.1,105.649,32.814,8.1,105.632,32.825,10.3,105.665,32.848,10.3,0.0,0.01,0.01,0.2,0.05,0.21,105.65700000000001,32.831,561491.5024122462,3632742.9893782283,9.2,563827.1136405062,3633422.9761884436,560754.3056700133,3630853.744220125,219.8996236789093,48.40365731690096,bei_b,18.367907368470746,32.277540483686316,26.590607564181624,-0.01324235920918549,1.5554930453733025,-2.876001065188348,1424.2361930476386,724.7215418658488,7.348999999999999,28.216680462177443,-1.5946124720646964,-5.923009905827781,-10.796099631051757
131,2192,105.649,32.814,8.1,105.616,32.791,8.1,105.59899999999999,32.803000000000004,10.3,105.632,32.825,10.3,0.0,0.31,0.31,0.2,0.14,0.24,105.624,32.80825,558417.7238517016,3630202.2124703117,9.2,560754.3056700133,3630853.744220125,557679.9043205854,3628285.4997462477,219.8741702271579,47.78424256730689,bei_b,18.215125215621622,32.234856716336054,26.42155882160973,-0.18065336771069263,1.645505278033895,-2.469028579341843,1420.612610905116,721.7262988285534,7.348999999999999,28.010744977729434,-1.4039708073950123,-5.696942956922599,-10.939054628660617
132,2193,105.616,32.791,8.1,105.583,32.769,8.1,105.566,32.78,10.3,105.59899999999999,32.803000000000004,10.3,0.0,0.74,0.74,0.18,0.28,0.33,105.591,32.78575,555342.2149438534,3627690.136776495,9.2,557679.9043205854,3628285.4997462477,554603.3001537458,3625829.10010408,218.6043084251939,47.91757162730165,bei_b,18.11966932163886,32.13725968346167,26.349237979577534,-0.33405704385449503,1.4161334337044154,-2.337584178948329,1416.986988909864,718.7648907617454,7.348999999999999,27.553365257370455,-1.477837386755498,-5.759713612272681,-10.585734243901122
133,2194,105.583,32.769,8.1,105.55,32.746,8.1,105.53299999999999,32.758,10.3,105.566,32.78,10.3,0.0,0.94,0.94,0.21,0.29,0.36,105.55799999999999,32.76325,552265.1490454278,3625179.0462433523,9.2,554603.3001537458,3625829.10010408,551525.7503155877,3623262.8268165486,219.82367800080658,47.778777736051644,bei_b,18.09253950679689,31.966204833173812,26.176167073590513,-0.41611625033087035,1.2014317050217709,-2.4041139498226025,1413.3595314267445,715.8046440702797,7.348999999999999,27.538879400080923,-1.2258299871152856,-5.832580680557994,-10.563322895710726
134,2195,105.55,32.746,8.1,105.51700000000001,32.723,8.1,105.5,32.735,10.3,105.53299999999999,32.758,10.3,1.72,0.62,1.83,0.2,0.16,0.26,105.525,32.7405,549186.6645494346,3622641.2254850725,9.2,551525.7503155877,3623262.8268165486,548446.6103931997,3620697.5378973633,219.79831130678798,47.17114288690307,bei_b,18.21374197862254,31.889966140273415,25.462178112253,-0.25234382086058615,0.8822256537635094,-2.637680595361306,1409.7304016029834,712.8128859460394,7.348999999999999,27.0701955773775,-0.8756157326947207,-5.959734052878272,-10.218403135710709
135,2196,105.51700000000001,32.723,8.1,105.484,32.701,8.1,105.46700000000001,32.711999999999996,10.3,105.5,32.735,10.3,3.72,0.0,3.72,0.18,0.0,0.18,105.492,32.717749999999995,546106.6077244052,3620104.388150068,9.2,548446.6103931997,3620697.5378973633,545365.3755675575,3618244.0887354976,218.52873800300526,47.909767760130464,bei_b,18.59130660794879,31.813888516522972,24.30801165122216,0.09811841760531041,1.1861097957086741,-2.437918428870488,1406.0994182093218,709.8222871489756,7.348999999999999,26.36642602257588,-0.5872026320226373,-5.548361968192515,-10.240507312790374
136,2197,105.484,32.701,8.1,105.45100000000001,32.678000000000004,8.1,105.434,32.689,10.3,105.46700000000001,32.711999999999996,10.3,3.84,0.0,3.84,0.13,0.0,0.13,105.459,32.695,543024.9796426005,3617568.533196054,9.2,545365.3755675575,3618244.0887354976,542283.0935885679,3615680.7647704063,219.74799024189832,48.38715439850309,bei_b,18.7451438046363,31.674190606896367,24.129981358817254,0.18096774412151576,2.0483097291355805,-2.0741260021703383,1402.4665825098164,706.8328464503707,7.348999999999999,26.856116964023823,-0.4796236268295573,-4.91680760573147,-11.173524851079076
137,2198,105.45100000000001,32.678000000000004,8.1,105.41799999999999,32.655,8.1,105.40100000000001,32.667,10.3,105.434,32.689,10.3,1.85,0.0,1.85,0.1,0.0,0.1,105.426,32.67225,539941.7813733387,3615033.659578111,9.2,542283.0935885679,3615680.7647704063,539199.2247935443,3613118.422023626,219.72271027230443,47.76768308856512,bei_b,18.71123546853014,31.75843637253472,24.736565481137912,0.06892250912562395,2.6852864996159185,-1.9445749524078848,1398.8318957650517,703.8445626184016,7.348999999999999,27.61016020287402,-0.699531509637584,-4.5910097238796865,-11.922098423863904
138,2199,105.41799999999999,32.655,8.1,105.385,32.633,8.1,105.368,32.644,10.3,105.40100000000001,32.667,10.3,0.66,0.0,0.66,0.09,0.0,0.09,105.393,32.649750000000004,536856.9114263917,3612527.47999368,9.2,539199.2247935443,3613118.422023626,536113.3685938005,3610667.914069057,218.4534255765688,47.90193355755556,bei_b,18.71785424548543,32.08876182215839,25.512096745793194,-0.021756748000538895,2.9738726027775253,-1.9286329502524218,1395.1952383313496,700.8901052919482,7.348999999999999,28.140219354838866,-1.1537260587446516,-4.607995268583465,-12.133899596052554
139,2200,105.385,32.633,8.1,105.352,32.61,8.1,105.335,32.621,10.3,105.368,32.644,10.3,0.89,1.53,1.77,0.08,0.11,0.14,105.36,32.626999999999995,533770.5846489953,3609994.565758289,9.2,536113.3685938005,3610667.914069057,533026.3641214625,3608107.529997066,219.6725603015387,48.378859459388856,bei_b,18.853364826195804,32.510091484875076,26.242382755064526,-0.10090660829468595,3.0848513439384226,-1.7317651919252341,1391.5568634854471,697.9041313152552,7.348999999999999,28.734756252664223,-1.265506518347709,-4.607791629049098,-12.462438695880216
140,2201,105.352,32.61,8.1,105.319,32.586999999999996,8.1,105.302,32.599000000000004,10.3,105.335,32.621,10.3,2.59,1.58,3.03,0.09,0.08,0.12,105.327,32.60425,530682.6908636374,3607462.629712273,9.2,533026.3641214625,3608107.529997066,529937.7760747585,3605548.123969522,219.64736702301332,47.75935965259564,bei_b,19.042235038098116,32.8957867427293,27.124472627703454,-0.30695635347406963,2.9467728435895397,-1.522285320504648,1387.9166413424941,694.9193104956557,7.348999999999999,29.17653651712431,-1.3769325182623957,-4.605043128154442,-12.699429907575436
141,2202,105.319,32.586999999999996,8.1,105.286,32.565,8.1,105.26899999999999,32.576,10.3,105.302,32.599000000000004,10.3,3.19,0.0,3.19,0.08,0.0,0.08,105.294,32.58175,527593.1545500035,3604959.384124614,9.2,529937.7760747585,3605548.123969522,526847.30770683,3603100.547880637,218.37837104022,47.89406863930685,bei_b,19.413066723760544,33.23690456739356,27.74813261740418,-0.41837755949269145,2.588126945605975,-1.3635809722340955,1384.2744828739374,691.9683119669326,7.348999999999999,29.17822869583535,-1.5830267987364328,-4.702071839235043,-12.545540899241104
142,2203,105.286,32.565,8.1,105.25299999999999,32.542,8.1,105.236,32.553000000000004,10.3,105.26899999999999,32.576,10.3,2.49,0.0,2.49,0.08,0.0,0.08,105.261,32.559,524502.1385566484,3602429.4011556576,9.2,526847.30770683,3603100.547880637,523755.5903092424,3600543.0942017473,219.59738807895883,48.37053502369301,bei_b,19.911164568711424,33.38964606649533,28.24761514703378,-0.4280884056758391,2.3537206667585036,-1.1897489246850774,1380.630580056882,688.9857935692603,7.348999999999999,29.438533186644673,-1.5135318299035916,-4.620351535328885,-12.801183372895895
143,2204,105.25299999999999,32.542,8.1,105.22,32.519,8.1,105.20299999999999,32.531,10.3,105.236,32.553000000000004,10.3,3.33,2.27,4.03,0.08,0.05,0.09,105.228,32.53625,521409.5587083945,3599900.39320599,9.2,523755.5903092424,3600543.0942017473,520662.29255242686,3597986.615369703,219.5722814582973,47.75100657567096,bei_b,20.371724019848983,33.44377859254859,28.8055759678172,-0.37427570534862303,2.298881563307009,-1.1429935017665702,1376.9848336598257,686.0044245915656,7.348999999999999,29.781264039221668,-1.6139513632026556,-4.411471483809751,-13.17132086085584
144,2205,105.22,32.519,8.1,105.18700000000001,32.497,8.1,105.17,32.508,10.3,105.20299999999999,32.531,10.3,4.84,4.12,6.35,0.1,0.1,0.14,105.195,32.51375,518315.36535785365,3597400.0721504907,9.2,520662.29255242686,3597986.615369703,517567.221143415,3595541.9617366064,218.30357428824016,47.88617262585647,bei_b,20.669970695319922,33.53312283138848,29.480504444554477,-0.2815236571028436,2.313430311876433,-1.2404028977441215,1373.3371851550014,683.0568737030353,7.348999999999999,30.073489931891565,-2.0482089202402083,-4.380817164282752,-13.20811227928689
145,2206,105.18700000000001,32.497,8.1,105.154,32.474000000000004,8.1,105.137,32.485,10.3,105.17,32.508,10.3,4.98,4.35,6.61,0.11,0.15,0.19,105.162,32.491,515219.6695489179,3594873.0109259137,9.2,517567.221143415,3595541.9617366064,514470.8003092604,3592987.4288804573,219.52247347354276,48.362180710236245,bei_b,20.902736053881334,33.77113771234151,29.925011077962118,-0.050086114220147186,2.2189786175724526,-1.3753021265398269,1369.6877654486084,680.0777996591278,7.348999999999999,30.393040442711786,-2.1707919181566853,-4.494773673325709,-13.24429865451815
146,2207,105.154,32.474000000000004,8.1,105.12100000000001,32.451,8.1,105.104,32.463,10.3,105.137,32.485,10.3,4.68,3.34,5.75,0.1,0.21,0.23,105.129,32.46825,512122.4130116997,3592346.9215272693,9.2,514470.8003092604,3592987.4288804573,511372.802304469,3590433.8676499375,219.49745347735038,47.74262347650823,bei_b,21.201567449345653,34.06337806778446,30.254194085320393,0.24048958754237723,2.2584283721322413,-1.2189217509580026,1366.0365058480847,677.0998712706496,7.348999999999999,30.522700442748597,-2.274053370454295,-4.304750175180596,-13.445130479032375
147,2208,105.12100000000001,32.451,8.1,105.088,32.429,8.1,105.071,32.44,10.3,105.104,32.463,10.3,4.22,1.76,4.57,0.09,0.22,0.24,105.096,32.44575,509023.5718749051,3589849.515470208,9.2,511372.802304469,3590433.8676499375,508273.1369026309,3587992.126994745,218.2290352150174,47.878245138865935,bei_b,21.70289781496936,34.3738313763577,30.552180971959423,0.48827579439251617,2.380951103447524,-0.9680800288066592,1362.383378212302,674.1557567833033,7.348999999999999,30.54884450978757,-2.472411739301295,-4.005570950388696,-13.622139994650956
148,2209,105.088,32.429,8.1,105.055,32.406,8.1,105.038,32.417,10.3,105.071,32.44,10.3,3.14,0.68,3.21,0.08,0.14,0.16,105.06299999999999,32.423,505923.2055714705,3587325.366398419,9.2,508273.1369026309,3587992.126994745,505172.0220411466,3585440.5053209458,219.44781638449214,48.35379613853353,bei_b,22.18555651252484,34.71588998937228,31.219266217269695,0.571320596676502,2.9731134528729886,-0.362768943785367,1358.7284526049052,671.1801157859318,7.348999999999999,31.195510963506358,-2.5474684411340958,-3.4426798356947703,-14.434592495927237
149,2210,105.055,32.406,8.1,105.022,32.383,8.1,105.005,32.395,10.3,105.038,32.417,10.3,1.61,0.2,1.62,0.14,0.03,0.14,105.03,32.40025,502821.2816399233,3584802.185936028,9.2,505172.0220411466,3585440.5053209458,502069.33317106287,3582889.852028043,219.42288297946544,47.7342099747692,bei_b,22.59508024885737,34.866640801373194,32.92263484598089,0.3697767209449119,3.391568890994385,0.12442073471006344,1355.0716907580709,668.2056166521165,7.348999999999999,32.3076335059963,-3.099844435145462,-2.8887568674363404,-15.14736972868566
150,2211,105.022,32.383,8.1,104.98899999999999,32.361,8.1,104.97200000000001,32.372,10.3,105.005,32.395,10.3,3.81,0.0,3.81,0.16,0.0,0.16,104.997,32.37775,499717.8018883701,3582307.6852748813,9.2,502069.33317106287,3582889.852028043,498965.0827457868,3580451.014805197,218.15475371493167,47.87028580081894,bei_b,23.005104938152904,34.96516259521577,34.98775971300397,0.053526243163303795,3.6081091070144344,0.1482096716359437,1351.4130948033207,665.2649272458375,7.348999999999999,33.61107436011362,-3.9908846181188062,-2.726109964799697,-15.333546688722038
151,2212,104.98899999999999,32.361,8.1,104.956,32.338,8.1,104.939,32.349000000000004,10.3,104.97200000000001,32.372,10.3,6.1,0.0,6.1,0.16,0.0,0.16,104.964,32.355000000000004,496612.7743322067,3579786.438695047,9.2,498965.0827457868,3580451.014805197,495859.28318673343,3577902.294603633,219.3734167110357,48.345380929473976,bei_b,23.19344541789576,35.09483305164942,37.13267163905832,-0.29419885788975164,3.536004700616857,-0.23431659189430615,1347.752674189756,662.2927079061456,7.348999999999999,35.048286167146145,-4.736234774244625,-3.0330744366612716,-15.404786392610482
152,2213,104.956,32.338,8.1,104.92200000000001,32.315,8.1,104.906,32.327,10.3,104.939,32.349000000000004,10.3,7.61,0.0,7.61,0.15,0.0,0.15,104.93075,32.33225,493482.6639276478,3577266.172666605,9.2,495859.28318673343,3577902.294603633,492657.7817264152,3575354.60757916,218.512030916698,48.240370294855786,bei_b,23.237354541386367,35.21822035900118,39.05231975446634,-0.6359806501595121,2.8726511252813074,-1.0870883246917336,1344.0626841847265,659.3216445080557,7.348999999999999,36.087995688264584,-5.571347294520995,-3.83616107889236,-14.888476124065459
153,2214,104.92200000000001,32.315,8.1,104.889,32.293,8.1,104.87299999999999,32.304,10.3,104.906,32.327,10.3,7.0,0.0,7.0,0.13,0.0,0.13,104.8975,32.30975,490351.0147051432,3574774.5974453944,9.2,492657.7817264152,3575354.60757916,489548.932383755,3572918.693122593,218.08019526985692,48.70579543299409,bei_b,23.411919118008775,35.560743176415194,39.603170102449226,-0.7310980705535561,1.7182526438905754,-2.3970620951266337,1340.3708801149824,656.3844038121188,7.348999999999999,36.28001283398396,-5.749810253514833,-5.108610078536165,-14.076569935840395
154,2215,104.889,32.293,8.1,104.85600000000001,32.27,8.1,104.84,32.281,10.3,104.87299999999999,32.304,10.3,5.53,0.0,5.53,0.11,0.0,0.11,104.8645,32.287,487241.3232754779,3572256.25809524,9.2,489548.932383755,3572918.693122593,486438.43356022617,3570372.893537328,219.29874027122588,49.21691043307828,bei_b,23.739320104339477,36.11230689400214,38.28455297929389,-0.39128982136366736,0.5704316662896525,-3.4437469819207402,1336.704961405701,653.4156117152634,7.348999999999999,35.605106100378535,-4.93403259701843,-6.155204011824599,-13.474387339346531
155,2216,104.85600000000001,32.27,8.1,104.823,32.247,8.1,104.807,32.259,10.3,104.84,32.281,10.3,4.82,0.0,4.82,0.2,0.0,0.2,104.8315,32.26425,484130.0803392029,3569738.8808413744,9.2,486438.43356022617,3570372.893537328,483326.3669739053,3567828.055751201,219.27398028699463,48.58042450562353,bei_b,24.226157924010018,36.47093093858807,35.82189095680083,0.25819360636241584,0.1157343004030167,-3.5247335189201054,1333.0372136734322,650.4479538038609,7.348999999999999,34.22097156834202,-3.7332257071642063,-6.217923835805938,-13.280028149173901
156,2217,104.82,32.244,8.1,104.792,32.219,8.1,104.77799999999999,32.232,10.3,104.805,32.257,10.3,5.03,0.0,5.03,0.24,0.0,0.24,104.79875,32.238,481040.1117436343,3566834.4560895213,9.2,483043.2052201376,3567495.984536375,480400.1113830198,3564729.5788303944,226.30585578186782,47.974745873516824,bei_b,24.70033491457995,36.16855450590829,33.720618711080654,0.7916316463726982,0.6819284759695285,-2.6611242744006085,1329.3945456011193,647.024017610081,7.348999999999999,33.99729298789123,-2.1458357716461176,-5.18255438121632,-14.789144020634339
157,2218,104.792,32.219,8.1,104.765,32.194,8.1,104.751,32.207,10.3,104.77799999999999,32.232,10.3,4.95,0.0,4.95,0.19,0.0,0.19,104.7715,32.213,478466.973307276,3564068.4222286576,9.2,480400.1113830198,3564729.5788303944,477849.8314335079,3561963.6608558632,227.3227839833854,48.504724487409646,bei_b,24.77399307770065,35.52926035224724,33.39507947597555,0.7928646518729785,1.5928779259964652,-2.021710566835992,1326.361152562366,643.7632261423764,7.348999999999999,33.923357908947914,-2.0987860390883455,-4.194878189364074,-15.663395824429362
158,2219,104.765,32.194,8.1,104.738,32.169000000000004,8.1,104.723,32.181999999999995,10.3,104.751,32.207,10.3,5.43,0.0,5.43,0.15,0.05,0.16,104.74425,32.187999999999995,475892.4316843711,3561303.0458121155,9.2,477849.8314335079,3561963.6608558632,475298.1620175239,3559198.388133757,227.30056859862802,47.99733332540538,bei_b,24.682076609990844,35.09798468993574,33.72736393357543,0.5779881217818613,2.20484170581594,-1.8921639454723667,1323.3261053505448,640.5032097153776,7.348999999999999,34.39090545056747,-2.2882988889874767,-3.6664354779761172,-16.31261535336833
159,2220,104.738,32.169000000000004,8.1,104.71,32.144,8.1,104.696,32.157,10.3,104.723,32.181999999999995,10.3,5.28,0.0,5.28,0.2,0.0,0.2,104.71675,32.163000000000004,473292.9159863357,3558538.3880140423,9.2,475298.1620175239,3559198.388133757,472650.79638151213,3556434.013375362,226.2386190011731,47.962506892983036,bei_b,24.505159035606933,34.95216348216589,34.256907299577605,0.31874727031953326,2.442452342095343,-2.0065444036219486,1320.2616169766852,637.2440404453869,7.348999999999999,34.82969585391411,-2.6220976013010038,-3.6342513652599937,-16.416391532078052
160,2221,104.71,32.144,8.1,104.68299999999999,32.119,8.1,104.669,32.132,10.3,104.696,32.157,10.3,3.12,0.0,3.12,0.13,0.0,0.13,104.68949999999998,32.138000000000005,470715.5651354394,3555774.32992581,9.2,472650.79638151213,3556434.013375362,470096.32578972814,3553670.052228275,227.25568802489133,48.49208440055705,bei_b,24.471796399963818,35.036513597273384,34.41510990938337,0.2365414333044294,2.1743954216758024,-2.247891610794764,1317.2232580531759,633.9855781547144,7.348999999999999,35.00547652125952,-2.6041939174086224,-3.910295121733455,-16.30517630371927
161,2222,104.68299999999999,32.119,8.1,104.656,32.094,8.1,104.641,32.107,10.3,104.669,32.132,10.3,1.13,0.0,1.13,0.0,0.0,0.0,104.66225,32.113,468136.8147019631,3553010.926772067,9.2,470096.32578972814,3553670.052228275,467540.46932164964,3550906.733849817,227.23355507969825,47.98466946276169,bei_b,24.738671770801318,35.13592416062575,33.99845866780377,0.3463135740908436,2.01503617997199,-2.3407023916246406,1314.183249205203,630.7278879459841,7.348999999999999,34.85949886676619,-2.3109057041173386,-3.944381406623167,-16.344219269328153
162,2223,104.656,32.094,8.1,104.62899999999999,32.069,8.1,104.61399999999999,32.082,10.3,104.641,32.107,10.3,0.28,0.0,0.28,0.0,0.0,0.0,104.635,32.088,465556.6658833226,3550248.177712935,9.2,467540.46932164964,3550906.733849817,464983.2281680735,3548144.0574138137,227.2114494930257,47.485077226384966,bei_b,25.05674497093015,35.22556358597145,33.403138303081406,0.5299460758609262,2.21937279273435,-2.2058499821130084,1311.1415918443622,627.4709688290891,7.348999999999999,34.67145401579497,-1.9636005022351917,-3.6786343176975436,-16.632971046648315
163,2224,104.62899999999999,32.069,8.1,104.602,32.044000000000004,8.1,104.587,32.056999999999995,10.3,104.61399999999999,32.082,10.3,0.0,0.0,0.0,0.0,0.0,0.0,104.60799999999999,32.062999999999995,462998.7177939591,3547485.996171608,9.2,464983.2281680735,3548144.0574138137,462424.6035182427,3545382.0220916686,227.18937126536676,47.480850972017144,bei_b,25.381749018040054,35.064367525873124,33.36275677448237,0.6192615202778904,2.7015237291443452,-1.743280560018973,1308.1261062342105,624.2147187413198,7.348999999999999,34.62560204922769,-1.9568105666156548,-3.0539809345000553,-17.1482539603883
164,2225,104.602,32.044000000000004,8.1,104.574,32.019,8.1,104.56,32.032,10.3,104.587,32.056999999999995,10.3,0.0,0.0,0.0,0.0,0.0,0.0,104.58075,32.038000000000004,460415.7822427521,3544724.546852872,9.2,462424.6035182427,3545382.0220916686,459770.15954951773,3542620.998901966,226.1274653043569,47.94211511577794,bei_b,25.691268121334556,34.74537408660508,34.03707225352812,0.514590510311592,3.2679767711599323,-1.6267202485345849,1305.0811636808403,620.9593318480365,7.348999999999999,35.16614269644844,-2.4188807564591226,-2.5507276941714405,-17.584405275736817
165,2226,104.574,32.019,8.1,104.54700000000001,31.994,8.1,104.53200000000001,32.007,10.3,104.56,32.032,10.3,0.0,1.27,1.27,0.0,0.13,0.13,104.55325,32.013000000000005,457807.84106663783,3541963.8466674783,9.2,459770.15954951773,3542620.998901966,457208.7456818213,3539860.2667405764,227.14476685145848,47.967790058841935,bei_b,25.765656925560105,34.662507914201214,34.97084970570327,0.3192170211420406,3.7061348452545606,-1.72990224582139,1302.0067427723802,617.7048280847998,7.348999999999999,36.12301943809624,-2.7502769113591388,-2.281335733251236,-18.10050565623529
166,2227,104.54700000000001,31.994,8.1,104.52,31.969,8.1,104.505,31.982,10.3,104.53200000000001,32.007,10.3,0.0,3.4,3.4,0.0,0.15,0.15,104.52600000000001,31.988000000000003,455222.11064954655,3539203.7055387665,9.2,457208.7456818213,3539860.2667405764,454645.9518844019,3537100.1731725615,227.12277107172338,47.46817180121121,bei_b,25.722112111663648,34.57795639826048,36.03580020455025,0.10125073254187748,3.7202718257514547,-2.0940471843661483,1298.9585054383647,614.4509833761331,7.348999999999999,37.013707989116426,-3.1688418992325147,-2.379759428494589,-18.245294826912232
167,2228,104.52,31.969,8.1,104.493,31.94400000000001,8.1,104.478,31.956999999999997,10.3,104.505,31.982,10.3,1.18,3.72,3.9,0.0,0.16,0.16,104.499,31.963,452658.6115246499,3536444.104886996,9.2,454645.9518844019,3537100.1731725615,452081.7793402521,3534340.7173596113,227.10080265328415,47.46394708546185,bei_b,25.73338317142616,34.625852242137476,36.67829446373662,0.04523485142005088,3.4782903828207496,-2.640567112371982,1295.9364758847137,611.1977758189578,7.348999999999999,37.588368906697255,-3.4670793378780616,-2.7624296222606564,-18.12000244567333
168,2229,105.8,32.941,10.3,105.76700000000001,32.919000000000004,10.3,105.74799999999999,32.931999999999995,12.2,105.781,32.955,12.2,0.52,0.77,0.92,0.0,0.15,0.15,105.774,32.93675,572356.307529334,3644540.814505787,11.25,574783.3677945451,3645030.13809851,571716.2263460917,3642568.212772728,218.75322731867604,39.86343175426804,bei_b,20.00370814383576,31.28253390019539,29.305114076489783,-0.2501654700201028,2.46441440382388,-2.498562384751862,1437.044374583424,738.629631733339,9.399000000000001,30.829807333924087,-1.66001073809291,-3.875258577598019,-14.28204940668703
169,2230,105.76700000000001,32.919000000000004,10.3,105.734,32.896,10.3,105.715,32.909,12.2,105.74799999999999,32.931999999999995,12.2,0.22,0.0,0.22,0.0,0.03,0.03,105.741,32.913999999999994,569289.0068092748,3641996.512909949,11.25,571716.2263460917,3642568.212772728,568648.3283038202,3639996.4154664087,219.97286661882262,40.27521340862321,bei_b,19.822439255791355,31.49147995041326,29.548255339461814,-0.4186642475366178,2.558251143754157,-2.890748513647957,1433.428428965994,735.6302335508503,9.399000000000001,31.43443660842022,-1.591540894493452,-4.197391562336847,-14.37166448828501
170,2231,105.734,32.896,10.3,105.70100000000001,32.873000000000005,10.3,105.682,32.887,12.2,105.715,32.909,12.2,0.25,0.0,0.25,0.0,0.0,0.0,105.708,32.89125,566220.1255983507,3639453.201842125,11.25,568648.3283038202,3639996.4154664087,565578.8329931761,3637425.6086537577,219.94732029411875,39.739886123579566,bei_b,19.58270744665571,31.787766211769856,29.607303703854782,-0.48038653184729185,2.337888933287185,-3.331971940405582,1429.810620156938,732.6320030710945,9.399000000000001,31.62561174985936,-1.5040871657645667,-4.704660564955846,-14.036125282835535
