,index,ul_lon,ul_lat,ul_z,ur_lon,ur_lat,ur_z,lr_lon,lr_lat,lr_z,ll_lon,ll_lat,ll_z,s_slip_m,d_slip_m,slip_m,s_slip_m_err,d_slip_m_err,slip_m_err,lon_center,lat_center,easting_utm48,northing_utm48,z_center,ul_east,ul_north,ur_east,ur_north,strike,dip,fault_seg,xx_stress,yy_stress,zz_stress,xy_stress,xz_stress,yz_stress,x_pixel,y_pixel,z_pixel,sig_nn,tau_dd,tau_ss,tau_cs
220,4027,103.38799999999999,30.854,6.5,103.36,30.826999999999998,6.5,103.34299999999999,30.843000000000004,8.2,103.37100000000001,30.87,8.2,0.0,0.24,0.24,,,,103.3655,30.8485,343704.4516742999,3413955.4644560837,7.35,345865.0369726877,3414533.8356530033,343143.4808757449,3411580.0269607813,227.34340399874242,35.37777542788545,peng_b,39.80615773154877,38.22016843611153,43.02363802596943,0.939888949778865,8.30934939695243,-3.4276355371425677,1167.493798505488,466.7997193601973,5.499,49.0393435141848,0.3206599660324283,3.5019615154100965,-25.90699449088386
221,4028,103.36,30.826999999999998,6.5,103.33200000000001,30.8,6.5,103.314,30.816999999999997,8.2,103.34299999999999,30.843000000000004,8.2,0.0,0.64,0.64,,,,103.33724999999998,30.82175,340958.6286929051,3411030.244513478,7.35,343143.4808757449,3411580.0269607813,340420.44091190345,3408626.861253262,227.32162428547997,34.56946534010757,peng_b,41.320315799528245,38.45336372550089,45.385301128437504,1.183702625484354,9.327638055527288,-3.728568541829523,1164.2568330162935,463.3512683614706,5.499,51.66786714907256,0.05331570457635948,4.321708418216732,-26.67868301329241
222,4029,103.33200000000001,30.8,6.5,103.304,30.773000000000003,6.5,103.286,30.79,8.2,103.314,30.816999999999997,8.2,0.0,1.14,1.14,,,,103.309,30.795,338211.32188935275,3408105.6787681337,7.35,340420.44091190345,3408626.861253262,337695.91845977923,3405674.3374259165,227.29987548498198,33.792701606584956,peng_b,42.51225715495441,38.961640787335526,47.82892038208825,1.0386050115102083,10.372994110061963,-4.33048486173741,1161.0181182952115,459.90358857559045,5.499,54.715924169191496,0.07342580496415607,4.832628819765036,-27.99636790689037
223,4030,103.304,30.773000000000003,6.5,103.27600000000001,30.747,6.5,103.258,30.763,8.2,103.286,30.79,8.2,0.0,1.25,1.25,,,,103.281,30.76825,335486.46182373376,3405181.398700658,7.35,337695.91845977923,3405674.3374259165,334971.6205394237,3402833.299268017,226.20167803883743,34.139783288398,peng_b,43.37900857248502,39.50698713728312,49.532158872810676,0.5884001881421467,10.979649269173475,-4.900849590745899,1157.805865336788,456.4562455664834,5.499,57.1195626738684,0.05320971105066974,4.823470921384828,-29.44797320265349
224,4031,103.27600000000001,30.747,6.5,103.24799999999999,30.72,6.5,103.23,30.737,8.2,103.258,30.763,8.2,0.0,0.0,0.0,,,,103.253,30.74175,332760.5662699725,3402285.470314566,7.35,334971.6205394237,3402833.299268017,332244.16359094344,3399882.056247155,227.25674295816083,34.17345802210972,peng_b,44.38381836458897,39.503435166045236,52.511333936149356,0.01030014282707617,11.775883168733605,-5.007486642639384,1154.5923916735328,453.04232547459264,5.499,59.95980108416123,-0.6989553319874258,5.709145396263269,-30.224108774649455
225,4032,104.49,31.936,8.2,104.462,31.91,8.2,104.444,31.926,9.8,104.47200000000001,31.95300000000001,9.8,0.0,0.0,0.0,,,,104.46700000000001,31.93125,449617.44913037634,3532939.2631516745,9.0,451794.0604596302,3533455.3019878133,449133.11656372953,3530586.1807654207,227.15586117225604,32.72369338587391,peng_b,25.718812790305734,34.883067818605646,36.66553536617007,0.2603231515686352,2.7699925886522916,-3.513607164630803,1292.3513439282829,607.0660266788291,7.149,38.88694299616868,-1.002758619401769,-2.782046735039332,-20.37491895566594
226,4033,104.462,31.91,8.2,104.434,31.88300000000001,8.2,104.416,31.9,9.8,104.444,31.926,9.8,0.0,0.0,0.0,,,,104.439,31.904750000000003,446955.46808875096,3530015.278533316,9.0,449133.11656372953,3530586.1807654207,446470.1102905452,3527606.9006055687,228.20831199386916,32.762731265240625,peng_b,26.079508211485884,35.43279418412234,35.193593512428606,0.8052616183785232,2.572034815284258,-3.686948365020892,1289.213217099636,603.6190319655161,7.149,37.87471415431558,-0.2967206399888802,-3.017284798086812,-19.692989002945943
227,4034,104.434,31.88300000000001,8.2,104.406,31.855999999999998,8.2,104.38799999999999,31.873,9.8,104.416,31.9,9.8,0.0,0.0,0.0,,,,104.411,31.878,444291.82480561634,3527064.26671968,9.0,446470.1102905452,3527606.9006055687,443805.5650142258,3524628.3038164508,228.18533257645703,32.37733583020019,peng_b,26.456022693731384,35.652486354503,33.995912771211316,1.1795172206484932,2.991390507693497,-3.07308718128017,1286.073130706065,600.1401757305471,7.149,36.838125683788995,0.1977111806981524,-2.3646753144096904,-19.729949146448153
228,4035,104.406,31.855999999999998,8.2,104.37799999999999,31.829,8.2,104.36,31.846,9.8,104.38799999999999,31.873,9.8,0.0,0.0,0.0,,,,104.383,31.85100000000001,441626.49956399563,3524086.2268990288,9.0,443805.5650142258,3524628.3038164508,441139.48218337115,3521650.3894097256,228.1623840220224,32.37304743939601,peng_b,26.75245805582455,35.651277272679245,33.652281690049946,1.4301466467506063,3.7795083477618365,-2.0912737388088534,1282.931061503839,596.6294570169912,7.149,36.372040374725145,0.21102019039440023,-1.2520938516655242,-20.553472857782193
229,4036,104.37799999999999,31.829,8.2,104.35,31.803,8.2,104.33200000000001,31.82,9.8,104.36,31.846,9.8,0.0,0.0,0.0,,,,104.355,31.8245,438959.96621865133,3521164.2901340784,9.0,441139.48218337115,3521650.3894097256,438472.52594854095,3518783.9985955833,227.06417841982685,32.31911623813904,peng_b,27.034464333299066,35.18595983000626,35.12000317927012,1.4361732920413084,4.4339060514723,-1.0976715972161926,1279.7875681056303,593.1848764545007,7.149,37.10365949718957,-0.6883893353772033,-0.11727697668993464,-21.563887910642286
230,4037,104.35,31.803,8.2,104.322,31.776,8.2,104.304,31.79300000000001,9.8,104.33200000000001,31.82,9.8,0.0,0.0,0.0,,,,104.327,31.798000000000002,436291.9252595965,3518243.033987272,9.0,438472.52594854095,3518783.9985955833,435803.40037049656,3515807.445793645,228.11688025224274,32.36462908325082,peng_b,27.698606343479383,34.61719706361972,37.05249515201941,1.4665118513563318,4.759205762316861,-1.0771457328573233,1276.64229742841,589.7410982516153,7.149,38.65171874659515,-1.4558375606896536,0.45937036589246283,-21.6644389198698
231,4038,104.322,31.776,8.2,104.294,31.749000000000002,8.2,104.27600000000001,31.766,9.8,104.304,31.79300000000001,9.8,0.0,0.0,0.0,,,,104.299,31.771,433622.0210277918,3515267.0363893905,9.0,435803.40037049656,3515807.445793645,433132.7415295847,3512831.5724039287,228.09402356216995,32.36034419990273,peng_b,28.474391107068513,34.34871180119922,38.754505041935246,1.540176357386967,5.345768868743406,-1.5019273068281593,1273.4948301967765,586.2327870510971,7.149,40.542225173323075,-1.8669802496254304,0.8615170805275287,-22.269167082519893
232,4039,104.294,31.749000000000002,8.2,104.266,31.72300000000001,8.2,104.24799999999999,31.739,9.8,104.27600000000001,31.766,9.8,0.0,0.0,0.0,,,,104.271,31.74425,430950.76948298974,3512319.4281156966,9.0,433132.7415295847,3512831.5724039287,430461.29753243545,3509967.2191360365,226.9958130194901,32.69482553336395,peng_b,29.356809983333736,34.31583208248858,40.31911443488152,1.6380446041561476,5.853943006334396,-2.385705160497811,1270.3457746596678,582.7579431437289,7.149,42.63379247975249,-2.1311698431857744,0.8356746840137994,-23.291119075981385
233,4040,104.266,31.72300000000001,8.2,104.23700000000001,31.695999999999998,8.2,104.22,31.713,9.8,104.24799999999999,31.739,9.8,0.0,0.0,0.0,,,,104.24275,31.71775,428254.5061868104,3509400.3726257086,9.0,430461.29753243545,3509967.2191360365,427692.8349320304,3506993.3641151744,227.04849416009532,33.061947714996926,peng_b,30.470338190049056,34.72073871788902,41.06089666410244,1.8434122980719314,6.763914928979251,-3.355690379947902,1267.167233545164,579.3167592268637,7.149,44.499719849955454,-1.782113034882041,1.0045519150303992,-24.654092088029213
234,4041,104.23700000000001,31.695999999999998,8.2,104.21,31.669,8.2,104.19200000000001,31.686,9.8,104.22,31.713,9.8,0.0,0.0,0.0,,,,104.21475,31.690999999999995,425580.22130221524,3506454.1248208582,9.0,427692.8349320304,3506993.3641151744,425112.3822449065,3504018.860125454,229.0575870393787,32.77728686362393,peng_b,31.26613046479249,35.526625672998655,41.721047793968054,1.8473560093707109,7.9761948617003435,-4.1065354173634665,1264.0146020979205,575.8435191339895,7.149,46.415443647433065,-1.0381275280143916,1.5202324083813235,-26.00839266213758
235,4042,104.21,31.669,8.2,104.181,31.643,8.2,104.164,31.659000000000002,9.8,104.19200000000001,31.686,9.8,0.0,0.0,0.0,,,,104.18675,31.66425000000001,422904.42179700546,3503508.552765152,9.0,425112.3822449065,3504018.860125454,422341.6389242085,3501157.2462816485,225.92431030793753,33.01316793012677,peng_b,31.95752449003176,36.34999686231541,42.673341650103744,1.76390502115346,8.992415303974967,-4.300499353920323,1260.860185111445,572.371075660808,7.149,48.18069398641393,-0.8684541344070853,1.6818571691354105,-27.015572996070212
236,4043,104.181,31.643,8.2,104.15299999999999,31.616,8.2,104.13600000000001,31.63300000000001,9.8,104.164,31.659000000000002,9.8,0.0,0.0,0.0,,,,104.1585,31.63775,420203.61514228,3500591.5484728706,9.0,422341.6389242085,3501157.2462816485,419663.36317711,3498184.7786481124,227.98027138435,33.47754076615121,peng_b,32.86161580338122,36.89724497569667,44.171680371726694,1.5512400169765779,9.782335350676208,-4.611585347710947,1257.6762879725648,568.9323098372547,7.149,50.116819411067596,-0.9843961172341498,2.291081784369066,-27.576481521080947
237,4044,104.15299999999999,31.616,8.2,104.125,31.589000000000002,8.2,104.10799999999999,31.605999999999998,9.8,104.13600000000001,31.63300000000001,9.8,0.0,0.0,0.0,,,,104.1305,31.611,417524.7906738968,3497647.3308782508,9.0,419663.36317711,3498184.7786481124,416983.5627109001,3495212.9843822108,227.957598851043,33.0766495953481,peng_b,33.830941586130585,37.57787640332013,45.71359058454942,1.370342548429989,10.668049229435276,-4.951331491250017,1254.5183049508914,565.4614630962087,7.149,52.28130689984227,-0.7374496260518733,2.76614283182667,-28.50602705677202
