,lat,lon,x,y,z,slip,rake,easting_utm48,northing_utm48,depth_km,strike,dip,strike_slip,dip_slip,segment,xx_stress,yy_stress,zz_stress,xy_stress,xz_stress,yz_stress,x_pixel,y_pixel,z_pixel,sig_nn,tau_dd,tau_ss,tau_cs
208,32.806,105.599,224.186,214.615,11.81,0.0,130.0,556078.6468831663,3629939.244243485,12.34,230.0,70.0,0.0,0.0,beichuan,19.737671690949618,32.30154239934099,27.61833437891997,-0.4554963208751353,2.058989415596855,-3.1856881590687287,1417.855145666089,721.4162937478322,10.489,29.985337303476093,-2.902352987626432,-5.899982239340369,-11.41598806699935
209,32.748000000000005,105.517,216.546,208.161,11.81,0.933,147.5,548433.0868674419,3623468.970145185,12.34,230.0,70.0,0.7868842189434223,0.5013005345875865,beichuan,19.857263556102133,32.288392430811165,26.51383599244017,-0.3300564129629977,1.7131607153222244,-3.1431939675401726,1408.842032262874,713.7886884346935,10.489,29.620057986891318,-2.378452406686879,-5.940296101702344,-11.373272909803593
210,32.691,105.436,208.989,201.724,11.81,0.933,173.3,540870.8485313772,3617116.013288554,12.34,230.0,70.0,0.9266282160194076,0.1088537977136778,beichuan,20.28036355006897,32.25491725379672,25.854293192380254,0.04628010184676066,2.8033484431408566,-2.477225195138568,1399.9271442017111,706.2993847765201,10.489,29.47517408469449,-2.381729373349587,-5.358401209574403,-11.821223625744903
211,32.633,105.354,201.329,195.282,11.81,2.8,172.5,533205.5226250003,3610657.8014366324,12.34,230.0,70.0,2.7760456118466688,0.3654733382161443,beichuan,20.400800139643138,32.62315404051267,27.47813701558428,-0.09568436418812924,3.506214842875183,-2.0631434671234863,1390.8907294034907,698.6859992712548,10.489,30.10984602811432,-2.876347300435337,-5.174708048223071,-12.14552104358925
212,32.575,105.273,193.753,188.856,11.81,4.667,176.7,525624.1281225466,3604205.87367026,12.34,230.0,70.0,4.65926125813767,0.2686513138203009,beichuan,21.047881816269783,33.14118527652371,29.081510483387,-0.39575085913455643,3.2830951077602086,-1.8914587276463026,1381.953258732331,691.0800218794006,10.489,30.886135435425636,-2.90244453783696,-5.086745416833367,-12.675132513836399
213,32.517,105.191,186.073,182.426,11.81,3.267,155.0,517939.019395445,3597759.6601755526,12.34,230.0,70.0,2.9609075402487357,1.380693861106865,beichuan,21.948103476062357,33.54136163666558,30.2218376668114,-0.3544686242031424,3.1323543710000266,-1.9703323259079575,1372.8935225807681,683.4807808650553,10.489,31.49598717579993,-3.0590482129090466,-4.918941117088956,-13.105031759202484
214,32.459,105.11,178.477,176.013,11.81,1.867,130.0,510337.996967363,3591319.5535832965,12.34,230.0,70.0,1.2000844672847688,1.4302049753031318,beichuan,22.73020784409853,34.22387221627321,30.996971511674044,0.06251638779762315,3.264822467752454,-1.7390651751816166,1363.932913157288,675.8887390884665,10.489,31.803911412213996,-3.1370865391288447,-4.8553499353334395,-13.301712371033789
215,32.401,105.028,170.778,169.59400000000005,11.81,0.0,130.0,502633.17442041216,3584885.272045102,12.34,230.0,70.0,0.0,0.0,beichuan,23.525203770854464,34.70182308855438,33.39686075272459,0.0008046773600879362,4.085853902368932,-0.8465362526323286,1354.849936995373,668.303564287316,10.489,32.575768849114766,-3.5736736681708514,-4.287249110086096,-13.96409513096814
216,32.343,104.947,163.16299999999995,163.19299999999996,11.81,0.467,174.2,495012.5925508893,3578456.92034999,12.34,230.0,70.0,0.4646092910230441,0.047193290784435966,beichuan,23.794738743360647,34.77675134568909,37.4775557296589,-0.5673835447084162,3.7030898972712123,-1.461078594361791,1345.8662695534554,660.7253799941273,10.489,33.82883848917549,-4.82757591048215,-4.339878381401977,-13.805767563537994
217,32.285,104.865,155.444,156.786,11.81,0.933,161.7,487288.124285835,3572034.5035248687,12.34,230.0,70.0,0.8858139706398962,0.292954961417589,beichuan,24.332500259848263,35.42850191767392,37.65493588062876,-0.39227754083228483,1.6341478723116616,-3.4227319411209667,1336.7601336642233,653.1541921349672,10.489,34.342325372469574,-4.878066411186488,-5.39452564687825,-13.33240141991137
218,32.931,105.753,238.495,228.566,15.56,0.0,161.7,570397.6596656872,3643889.12819352,16.09,230.0,70.0,0.0,0.0,beichuan,21.551086122329853,31.28107855652685,29.98882984348451,-0.6808156463640886,2.8706609560480563,-3.024024396489045,1434.7353854085686,737.8613789665428,14.239,30.847161003301498,-3.8493553856286873,-4.303755324841193,-12.734229856526053
219,32.873000000000005,105.671,230.875,222.1,15.56,0.0,171.7,562772.2665612255,3637407.3688313537,16.09,230.0,70.0,0.0,0.0,beichuan,21.340502863044396,31.83309837553757,29.71707950393449,-0.683613363673146,2.688159567491354,-3.7237368809809888,1425.74604615111,730.220234032306,14.239,31.2961561118705,-4.005726725241699,-4.857806622340352,-12.481335054609083
220,32.816,105.59,223.338,215.652,15.56,0.0,172.5,555229.8643614708,3631043.099120723,16.09,230.0,70.0,0.0,0.0,beichuan,21.33477914985429,32.23887037300899,28.852898616507513,-0.6019799488869574,2.6231118237675655,-3.7777297276506827,1416.854542295378,722.7175940016759,14.239,31.33196142900158,-3.6777075719881274,-5.090442513546774,-12.519197719793624
221,32.758,105.508,215.698,209.198,15.56,0.0,135.8,547584.6306020293,3624573.4657035824,16.09,230.0,70.0,0.0,0.0,beichuan,21.516990930203416,32.48106798415496,27.847989079514974,-0.4173399636265891,2.5686523354624162,-3.70498707398607,1407.841813505569,715.0907439676707,14.239,31.187505414368307,-3.2737981119499233,-5.146603577684145,-12.612889944186175
222,32.7,105.427,208.142,202.762,15.56,0.467,175.0,540023.1610883456,3618110.2853698907,16.09,230.0,70.0,0.4652229240088452,0.040701731863156385,beichuan,21.857082128357295,32.63080471308712,27.392065168763164,-0.09475644977952612,3.350890999455787,-3.0938253104356583,1398.9278317852486,707.4715012734559,14.239,31.077585727641118,-3.1824991216926906,-4.771852599485255,-12.910797092926902
223,32.642,105.345,200.482,196.331,15.56,0.467,148.3,532358.070056907,3611652.715060213,16.09,230.0,70.0,0.397328788101032,0.24539526105074905,beichuan,22.056324809640493,32.81498355662883,28.652549140321256,-0.1373558056470761,4.023703485716825,-2.5857154861627842,1389.8916938738025,699.8588720624293,14.239,31.458003665915435,-3.5460577844293084,-4.4699465369939535,-13.169107863704067
224,32.584,105.264,192.906,189.896,15.56,1.867,160.0,524776.8987244021,3605201.42054369,16.09,230.0,70.0,1.754406123007291,0.6385516075890239,beichuan,22.626261962989396,33.08516907234614,30.147624715801367,-0.36033191071044673,4.117022693522471,-2.4970371825376545,1380.9544862907692,692.2536411891683,14.239,32.169629858553165,-3.823262948644148,-4.250919164688822,-13.584466193772474
225,32.526,105.182,185.226,183.477,15.56,0.0,130.0,517092.020290119,3598755.847820178,16.09,230.0,70.0,0.0,0.0,beichuan,23.442771974288977,33.530582909569425,31.215831520223986,-0.42237799153797456,4.120974873830102,-2.6634131485108665,1371.895021624262,684.6551555600972,14.239,32.9608014951372,-4.054087300317657,-4.104627123701816,-14.007287915111135
226,32.468,105.1,177.537,177.053,15.56,0.0,163.3,509397.2440012114,3592316.2852293267,16.09,230.0,70.0,0.0,0.0,beichuan,24.226325775127897,34.23284458088078,32.0533080650647,-0.2693088595391502,4.360132387986723,-2.515456996458461,1362.8238886841436,677.06375508988,14.239,33.60138914036813,-4.16613549799134,-3.9968022647313184,-14.387523053368838
227,32.411,105.019,169.93200000000004,170.646,15.56,3.733,165.0,501786.599913977,3585993.5818723063,16.09,230.0,70.0,3.605801109537092,0.9661714953677109,beichuan,24.788838810808713,34.71559212909118,34.087584243191955,-0.41262140499620525,4.880002595274469,-2.007166269837802,1353.8519365853213,669.6101163434041,14.239,34.3838721151304,-4.566543804746006,-3.6885557547584042,-14.760164337956743
228,32.353,104.937,162.22299999999996,164.234,15.56,0.0,151.7,494072.22428221756,3579565.9158637924,16.09,230.0,70.0,0.0,0.0,beichuan,24.992736520416912,34.86499293143525,37.07124948940254,-0.8007396247532623,4.392222457186522,-2.4819384265033912,1344.7576985882297,662.0327403848642,14.239,35.25445273714489,-5.385801253786137,-3.832184625955314,-14.542641827475762
229,32.295,104.856,154.599,157.839,15.56,2.8,157.5,486442.15340443037,3573144.082537373,16.09,230.0,70.0,2.5868626910316026,1.0715136106222514,beichuan,25.59871877754633,35.29254751856909,37.375808976369385,-0.5823898806481855,2.918557818819034,-3.790223732068942,1335.7628448489845,654.462240394213,14.239,35.57816134032322,-5.4337828634395375,-4.458979791171412,-14.317779008546726
230,32.941,105.743,237.554,229.601,19.32,0.1,165.8,569454.9250851442,3644991.1205927217,19.85,230.0,70.0,0.0969445349895139,0.02453073858788024,beichuan,22.735762297873276,31.19845133479256,30.722560672816897,-0.8441869968504631,3.219471429235031,-3.249227089703613,1433.6240248717227,739.1604836028359,17.999000000000002,31.719476609145993,-4.195640974061776,-3.6488259887836474,-13.471350159113214
231,32.883,105.662,230.027,223.147,19.32,0.0,145.0,561923.3443495575,3638510.662359859,19.85,230.0,70.0,0.0,0.0,beichuan,22.64620371548898,31.657816677115683,30.56316209565547,-0.8342940642457028,3.1765524389841886,-3.9110079205386055,1424.7452781042266,731.5208725295515,17.999000000000002,32.20571637971014,-4.440013566259164,-4.061166889457766,-13.306221424206221
232,32.825,105.58,222.397,216.688,19.32,0.0,165.0,554288.2770908602,3632035.652538359,19.85,230.0,70.0,0.0,0.0,beichuan,22.71299483660227,32.10697677073655,29.88748710064288,-0.7040010205777498,3.168601344717981,-4.155440204667414,1415.7445342866013,723.8876844193178,17.999000000000002,32.38756136901732,-4.310036944776336,-4.315173612106356,-13.333590865923004
233,32.767,105.499,214.851,210.247,19.32,0.0,130.8,546736.8844050529,3625567.175668553,19.85,230.0,70.0,0.0,0.0,beichuan,22.925897640928497,32.466498406342595,29.062970113856906,-0.489015668584884,3.2868354937504556,-4.12242967196916,1406.8424318259044,716.2621978030684,17.999000000000002,32.40072806088918,-4.0558569309162795,-4.379860889543858,-13.471085376297854
234,32.709,105.417,207.201,203.799,19.32,0.0,180.0,539081.9200891162,3619104.260445917,19.85,230.0,70.0,0.0,0.0,beichuan,23.246010252039653,32.75685282974398,28.767397876789076,-0.21552559694797907,3.924933104002088,-3.638719255384708,1397.8182319850553,708.6432676400486,17.999000000000002,32.42103592795522,-3.9805035363516965,-4.137193318439609,-13.711473852955564
235,32.651,105.336,199.635,197.37,19.32,0.0,169.2,531510.7860974511,3612647.7008394655,19.85,230.0,70.0,0.0,0.0,beichuan,23.508318239479763,32.91615259077886,29.681842834070885,-0.19631727376544278,4.542372643480699,-3.1350397030363264,1388.8928571116044,701.0318299156861,17.999000000000002,32.69664646485655,-4.224061813513177,-3.8201620193083183,-13.922697187636967
