,lat,lon,x,y,z,slip,rake,easting_utm48,northing_utm48,depth_km,strike,dip,strike_slip,dip_slip,segment,xx_stress,yy_stress,zz_stress,xy_stress,xz_stress,yz_stress,x_pixel,y_pixel,z_pixel,sig_nn,tau_dd,tau_ss,tau_cs
370,31.633000000000006,104.064,79.452,84.897,15.35,0.1,100.0,411237.66896270274,3500137.9664417594,17.28,223.0,34.0,0.01736481776669303,0.0984807753012208,pengguan,34.03463293022952,37.87777377492998,52.523959330788145,1.471337660432213,13.035315937718446,-4.35318295596907,1247.1066123023134,568.397596058845,15.429000000000002,58.43432209148581,-3.7398170610871304,3.7162584824117557,-29.788325359716232
371,31.567,103.993,72.657,77.668,15.35,0.0,90.0,404436.9466317953,3492882.196373985,17.28,223.0,34.0,-0.0,0.0,pengguan,34.58544617105093,38.45733116860964,57.90477524700582,1.4531585562184075,13.583424288496827,-5.510695084609618,1239.0894518240516,559.8439939271502,15.429000000000002,63.418274066304086,-5.5184744951314535,3.3156114774807186,-31.613042397460234
372,31.502,103.921,65.758,70.445,15.35,0.0,100.0,397532.90849944326,3485742.5044874363,17.28,223.0,34.0,0.0,0.0,pengguan,34.97495576403083,39.0293018231849,62.681880583874154,1.3579159224337034,12.863994976254062,-7.292522724423816,1230.9504955541342,551.4272327605217,15.429000000000002,67.51851224470897,-7.211017562842731,1.7738809647085123,-33.085110580829486
373,31.436,103.849,58.849,63.226000000000006,15.35,0.0,90.0,390618.3001432081,3478496.3766226782,17.28,223.0,34.0,-0.0,0.0,pengguan,35.53376663275448,39.685061292333934,64.57211105172973,1.4462389010534136,11.452949997744664,-9.027837076610096,1222.7990783753548,542.8849975226926,15.429000000000002,69.11943787201693,-7.791438201640407,-0.09967754657201278,-33.67958694949799
374,31.37,103.777,51.931,56.012,15.35,0.0,90.0,383694.16270244453,3471254.6387911155,17.28,223.0,34.0,-0.0,0.0,pengguan,36.56494115880139,39.91285683532406,64.23381595215588,1.5464542029612347,9.85043958695121,-10.764443315541653,1214.6364276545846,534.3479375587415,15.429000000000002,69.0727262993718,-7.3715085317631655,-1.8306952555624076,-33.8482040504456
375,31.304,103.705,45.003,48.791,15.35,0.0,100.0,376760.5172900128,3464017.2741744486,17.28,223.0,34.0,0.0,0.0,pengguan,38.02968141469199,40.34705464637361,60.824803559357846,1.8584246786883167,9.071887471429854,-12.201534143823675,1206.462568281118,525.8160330420974,15.429000000000002,67.3213128597989,-5.324713638823212,-2.8426236014068498,-34.35680525444481
376,31.654,104.039,77.10300000000002,87.177,17.59,0.1,100.0,408887.26524727343,3502486.262701145,19.52,223.0,34.0,0.01736481776669303,0.0984807753012208,pengguan,34.89867223305796,39.02731588807172,54.38797086472825,1.195581980251214,13.129345309763012,-3.95291226465404,1244.3357943129272,571.1659296337116,17.669,59.92384250221197,-4.090807757666418,3.921727293695251,-30.28732631693819
377,31.588,103.967,70.21300000000001,79.95100000000002,17.59,0.0,95.0,401991.43700554,3495232.9035373223,19.52,223.0,34.0,0.0,0.0,pengguan,35.38963574235683,39.40821462900776,59.803460342000946,1.2220966699108973,13.21389526985083,-4.907332603763506,1236.2065164282453,562.6151696418569,17.669,64.43601943508197,-6.142772710730689,3.422581203942044,-31.62970447499539
378,31.522,103.895,63.313,72.718,17.59,0.0,90.0,395086.03304492985,3487983.965723349,19.52,223.0,34.0,-0.0,0.0,pengguan,35.889713959067734,39.76393895016547,64.17910811000635,1.163797479232745,12.299322820982361,-6.465135631020714,1228.0659500257866,554.0696218421117,17.669,67.9618666808824,-7.796196959984499,1.998941634258634,-32.72873789185256
379,31.456,103.823,56.404,65.501,17.59,0.0,100.0,388171.0746115651,3480739.432678172,19.52,223.0,34.0,0.0,0.0,pengguan,36.67004099375304,40.254221141880016,66.00804652894095,1.279618283575614,10.872112274080532,-8.204187951146526,1219.914120151945,545.5292666875873,17.669,69.51647260246146,-8.345146726880543,0.22298770603257778,-33.3617581784818
380,31.39,103.751,49.485,58.288,17.59,0.0,100.0,381246.5828732794,3473499.28770426,19.52,223.0,34.0,0.0,0.0,pengguan,37.89189420689057,40.48913432221339,65.59541230083767,1.4995684078189329,9.546374144417829,-9.821914498457947,1211.7510517608216,536.9940844940825,17.669,69.52675209557978,-7.851854714538373,-1.2235946966503732,-33.769428928339806
381,31.324,103.679,42.557,51.08,17.59,0.0,90.0,374312.5789196018,3466263.51398794,19.52,223.0,34.0,-0.0,0.0,pengguan,39.47975344444857,40.79186792220766,62.914382872379925,1.8491919991368846,9.136275184900109,-11.205137596465487,1203.5767697142091,528.4640554404793,17.669,68.48119546109106,-6.070595077503675,-1.922061815235735,-34.72110813219553
