index,pt_index,lon_c1,lat_c1,lon_c2,lat_c2,bottom,top,dip,azimuth,dip_m,strike_m,e_trace,n_trace,depth,easting,northing,lon,lat,utm_lon,utm_lat,fault_seg,xx_stress,yy_stress,zz_stress,xy_stress,xz_stress,yz_stress,x_pixel,y_pixel,z_pixel,sig_nn,tau_dd,tau_ss,tau_cs,strike
96,680,91.9465,27.6503,89.917,25.441,-6.0,-3.0,35.0,47.4286,0.698,-0.0,90.93175,26.54565,4.5,86.5840561117643,31.27847094735453,103.91324323395443,31.284683109059106,396558.2246996168,3461662.1398640843,s4,29.189954599787825,37.58293736054412,38.606430308707964,0.13502874098566384,7.4879530378288,-5.251664997574919,1229.8014710742996,523.0396383011682,2.6489999999999996,45.356180292965654,0.7064692498122156,-0.7980787267846803,-26.147861819555143,227.4286
97,681,91.9465,27.6503,89.917,25.441,-9.0,-6.0,35.0,47.4286,0.4363,-0.0,90.93175,26.54565,7.5,83.68559351960715,34.43368491225754,103.88243089628644,31.313071242679186,393657.10324523115,3464837.9841140094,s4,32.383592309769114,40.77156087859281,49.083566213168346,-0.3893420513233238,10.398746334533572,-11.59702872612416,1226.3814290353776,526.7835425170334,5.649,59.84967149871563,-0.19970429726618374,-2.5316045078875336,-33.370333822689354,227.4286
98,682,91.9465,27.6503,89.917,25.441,-12.0,-9.0,35.0,47.4286,0.1616,-0.0,90.93175,26.54565,10.5,80.78713092745002,37.58889887716057,103.85161855861843,31.341459376299266,390757.7535055983,3468014.692306836,s4,33.99507509287047,40.294038181553596,58.15355510842555,0.5314303191095784,10.865110820241279,-12.450216661322296,1222.963475615988,530.528465208371,8.649000000000001,66.67822075020318,-4.344628717201958,-2.170842324827346,-35.15014801084547,227.4286
99,683,91.9465,27.6503,89.917,25.441,-15.0,-12.0,35.0,47.4286,0.0407,-0.0,90.93175,26.54565,13.5,77.88866833529286,40.74411284206357,103.82080622095043,31.369847509919357,387860.1773365577,3471192.265653911,s4,35.248221765181064,39.97141133272489,63.94628411042429,1.4168195739124425,10.453922139830297,-11.177147523680336,1219.5476130039228,534.2744078031994,11.649,69.26369113117751,-7.709363604362728,-1.3061142328798616,-33.7389933892427,227.4286
100,684,89.917,25.441,87.8874,23.2317,-3.0,-0.0,35.0,47.4286,1.051,-0.0,88.90219999999998,24.33635,1.5,87.45296870392143,25.91395698245151,103.92248027854008,31.236417431695713,397385.27639505744,3456303.8094190336,s4,0.0,0.0,0.0,0.0,0.0,0.0,1230.7764566484102,516.7228688488569,-0.35100000000000003,0.0,0.0,0.0,0.0,227.4286
101,685,89.917,25.441,87.8874,23.2317,-6.0,-3.0,35.0,47.4286,0.7957999999999998,-0.0,88.90219999999998,24.33635,4.5,84.5545061117643,29.06917094735452,103.89166794087208,31.264805565315793,394482.357669026,3459479.3551275283,s4,28.66251469016332,37.95182905354344,40.392640648414705,0.13993901715475907,5.379278815839757,-7.301834588527376,1227.3542958617275,520.466421123496,2.6489999999999996,46.61779772488718,-0.12600750326023302,-3.4626423239594355,-24.505744327538718,227.4286
102,686,89.917,25.441,87.8874,23.2317,-9.0,-6.0,35.0,47.4286,0.6502,-0.0,88.90219999999998,24.33635,7.5,81.65604351960715,32.22438491225754,103.86085560320407,31.29319369893588,391581.208051114,3462655.7638946637,s4,32.41588687218849,40.62516181900511,48.55043944783662,-0.398192621075709,9.259256775220253,-11.73705496835597,1223.9342206216993,524.2109908311793,5.649,58.846097251591864,-0.20381881989188425,-3.245108384033124,-32.05615553910577,227.4286
103,687,89.917,25.441,87.8874,23.2317,-12.0,-9.0,35.0,47.4286,0.3981,-0.0,88.90219999999998,24.33635,10.5,78.75758092745002,35.379598877160554,103.83004326553608,31.32158183255596,388681.8293960231,3465833.0369364857,s4,34.28142530609,40.55444963498812,57.130687007336064,0.6075998316580865,10.145116862640648,-12.818124427084534,1220.5162331147735,527.9565794054657,8.649000000000001,65.85336826116907,-3.8456912245552526,-2.805348235613324,-34.751840317515565,227.4286
104,688,89.917,25.441,87.8874,23.2317,-15.0,-12.0,35.0,47.4286,0.2265,-0.0,88.90219999999998,24.33635,13.5,75.85911833529286,38.53481284206357,103.79923092786808,31.34996996617605,385784.2235611081,3469011.175464932,s4,35.58773549565464,40.130147876396855,63.31964542800165,1.455314492818808,9.853605288234114,-11.850316137968981,1217.1003355305295,531.7031882750712,11.649,68.99425340139085,-7.288853191173207,-1.9915129481922764,-33.84052764534097,227.4286
105,689,87.8874,23.2317,85.8579,21.0224,-3.0,-0.0,35.0,47.4286,1.0681,-0.0,86.87264999999998,22.12705,1.5,85.42341870392144,23.70465698245151,103.90090498545773,31.216539887952404,395308.58145722415,3454120.85399466,s4,0.0,0.0,0.0,0.0,0.0,0.0,1228.3283054416866,514.1494504526145,-0.35100000000000003,0.0,0.0,0.0,0.0,227.4286
106,690,87.8874,23.2317,85.8579,21.0224,-6.0,-3.0,35.0,47.4286,0.941,-0.0,86.87264999999998,22.12705,4.5,82.5249561117643,26.859870947354523,103.8700926477897,31.24492802157249,392405.63475559326,3457296.963713104,s4,28.383860277121144,37.220121782930775,36.01081601288895,0.7087203398521783,4.007483454852326,-6.432014052467077,1224.9061116754385,517.8936676210772,2.6489999999999996,41.84458896528474,0.8836353676399042,-3.70631813298261,-21.29655580347745,227.4286
107,691,87.8874,23.2317,85.8579,21.0224,-9.0,-6.0,35.0,47.4286,0.9102,-0.0,86.87264999999998,22.12705,7.5,79.62649351960715,30.015084912257546,103.83928031012172,31.27331615519257,389504.45640863024,3460473.936822565,s4,32.4964200200942,40.662738236916276,47.06533493639759,-0.21833287313031047,8.227183092352014,-12.112954992196114,1221.486002567623,521.6389026144121,5.649,57.413479415963366,0.2925206068808848,-4.072478885760962,-30.36511660138055,227.4286
108,692,87.8874,23.2317,85.8579,21.0224,-12.0,-9.0,35.0,47.4286,0.6928,-0.0,86.87264999999998,22.12705,10.5,76.72803092745002,33.170298877160555,103.80846797245373,31.301704288812648,386605.04827255604,3463651.7745396807,s4,34.43891686978376,40.688975393041396,56.04930112907106,0.6307968081527494,9.413189244225267,-13.265471152842697,1218.0679803064813,525.3851568668765,8.649000000000001,65.01213903932248,-3.3369984809832482,-3.489352177699433,-34.17912254370347,227.4286
